Time of the generation of the data point., The number of round trips measured by this data point., The duration for this measurement., The underlying connection's RTT at probe time., The underlying connection's congestion window at probe time., The type of the probe., 
11-16-2022-18-53-45.926,1, 0.0940026,0.035605,190183, SelfDown,
11-16-2022-18-53-46.026,1, 0.040008,0.038967,935443, SelfUp,
11-16-2022-18-53-46.026,1, 0.1276708,0.035479,191413, SelfDown,
11-16-2022-18-53-46.126,1, 0.0308921,0.035204,938921, SelfUp,
11-16-2022-18-53-46.126,1, 0.0797838,0.03544,192345, SelfDown,
11-16-2022-18-53-46.226,1, 0.0328707,0.033184,943576, SelfUp,
11-16-2022-18-53-46.226,1, 0.0931578,0.036504,134753, SelfDown,
11-16-2022-18-53-46.326,1, 0.0577574,0.041706,946541, SelfUp,
11-16-2022-18-53-46.433,1, 0.1098395,0.045217,950501, SelfUp,
11-16-2022-18-53-46.534,1, 0.0327268,0.043761,950815, SelfUp,
11-16-2022-18-53-46.326,1, 0.2448486,0.047209,134769, SelfDown,
11-16-2022-18-53-46.433,1, 0.1879279,0.041804,134772, SelfDown,
11-16-2022-18-53-46.534,1, 0.0868179,0.041804,134772, SelfDown,
11-16-2022-18-53-46.635,1, 0.0390025,0.038803,954284, SelfUp,
11-16-2022-18-53-46.737,1, 0.0677934,0.037816,956203, SelfUp,
11-16-2022-18-53-46.635,1, 0.1823655,0.038526,134779, SelfDown,
11-16-2022-18-53-46.839,1, 0.0369589,0.037544,958171, SelfUp,
11-16-2022-18-53-46.939,1, 0.0369484,0.037725,962451, SelfUp,
11-16-2022-18-53-46.737,1, 0.2403539,0.037657,134835, SelfDown,
11-16-2022-18-53-46.839,1, 0.1399519,0.037254,134864, SelfDown,
11-16-2022-18-53-46.939,1, 0.1645585,0.038435,134990, SelfDown,
11-16-2022-18-53-47.041,1, 0.1656803,0.038378,966761, SelfUp,
11-16-2022-18-53-47.142,1, 0.0638123,0.038378,966761, SelfUp,
11-16-2022-18-53-47.041,1, 0.1777,0.038843,135255, SelfDown,
11-16-2022-18-53-47.142,1, 0.102099,0.038843,135255, SelfDown,
11-16-2022-18-53-47.242,1, 0.0413043,0.037567,971176, SelfUp,
11-16-2022-18-53-47.242,1, 0.098911,0.039637,135913, SelfDown,
11-16-2022-18-53-47.343,1, 0.0435685,0.038496,975231, SelfUp,
11-16-2022-18-53-47.343,1, 0.183435,0.040994,136515, SelfDown,
11-16-2022-18-53-47.443,1, 0.1267689,0.040075,136638, SelfDown,
11-16-2022-18-53-47.544,1, 0.0668355,0.039262,977966, SelfUp,
11-16-2022-18-53-47.443,1, 0.167596,0.039262,977966, SelfUp,
11-16-2022-18-53-47.644,1, 0.0358327,0.03872,980419, SelfUp,
11-16-2022-18-53-47.746,1, 0.0369016,0.037478,987012, SelfUp,
11-16-2022-18-53-47.544,1, 0.2570711,0.039097,137174, SelfDown,
11-16-2022-18-53-47.644,1, 0.2787249,0.037492,137637, SelfDown,
11-16-2022-18-53-47.746,1, 0.2374816,0.037866,137802, SelfDown,
11-16-2022-18-53-47.852,1, 0.2449877,0.037693,138473, SelfDown,
11-16-2022-18-53-47.954,1, 0.1721405,0.037478,138645, SelfDown,
11-16-2022-18-53-47.954,1, 0.26758,0.04438,989481, SelfUp,
11-16-2022-18-53-47.852,1, 0.3693159,0.04438,989481, SelfUp,
11-16-2022-18-53-48.054,1, 0.1672665,0.04438,989481, SelfUp,
11-16-2022-18-53-48.154,1, 0.0670206,0.04438,989481, SelfUp,
11-16-2022-18-53-48.054,1, 0.2284684,0.039334,139504, SelfDown,
11-16-2022-18-53-48.255,1, 0.0332867,0.039692,991313, SelfUp,
11-16-2022-18-53-48.154,1, 0.2031904,0.038235,140035, SelfDown,
11-16-2022-18-53-48.255,1, 0.193534,0.040589,140217, SelfDown,
11-16-2022-18-53-48.356,1, 0.1343815,0.039409,140587, SelfDown,
11-16-2022-18-53-48.356,1, 0.161908,0.038809,996761, SelfUp,
11-16-2022-18-53-48.456,1, 0.0618273,0.038809,996761, SelfUp,
