Time of the generation of the data point., The number of round trips measured by this data point., The duration for this measurement., The underlying connection's RTT at probe time., The underlying connection's congestion window at probe time., The type of the probe., 
11-16-2022-16-56-59.505,3, 0.1524501,0.05018,15075, Foreign,
11-16-2022-16-56-58.694,3, 0.8300431,0.041203,6339, Foreign,
11-16-2022-16-56-59.402,3, 0.4486543,0.048887,15075, Foreign,
11-16-2022-16-56-58.795,3, 0.8256025,0.040661,6339, Foreign,
11-16-2022-16-56-59.807,3, 0.1271252,0.038562,15075, Foreign,
11-16-2022-16-56-59.605,3, 0.4323459,0.048462,15075, Foreign,
11-16-2022-16-56-59.707,3, 0.3992257,0.041531,15075, Foreign,
11-16-2022-16-57-00.112,3, 0.1020962,0.03175,15075, Foreign,
11-16-2022-16-57-00.012,3, 0.4332675,0.034184,15075, Foreign,
11-16-2022-16-57-00.212,3, 0.254805,0.037271,15075, Foreign,
11-16-2022-16-57-00.413,3, 0.1290009,0.039805,15075, Foreign,
11-16-2022-16-57-00.514,3, 0.1334317,0.042069,15075, Foreign,
11-16-2022-16-56-58.592,3, 2.0726962,0.048956,15075, Foreign,
11-16-2022-16-57-00.614,3, 0.1315455,0.047803,15075, Foreign,
11-16-2022-16-57-00.719,3, 0.1066167,0.035595,15075, Foreign,
11-16-2022-16-56-54.557,3, 6.0052262,0.034409,6339, Foreign,
11-16-2022-16-57-00.819,3, 0.1148085,0.038439,15075, Foreign,
11-16-2022-16-57-00.919,3, 0.1482578,0.04671,15075, Foreign,
11-16-2022-16-57-01.020,3, 0.1566989,0.054383,15075, Foreign,
11-16-2022-16-57-01.120,3, 0.1883992,0.047939,15075, Foreign,
11-16-2022-16-57-00.313,3, 0.8665465,0.042453,6339, Foreign,
11-16-2022-16-57-01.421,3, 0.1109295,0.035937,15075, Foreign,
11-16-2022-16-57-01.220,3, 0.3966094,0.046198,15075, Foreign,
11-16-2022-16-57-01.523,3, 0.1063412,0.032194,15075, Foreign,
11-16-2022-16-57-01.623,3, 0.1026399,0.032467,15075, Foreign,
