Time of the generation of the data point., The number of round trips measured by this data point., The duration for this measurement., The underlying connection's RTT at probe time., The underlying connection's congestion window at probe time., The type of the probe., 
11-16-2022-16-56-41.675,1, 0.181658,0.037241,1170432, SelfUp,
11-16-2022-16-56-41.675,1, 0.2451121,0.038767,188752, SelfDown,
11-16-2022-16-56-41.775,1, 0.1462253,0.038767,188752, SelfDown,
11-16-2022-16-56-41.876,1, 0.1099614,0.038031,1170432, SelfUp,
11-16-2022-16-56-41.876,1, 0.1711833,0.037503,193280, SelfDown,
11-16-2022-16-56-41.978,1, 0.3308883,0.043459,1170432, SelfUp,
11-16-2022-16-56-42.180,1, 0.1653312,0.042543,1170432, SelfUp,
11-16-2022-16-56-42.282,1, 0.0632308,0.042543,1170432, SelfUp,
11-16-2022-16-56-42.078,1, 0.2665656,0.042543,1170432, SelfUp,
11-16-2022-16-56-42.382,1, 0.3178932,0.043909,1170432, SelfUp,
11-16-2022-16-56-41.978,1, 0.9962514,0.046446,201423, SelfDown,
11-16-2022-16-56-42.078,1, 1.3906203,0.04453,206084, SelfDown,
11-16-2022-16-56-42.282,1, 1.1872855,0.04453,206084, SelfDown,
11-16-2022-16-56-42.382,1, 1.0866887,0.04453,206084, SelfDown,
11-16-2022-16-56-42.492,1, 0.9773122,0.04453,206084, SelfDown,
11-16-2022-16-56-42.180,1, 1.2893859,0.04453,206084, SelfDown,
11-16-2022-16-56-42.592,1, 0.8777607,0.04453,206084, SelfDown,
11-16-2022-16-56-42.693,1, 0.7767287,0.04453,206084, SelfDown,
11-16-2022-16-56-42.800,1, 0.669825,0.04453,206084, SelfDown,
11-16-2022-16-56-42.492,1, 1.0080224,0.042367,1170432, SelfUp,
11-16-2022-16-56-42.592,1, 0.9079644,0.042367,1170432, SelfUp,
11-16-2022-16-56-42.693,1, 0.8068079,0.042367,1170432, SelfUp,
11-16-2022-16-56-42.800,1, 0.7786585,0.044797,1170432, SelfUp,
11-16-2022-16-56-42.901,1, 0.6789222,0.044797,1170432, SelfUp,
11-16-2022-16-56-43.002,1, 0.5770404,0.044797,1170432, SelfUp,
11-16-2022-16-56-43.105,1, 0.4740122,0.044797,1170432, SelfUp,
11-16-2022-16-56-43.205,1, 0.3746002,0.044797,1170432, SelfUp,
11-16-2022-16-56-43.305,1, 0.2745168,0.044797,1170432, SelfUp,
11-16-2022-16-56-43.406,1, 0.173744,0.044797,1170432, SelfUp,
11-16-2022-16-56-42.901,1, 0.7683296,0.042294,208354, SelfDown,
11-16-2022-16-56-43.002,1, 0.6667344,0.042294,208354, SelfDown,
11-16-2022-16-56-43.105,1, 0.5677359,0.042294,208354, SelfDown,
11-16-2022-16-56-43.205,1, 0.4681883,0.042294,208354, SelfDown,
11-16-2022-16-56-43.305,1, 0.3681049,0.042294,208354, SelfDown,
11-16-2022-16-56-43.406,1, 0.2673321,0.042294,208354, SelfDown,
11-16-2022-16-56-43.507,1, 0.1662627,0.042294,208354, SelfDown,
11-16-2022-16-56-43.608,1, 0.3612009,0.040464,212413, SelfDown,
11-16-2022-16-56-43.722,1, 0.2481153,0.040464,212413, SelfDown,
11-16-2022-16-56-43.822,1, 0.1633893,0.040464,212413, SelfDown,
11-16-2022-16-56-43.926,1, 0.2253681,0.038704,213961, SelfDown,
11-16-2022-16-56-44.026,1, 0.2100454,0.038595,214469, SelfDown,
11-16-2022-16-56-43.507,1, 0.86205,0.043771,1170432, SelfUp,
11-16-2022-16-56-44.128,1, 0.2415178,0.039338,215226, SelfDown,
11-16-2022-16-56-44.232,1, 0.1704605,0.035661,253407, SelfDown,
11-16-2022-16-56-44.332,1, 0.0979624,0.035661,253407, SelfDown,
11-16-2022-16-56-43.608,1, 0.9829848,0.053878,1170432, SelfUp,
11-16-2022-16-56-44.128,1, 0.4634386,0.053878,1170432, SelfUp,
11-16-2022-16-56-43.822,1, 0.7690584,0.053878,1170432, SelfUp,
11-16-2022-16-56-44.433,1, 0.1576919,0.041746,253419, SelfDown,
11-16-2022-16-56-44.232,1, 0.3594048,0.053878,1170432, SelfUp,
11-16-2022-16-56-43.926,1, 0.665167,0.053878,1170432, SelfUp,
11-16-2022-16-56-43.722,1, 0.8693956,0.053878,1170432, SelfUp,
11-16-2022-16-56-44.433,1, 0.1576919,0.053878,1170432, SelfUp,
11-16-2022-16-56-44.332,1, 0.2586543,0.053878,1170432, SelfUp,
11-16-2022-16-56-44.026,1, 0.5646416,0.053878,1170432, SelfUp,
11-16-2022-16-56-44.534,1, 0.0947736,0.053878,1170432, SelfUp,
11-16-2022-16-56-44.644,1, 0.0353082,0.045456,1170432, SelfUp,
11-16-2022-16-56-44.534,1, 0.2219145,0.042441,253427, SelfDown,
