Time of the generation of the data point., The number of round trips measured by this data point., The duration for this measurement., The underlying connection's RTT at probe time., The underlying connection's congestion window at probe time., The type of the probe., 
11-19-2022-23-38-45.679,1, 0.0677454,0.035821,1170432, SelfUp,
11-19-2022-23-38-45.781,1, 0.0668986,0.034643,1170432, SelfUp,
11-19-2022-23-38-45.475,1, 0.7438738,0.043691,239774, SelfDown,
11-19-2022-23-38-45.577,1, 0.662511,0.042091,239823, SelfDown,
11-19-2022-23-38-45.781,1, 0.2547814,0.042091,239823, SelfDown,
11-19-2022-23-38-45.679,1, 0.4573822,0.039465,239958, SelfDown,
11-19-2022-23-38-45.886,1, 0.3472104,0.039465,239958, SelfDown,
11-19-2022-23-38-45.989,1, 0.4991245,0.036382,240978, SelfDown,
11-19-2022-23-38-46.090,1, 0.3507736,0.031084,283566, SelfDown,
11-19-2022-23-38-45.886,1, 0.8117906,0.043046,1170432, SelfUp,
11-19-2022-23-38-45.989,1, 0.6052138,0.043046,1170432, SelfUp,
11-19-2022-23-38-46.191,1, 0.2011762,0.031084,283566, SelfDown,
11-19-2022-23-38-46.090,1, 0.439862,0.03732,1170432, SelfUp,
11-19-2022-23-38-46.191,1, 0.2366336,0.03732,1170432, SelfUp,
11-19-2022-23-38-46.292,1, 0.0512234,0.029489,1170432, SelfUp,
11-19-2022-23-38-46.292,1, 0.196058,0.03077,323574, SelfDown,
11-19-2022-23-38-46.400,1, 0.152431,0.034001,1170432, SelfUp,
11-19-2022-23-38-46.400,1, 0.213192,0.029358,323607, SelfDown,
11-19-2022-23-38-46.500,1, 0.0653432,0.035243,1170432, SelfUp,
11-19-2022-23-38-46.500,1, 0.2193416,0.030813,323659, SelfDown,
11-19-2022-23-38-46.603,1, 0.0650666,0.032857,1170432, SelfUp,
11-19-2022-23-38-46.603,1, 0.1800984,0.031975,323723, SelfDown,
11-19-2022-23-38-46.705,1, 0.0692636,0.034471,1170432, SelfUp,
11-19-2022-23-38-46.705,1, 0.2009008,0.035327,323770, SelfDown,
11-19-2022-23-38-46.804,1, 0.0601474,0.030685,1170432, SelfUp,
11-19-2022-23-38-46.804,1, 0.1141476,0.031083,323832, SelfDown,
11-19-2022-23-38-46.904,1, 0.07292,0.032768,1170432, SelfUp,
11-19-2022-23-38-47.005,1, 0.0699686,0.034437,1170432, SelfUp,
11-19-2022-23-38-46.904,1, 0.5317788,0.034,324519, SelfDown,
11-19-2022-23-38-47.005,1, 0.3294334,0.034,324519, SelfDown,
11-19-2022-23-38-47.106,1, 0.1498512,0.034437,1170432, SelfUp,
11-19-2022-23-38-47.106,1, 0.3127402,0.035711,324892, SelfDown,
11-19-2022-23-38-47.213,1, 0.2813764,0.034982,326236, SelfDown,
11-19-2022-23-38-47.315,1, 0.297361,0.035152,327539, SelfDown,
