Time of the generation of the data point., Instantaneous throughput (B/s)., Position of connection (ID)., Direction of Throughput., 
11-28-2022-14-49-50.947,1.1218018115997396e+06, 11, Download, 
11-28-2022-14-49-50.947,2.3734532625247804e+06, 12, Download, 
11-28-2022-14-49-50.947,1.0405118252519325e+06, 13, Download, 
11-28-2022-14-49-50.947,3.3328179939830326e+06, 14, Download, 
11-28-2022-14-49-50.947,487739.91808684333, 15, Download, 
11-28-2022-14-49-50.947,796641.8662085108, 16, Download, 
11-28-2022-14-49-50.947,569029.9044346506, 17, Download, 
11-28-2022-14-49-50.947,796641.8662085108, 18, Download, 
11-28-2022-14-49-50.947,812828.4172010088, 19, Download, 
11-28-2022-14-49-50.947,1.0566269299673669e+06, 20, Download, 
11-28-2022-14-49-50.947,1.0566983762444304e+06, 21, Download, 
11-28-2022-14-49-50.947,1.3328699909957845e+06, 22, Download, 
11-28-2022-14-49-50.947,1.1866909081238585e+06, 23, Download, 
11-28-2022-14-49-50.947,1.2193497952171082e+06, 24, Download, 
11-28-2022-14-49-50.947,991594.9408891211, 25, Download, 
11-28-2022-14-49-50.947,1.3493423270965363e+06, 26, Download, 
11-28-2022-14-49-50.947,845272.9654630681, 27, Download, 
11-28-2022-14-49-50.947,861673.8552867565, 28, Download, 
11-28-2022-14-49-50.947,1.0892858170606168e+06, 29, Download, 
11-28-2022-14-49-50.947,1.6583157214952672e+06, 30, Download, 
11-28-2022-14-49-50.947,1.7394628152889474e+06, 31, Download, 
11-28-2022-14-49-50.947,1.3493423270965363e+06, 32, Download, 
11-28-2022-14-49-50.947,1.3493423270965363e+06, 33, Download, 
11-28-2022-14-49-50.947,2.7311292024551323e+06, 34, Download, 
11-28-2022-14-49-50.947,1.3818583216356593e+06, 35, Download, 
11-28-2022-14-49-50.947,1.3817868753585957e+06, 36, Download, 
11-28-2022-14-49-50.947,1.3981163189052206e+06, 37, Download, 
11-28-2022-14-49-50.947,1.6745737187648288e+06, 38, Download, 
11-28-2022-14-49-50.947,1.2680523407487292e+06, 39, Download, 
11-28-2022-14-49-51.947,900797.2443473503, 0, Download, 
11-28-2022-14-49-51.947,933553.5077781631, 1, Download, 
11-28-2022-14-49-51.947,1.3430068006633222e+06, 2, Download, 
11-28-2022-14-49-51.947,2.260038228302799e+06, 3, Download, 
11-28-2022-14-49-51.947,1.7852163569792942e+06, 4, Download, 
11-28-2022-14-49-51.947,1.4739598801749332e+06, 5, Download, 
11-28-2022-14-49-51.947,1.7197038301176687e+06, 6, Download, 
11-28-2022-14-49-51.947,1.0808847190051805e+06, 7, Download, 
11-28-2022-14-49-51.947,1.2610441678746506e+06, 8, Download, 
11-28-2022-14-49-51.947,1.8832692246368125e+06, 9, Download, 
11-28-2022-14-49-51.947,1.4575097742478868e+06, 10, Download, 
11-28-2022-14-49-51.947,1.6212191171903107e+06, 11, Download, 
11-28-2022-14-49-51.947,3.242654157015541e+06, 12, Download, 
11-28-2022-14-49-51.947,1.457437800036247e+06, 13, Download, 
11-28-2022-14-49-51.947,4.257954374947457e+06, 14, Download, 
11-28-2022-14-49-51.947,720637.7954778803, 15, Download, 
11-28-2022-14-49-51.947,1.2118377985167913e+06, 16, Download, 
11-28-2022-14-49-51.947,769772.1906240993, 17, Download, 
11-28-2022-14-49-51.947,1.2119817469400712e+06, 18, Download, 
11-28-2022-14-49-51.947,1.2119097727284313e+06, 19, Download, 
11-28-2022-14-49-51.947,1.637669223117357e+06, 20, Download, 
11-28-2022-14-49-51.947,1.4739598801749332e+06, 21, Download, 
11-28-2022-14-49-51.947,1.7524600935484816e+06, 22, Download, 
11-28-2022-14-49-51.947,1.6050569081098242e+06, 23, Download, 
11-28-2022-14-49-51.947,1.7033256984022625e+06, 24, Download, 
11-28-2022-14-49-51.947,1.7033256984022625e+06, 25, Download, 
11-28-2022-14-49-51.947,1.9653038316371243e+06, 26, Download, 
11-28-2022-14-49-51.947,1.0973348249322267e+06, 27, Download, 
11-28-2022-14-49-51.947,1.2774222995900568e+06, 28, Download, 
11-28-2022-14-49-51.947,1.5393284586132788e+06, 29, Download, 
11-28-2022-14-49-51.947,2.423603622821943e+06, 30, Download, 
11-28-2022-14-49-51.947,2.489476020741768e+06, 31, Download, 
11-28-2022-14-49-51.947,1.8834131730600926e+06, 32, Download, 
11-28-2022-14-49-51.947,1.7687662510522478e+06, 33, Download, 
11-28-2022-14-49-51.947,3.602973054754481e+06, 34, Download, 
11-28-2022-14-49-51.947,1.9324755939946717e+06, 35, Download, 
11-28-2022-14-49-51.947,1.6704254865481697e+06, 36, Download, 
11-28-2022-14-49-51.947,2.996982181284446e+06, 37, Download, 
11-28-2022-14-49-51.947,2.3748290987339234e+06, 38, Download, 
11-28-2022-14-49-51.947,1.8506569096292797e+06, 39, Download, 
11-28-2022-14-49-51.947,589612.7417546293, 0, Upload, 
11-28-2022-14-49-51.947,262050.1074465019, 1, Upload, 
11-28-2022-14-49-51.947,49134.39514621911, 2, Upload, 
11-28-2022-14-49-51.947,49134.39514621911, 3, Upload, 
11-28-2022-14-49-51.947,540478.3466084102, 4, Upload, 
11-28-2022-14-49-51.947,474965.8197467847, 5, Upload, 
11-28-2022-14-49-51.947,212915.71230028282, 6, Upload, 
11-28-2022-14-49-51.947,294806.37087731465, 7, Upload, 
11-28-2022-14-49-51.947,212915.71230028282, 8, Upload, 
11-28-2022-14-49-51.947,147403.18543865732, 9, Upload, 
11-28-2022-14-49-51.947,245671.97573109553, 10, Upload, 
11-28-2022-14-49-51.947,589612.7417546293, 11, Upload, 
11-28-2022-14-49-51.947,655125.2686162548, 12, Upload, 
11-28-2022-14-49-51.947,147403.18543865732, 13, Upload, 
11-28-2022-14-49-51.947,147403.18543865732, 14, Upload, 
11-28-2022-14-49-51.947,196537.58058487644, 15, Upload, 
11-28-2022-14-49-51.947,245671.97573109553, 16, Upload, 
11-28-2022-14-49-51.947,1.1464692200784457e+06, 17, Upload, 
11-28-2022-14-49-51.947,409453.29288515926, 18, Upload, 
11-28-2022-14-49-51.947,360318.89773894014, 19, Upload, 
11-28-2022-14-49-51.947,196537.58058487644, 20, Upload, 
11-28-2022-14-49-51.947,98268.79029243822, 21, Upload, 
11-28-2022-14-49-51.947,507722.08317759744, 22, Upload, 
11-28-2022-14-49-51.947,49134.39514621911, 23, Upload, 
11-28-2022-14-49-51.947,589612.7417546293, 24, Upload, 
11-28-2022-14-49-51.947,294806.37087731465, 25, Upload, 
11-28-2022-14-49-51.947,196537.58058487644, 26, Upload, 
11-28-2022-14-49-51.947,98268.79029243822, 27, Upload, 
11-28-2022-14-49-51.947,458587.6880313783, 28, Upload, 
11-28-2022-14-49-51.947,147403.18543865732, 29, Upload, 
11-28-2022-14-49-51.947,393075.1611697529, 30, Upload, 
11-28-2022-14-49-51.947,900797.2443473503, 31, Upload, 
11-28-2022-14-49-51.947,245671.97573109553, 32, Upload, 
11-28-2022-14-49-51.947,49134.39514621911, 33, Upload, 
11-28-2022-14-49-51.947,0, 34, Upload, 
11-28-2022-14-49-51.947,589312.7711710092, 35, Upload, 
11-28-2022-14-49-51.947,278286.5863863099, 36, Upload, 
11-28-2022-14-49-51.947,491093.97597584093, 37, Upload, 
11-28-2022-14-49-51.947,196437.59039033638, 38, Upload, 
11-28-2022-14-49-51.947,409244.97997986746, 39, Upload, 
11-28-2022-14-49-52.947,786159.7528775786, 0, Download, 
11-28-2022-14-49-52.947,786159.7528775786, 1, Download, 
11-28-2022-14-49-52.947,1.3754916672356364e+06, 2, Download, 
11-28-2022-14-49-52.947,1.997940113338751e+06, 3, Download, 
11-28-2022-14-49-52.947,1.60478826182493e+06, 4, Download, 
11-28-2022-14-49-52.947,1.9489490789339654e+06, 5, Download, 
11-28-2022-14-49-52.947,1.3756356173856994e+06, 6, Download, 
11-28-2022-14-49-52.947,835294.7374324272, 7, Download, 
11-28-2022-14-49-52.947,1.0153123973168093e+06, 8, Download, 
11-28-2022-14-49-52.947,2.2436870111880256e+06, 9, Download, 
11-28-2022-14-49-52.947,1.2446809669811346e+06, 10, Download, 
11-28-2022-14-49-52.947,1.2938159515359832e+06, 11, Download, 
11-28-2022-14-49-52.947,2.9807117795107556e+06, 12, Download, 
11-28-2022-14-49-52.947,1.2775095984260652e+06, 13, Download, 
11-28-2022-14-49-52.947,4.0778438426772812e+06, 14, Download, 
11-28-2022-14-49-52.947,556719.2081382218, 15, Download, 
11-28-2022-14-49-52.947,1.1136543415015382e+06, 16, Download, 
11-28-2022-14-49-52.947,621842.8940868992, 17, Download, 
11-28-2022-14-49-52.947,1.0967877238843138e+06, 18, Download, 
11-28-2022-14-49-52.947,1.0312359214445455e+06, 19, Download, 
11-28-2022-14-49-52.947,1.3423372143061752e+06, 20, Download, 
11-28-2022-14-49-52.947,1.276785411866407e+06, 21, Download, 
11-28-2022-14-49-52.947,1.5058210596056e+06, 22, Download, 
11-28-2022-14-49-52.947,1.4076012634368555e+06, 23, Download, 
11-28-2022-14-49-52.947,1.4402692571658317e+06, 24, Download, 
11-28-2022-14-49-52.947,1.9641801083930745e+06, 25, Download, 
11-28-2022-14-49-52.947,1.5878867047280367e+06, 26, Download, 
11-28-2022-14-49-52.947,1.0313078597718176e+06, 27, Download, 
11-28-2022-14-49-52.947,1.1950075200530584e+06, 28, Download, 
11-28-2022-14-49-52.947,1.2276755137820346e+06, 29, Download, 
11-28-2022-14-49-52.947,1.9806220127484705e+06, 30, Download, 
11-28-2022-14-49-52.947,1.9804781360939266e+06, 31, Download, 
11-28-2022-14-49-52.947,1.4404131338203757e+06, 32, Download, 
11-28-2022-14-49-52.947,1.6368527261578648e+06, 33, Download, 
11-28-2022-14-49-52.947,3.0937797026609085e+06, 34, Download, 
11-28-2022-14-49-52.947,1.456926976503044e+06, 35, Download, 
11-28-2022-14-49-52.947,1.7024045285976331e+06, 36, Download, 
11-28-2022-14-49-52.947,4.0758337876938097e+06, 37, Download, 
11-28-2022-14-49-52.947,2.0294441575237548e+06, 38, Download, 
11-28-2022-14-49-52.947,1.5551467726717885e+06, 39, Download, 
11-28-2022-14-49-52.947,900808.0501722255, 0, Upload, 
11-28-2022-14-49-52.947,409458.2046237388, 1, Upload, 
11-28-2022-14-49-52.947,49109.89808437227, 2, Upload, 
11-28-2022-14-49-52.947,0, 3, Upload, 
11-28-2022-14-49-52.947,589318.7770124672, 4, Upload, 
11-28-2022-14-49-52.947,540208.8789280949, 5, Upload, 
11-28-2022-14-49-52.947,65479.864112496354, 6, Upload, 
11-28-2022-14-49-52.947,229179.52439373723, 7, Upload, 
11-28-2022-14-49-52.947,278289.4224781095, 8, Upload, 
11-28-2022-14-49-52.947,196439.59233748907, 9, Upload, 
11-28-2022-14-49-52.947,343769.28659060586, 10, Upload, 
11-28-2022-14-49-52.947,294659.3885062336, 11, Upload, 
11-28-2022-14-49-52.947,785758.3693499563, 12, Upload, 
11-28-2022-14-49-52.947,98219.79616874453, 13, Upload, 
11-28-2022-14-49-52.947,196439.59233748907, 14, Upload, 
11-28-2022-14-49-52.947,343769.28659060586, 15, Upload, 
11-28-2022-14-49-52.947,425619.11673122627, 16, Upload, 
11-28-2022-14-49-52.947,671168.6071530876, 17, Upload, 
11-28-2022-14-49-52.947,311029.35453435767, 18, Upload, 
11-28-2022-14-49-52.947,98219.79616874453, 19, Upload, 
11-28-2022-14-49-52.947,556578.844956219, 20, Upload, 
11-28-2022-14-49-52.947,474729.01481559855, 21, Upload, 
11-28-2022-14-49-52.947,441989.08275935036, 22, Upload, 
11-28-2022-14-49-52.947,0, 23, Upload, 
11-28-2022-14-49-52.947,49109.89808437227, 24, Upload, 
11-28-2022-14-49-52.947,360139.25261872995, 25, Upload, 
11-28-2022-14-49-52.947,147329.6942531168, 26, Upload, 
11-28-2022-14-49-52.947,0, 27, Upload, 
11-28-2022-14-49-52.947,49109.89808437227, 28, Upload, 
11-28-2022-14-49-52.947,491098.98084372265, 29, Upload, 
11-28-2022-14-49-52.947,147329.6942531168, 30, Upload, 
11-28-2022-14-49-52.947,900348.1315468248, 31, Upload, 
11-28-2022-14-49-52.947,98219.79616874453, 32, Upload, 
11-28-2022-14-49-52.947,343769.28659060586, 33, Upload, 
11-28-2022-14-49-52.947,0, 34, Upload, 
11-28-2022-14-49-52.947,262052.77942748126, 35, Upload, 
11-28-2022-14-49-52.947,655131.9485687031, 36, Upload, 
11-28-2022-14-49-52.947,147404.68842795823, 37, Upload, 
11-28-2022-14-49-52.947,212917.88328482854, 38, Upload, 
11-28-2022-14-49-52.947,212917.88328482854, 39, Upload, 
