Time of the generation of the data point., Instantaneous throughput (B/s)., Position of connection (ID)., Direction of Throughput., 
11-28-2022-16-09-08.662,294597.6937205695, 15, Upload, 
11-28-2022-16-09-08.662,0, 16, Upload, 
11-28-2022-16-09-08.662,736494.2343014238, 17, Upload, 
11-28-2022-16-09-08.662,376430.3864207277, 18, Upload, 
11-28-2022-16-09-08.662,409163.463500791, 19, Upload, 
11-28-2022-16-09-08.662,621928.4645212023, 20, Upload, 
11-28-2022-16-09-08.662,883793.0811617085, 21, Upload, 
11-28-2022-16-09-08.662,720127.6957613921, 22, Upload, 
11-28-2022-16-09-08.662,458263.0791208859, 23, Upload, 
11-28-2022-16-09-08.662,523729.23328101245, 24, Upload, 
11-28-2022-16-09-08.662,0, 25, Upload, 
11-28-2022-16-09-08.662,0, 26, Upload, 
11-28-2022-16-09-08.662,0, 27, Upload, 
11-28-2022-16-09-08.662,212873.66353044345, 28, Upload, 
11-28-2022-16-09-08.662,0, 29, Upload, 
11-28-2022-16-09-08.662,851494.6541217738, 30, Upload, 
11-28-2022-16-09-08.662,245623.45791974242, 31, Upload, 
11-28-2022-16-09-08.662,229248.56072509295, 32, Upload, 
11-28-2022-16-09-08.662,376622.6354769384, 33, Upload, 
11-28-2022-16-09-08.662,753245.2709538768, 34, Upload, 
11-28-2022-16-09-08.662,785995.0653431758, 35, Upload, 
11-28-2022-16-09-08.662,2.6846218550952673e+06, 0, Download, 
11-28-2022-16-09-08.662,573235.9853128272, 1, Download, 
11-28-2022-16-09-08.662,818150.8034097074, 2, Download, 
11-28-2022-16-09-08.662,474527.4659776303, 3, Download, 
11-28-2022-16-09-08.662,572561.7468158833, 4, Download, 
11-28-2022-16-09-08.662,818255.0037365134, 5, Download, 
11-28-2022-16-09-08.662,785593.8499215187, 6, Download, 
11-28-2022-16-09-08.662,3.862215402387193e+06, 7, Download, 
11-28-2022-16-09-08.662,1.0800476971119512e+06, 8, Download, 
11-28-2022-16-09-08.662,703761.1572213605, 9, Download, 
11-28-2022-16-09-08.662,736494.2343014238, 10, Download, 
11-28-2022-16-09-08.662,474557.694395849, 11, Download, 
11-28-2022-16-09-08.662,458497.1214501859, 12, Download, 
11-28-2022-16-09-08.662,2.3250914816453536e+06, 13, Download, 
11-28-2022-16-09-08.662,785851.1453483009, 14, Download, 
11-28-2022-16-09-08.662,900547.3857082848, 15, Download, 
11-28-2022-16-09-08.662,1.2935449183798728e+06, 16, Download, 
11-28-2022-16-09-08.662,1.8667382801900425e+06, 17, Download, 
11-28-2022-16-09-08.662,1.4409909531291556e+06, 18, Download, 
11-28-2022-16-09-08.662,916460.3687170862, 19, Download, 
11-28-2022-16-09-08.662,1.112932069420001e+06, 20, Download, 
11-28-2022-16-09-08.662,900165.6443838243, 21, Download, 
11-28-2022-16-09-08.662,1.1618766757692595e+06, 22, Download, 
11-28-2022-16-09-08.662,1.6364328532037868e+06, 23, Download, 
11-28-2022-16-09-08.662,2.667665331328945e+06, 24, Download, 
11-28-2022-16-09-08.662,769224.8524853555, 25, Download, 
11-28-2022-16-09-08.662,1.9147350420315221e+06, 26, Download, 
11-28-2022-16-09-08.662,1.931245374324935e+06, 27, Download, 
11-28-2022-16-09-08.662,2.814891784301619e+06, 28, Download, 
11-28-2022-16-09-08.662,1.5857686689473595e+07, 29, Download, 
11-28-2022-16-09-08.662,1.2111199805088574e+06, 30, Download, 
11-28-2022-16-09-08.662,196397.83467711203, 31, Download, 
11-28-2022-16-09-08.662,3.4367463377439803e+06, 32, Download, 
11-28-2022-16-09-08.662,1.0211968172858225e+07, 33, Download, 
11-28-2022-16-09-08.662,458261.6142465947, 34, Download, 
11-28-2022-16-09-08.662,2.0457388548514235e+06, 35, Download, 
11-28-2022-16-09-09.663,392762.20255117235, 0, Upload, 
11-28-2022-16-09-09.663,572778.212053793, 1, Upload, 
11-28-2022-16-09-09.663,0, 2, Upload, 
11-28-2022-16-09-09.663,196381.10127558617, 3, Upload, 
11-28-2022-16-09-09.663,147285.82595668963, 4, Upload, 
11-28-2022-16-09-09.663,147285.82595668963, 5, Upload, 
11-28-2022-16-09-09.663,638238.579145655, 6, Upload, 
11-28-2022-16-09-09.663,0, 7, Upload, 
11-28-2022-16-09-09.663,49095.27531889654, 8, Upload, 
11-28-2022-16-09-09.663,261841.46836744825, 9, Upload, 
11-28-2022-16-09-09.663,49095.27531889654, 10, Upload, 
11-28-2022-16-09-09.663,900080.0475131033, 11, Upload, 
11-28-2022-16-09-09.663,147422.25504582003, 12, Upload, 
11-28-2022-16-09-09.663,245703.75840970004, 13, Upload, 
11-28-2022-16-09-09.663,0, 14, Upload, 
11-28-2022-16-09-09.663,245703.75840970004, 15, Upload, 
11-28-2022-16-09-09.663,0, 16, Upload, 
11-28-2022-16-09-09.663,196563.00672776002, 17, Upload, 
11-28-2022-16-09-09.663,802632.2774716867, 18, Upload, 
11-28-2022-16-09-09.663,327605.01121293334, 19, Upload, 
11-28-2022-16-09-09.663,638829.77186522, 20, Upload, 
11-28-2022-16-09-09.663,950054.5325175067, 21, Upload, 
11-28-2022-16-09-09.663,425886.5145768134, 22, Upload, 
11-28-2022-16-09-09.663,589689.0201832801, 23, Upload, 
11-28-2022-16-09-09.663,0, 24, Upload, 
11-28-2022-16-09-09.663,294844.51009164006, 25, Upload, 
11-28-2022-16-09-09.663,49140.751681940004, 26, Upload, 
11-28-2022-16-09-09.663,0, 27, Upload, 
11-28-2022-16-09-09.663,606069.2707439268, 28, Upload, 
11-28-2022-16-09-09.663,98281.50336388001, 29, Upload, 
11-28-2022-16-09-09.663,245703.75840970004, 30, Upload, 
11-28-2022-16-09-09.663,49140.751681940004, 31, Upload, 
11-28-2022-16-09-09.663,65521.00224258667, 32, Upload, 
11-28-2022-16-09-09.663,0, 33, Upload, 
11-28-2022-16-09-09.663,655210.0224258667, 34, Upload, 
11-28-2022-16-09-09.663,327605.01121293334, 35, Upload, 
11-28-2022-16-09-09.663,0, 36, Upload, 
11-28-2022-16-09-09.663,2.2092873893503444e+06, 0, Download, 
11-28-2022-16-09-09.663,589143.3038267585, 1, Download, 
11-28-2022-16-09-09.663,867285.4123998308, 2, Download, 
11-28-2022-16-09-09.663,474480.4839008987, 3, Download, 
11-28-2022-16-09-09.663,818193.7852828592, 4, Download, 
11-28-2022-16-09-09.663,769102.1581658876, 5, Download, 
11-28-2022-16-09-09.663,899869.3406848259, 6, Download, 
11-28-2022-16-09-09.663,3.8452231445767996e+06, 7, Download, 
11-28-2022-16-09-09.663,1.030852257893243e+06, 8, Download, 
11-28-2022-16-09-09.663,670918.9039319445, 9, Download, 
11-28-2022-16-09-09.663,769102.1581658876, 10, Download, 
11-28-2022-16-09-09.663,458188.51975840115, 11, Download, 
11-28-2022-16-09-09.663,507280.1468753727, 12, Download, 
11-28-2022-16-09-09.663,1.7834467172271542e+06, 13, Download, 
11-28-2022-16-09-09.663,605391.4895461561, 14, Download, 
11-28-2022-16-09-09.663,965468.6666337738, 15, Download, 
11-28-2022-16-09-09.663,1.292674269183758e+06, 16, Download, 
11-28-2022-16-09-09.663,1.86526609575544e+06, 17, Download, 
11-28-2022-16-09-09.663,1.423441451702696e+06, 18, Download, 
11-28-2022-16-09-09.663,933139.00764995, 19, Download, 
11-28-2022-16-09-09.663,1.096932175706525e+06, 20, Download, 
11-28-2022-16-09-09.663,851350.3453244672, 21, Download, 
11-28-2022-16-09-09.663,1.1133153115630455e+06, 22, Download, 
11-28-2022-16-09-09.663,1.5552230823622616e+06, 23, Download, 
11-28-2022-16-09-09.663,2.422810236994407e+06, 24, Download, 
11-28-2022-16-09-09.663,883959.4386257195, 25, Download, 
11-28-2022-16-09-09.663,1.6698290703172812e+06, 26, Download, 
11-28-2022-16-09-09.663,1.6042679858293405e+06, 27, Download, 
11-28-2022-16-09-09.663,2.0300912666895571e+06, 28, Download, 
11-28-2022-16-09-09.663,9.593510883611688e+06, 29, Download, 
11-28-2022-16-09-09.663,1.1131714145357583e+06, 30, Download, 
11-28-2022-16-09-09.663,163722.839935742, 31, Download, 
11-28-2022-16-09-09.663,2.6358657744518025e+06, 32, Download, 
11-28-2022-16-09-09.663,9.184275732285976e+06, 33, Download, 
11-28-2022-16-09-09.663,458423.9518200776, 34, Download, 
11-28-2022-16-09-09.663,4.289250612261865e+06, 35, Download, 
11-28-2022-16-09-09.663,1.457288220016366e+06, 36, Download, 
11-28-2022-16-09-10.664,2.4235900168398726e+06, 0, Download, 
11-28-2022-16-09-10.664,687650.4895125864, 1, Download, 
11-28-2022-16-09-10.664,475237.1748585095, 2, Download, 
11-28-2022-16-09-10.664,540951.0766604492, 3, Download, 
11-28-2022-16-09-10.664,672090.7316084368, 4, Download, 
11-28-2022-16-09-10.664,573735.9903974461, 5, Download, 
11-28-2022-16-09-10.664,967082.9180774362, 6, Download, 
11-28-2022-16-09-10.664,4.327320464627702e+06, 7, Download, 
11-28-2022-16-09-10.664,917977.5846359137, 8, Download, 
11-28-2022-16-09-10.664,508022.08859550644, 9, Download, 
11-28-2022-16-09-10.664,901296.9791115236, 10, Download, 
11-28-2022-16-09-10.664,672090.7316084368, 11, Download, 
11-28-2022-16-09-10.664,770301.3984914818, 12, Download, 
11-28-2022-16-09-10.664,1.8030982183708576e+06, 13, Download, 
11-28-2022-16-09-10.664,638925.0776713097, 14, Download, 
11-28-2022-16-09-10.664,1.097496529526597e+06, 15, Download, 
11-28-2022-16-09-10.664,1.212319378145562e+06, 16, Download, 
11-28-2022-16-09-10.664,1.9167752330139289e+06, 17, Download, 
11-28-2022-16-09-10.664,1.1467886009485044e+06, 18, Download, 
11-28-2022-16-09-10.664,802752.0206639532, 19, Download, 
11-28-2022-16-09-10.664,671690.4662698384, 20, Download, 
11-28-2022-16-09-10.664,1.081257823751447e+06, 21, Download, 
11-28-2022-16-09-10.664,802608.0321398386, 22, Download, 
11-28-2022-16-09-10.664,1.2941608553798264e+06, 23, Download, 
11-28-2022-16-09-10.664,2.457260156365538e+06, 24, Download, 
11-28-2022-16-09-10.664,737149.2492048384, 25, Download, 
11-28-2022-16-09-10.664,1.277778161080562e+06, 26, Download, 
11-28-2022-16-09-10.664,1.4088397154746768e+06, 27, Download, 
11-28-2022-16-09-10.664,2.0803861932204005e+06, 28, Download, 
11-28-2022-16-09-10.664,9.140895470630992e+06, 29, Download, 
11-28-2022-16-09-10.664,1.0156550522923324e+06, 30, Download, 
11-28-2022-16-09-10.664,376801.96888308006, 31, Download, 
11-28-2022-16-09-10.664,3.096041245512733e+06, 32, Download, 
11-28-2022-16-09-10.664,9.009833916236877e+06, 33, Download, 
11-28-2022-16-09-10.664,573394.3004742522, 34, Download, 
11-28-2022-16-09-10.664,4.731054077363177e+06, 35, Download, 
11-28-2022-16-09-10.664,3.748768570860722e+06, 36, Download, 
11-28-2022-16-09-10.664,0, 37, Download, 
11-28-2022-16-09-10.664,114632.40328440706, 0, Upload, 
11-28-2022-16-09-10.664,212888.74895675597, 1, Upload, 
11-28-2022-16-09-10.664,196512.6913446978, 2, Upload, 
11-28-2022-16-09-10.664,98256.3456723489, 3, Upload, 
11-28-2022-16-09-10.664,163760.5761205815, 4, Upload, 
11-28-2022-16-09-10.664,163760.5761205815, 5, Upload, 
11-28-2022-16-09-10.664,376231.30909190385, 6, Upload, 
11-28-2022-16-09-10.664,0, 7, Upload, 
11-28-2022-16-09-10.664,343515.5430839122, 8, Upload, 
11-28-2022-16-09-10.664,637957.437155837, 9, Upload, 
11-28-2022-16-09-10.664,245368.2450599373, 10, Upload, 
11-28-2022-16-09-10.664,343515.5430839122, 11, Upload, 
11-28-2022-16-09-10.664,147220.94703596237, 12, Upload, 
11-28-2022-16-09-10.664,294441.89407192473, 13, Upload, 
11-28-2022-16-09-10.664,0, 14, Upload, 
11-28-2022-16-09-10.664,703388.9691718202, 15, Upload, 
11-28-2022-16-09-10.664,0, 16, Upload, 
11-28-2022-16-09-10.664,572525.9051398537, 17, Upload, 
11-28-2022-16-09-10.664,605241.6711478453, 18, Upload, 
11-28-2022-16-09-10.664,817894.150199791, 19, Upload, 
11-28-2022-16-09-10.664,637957.437155837, 20, Upload, 
11-28-2022-16-09-10.664,507094.3731238704, 21, Upload, 
11-28-2022-16-09-10.664,490736.4901198746, 22, Upload, 
11-28-2022-16-09-10.664,245326.0182736739, 23, Upload, 
11-28-2022-16-09-10.664,0, 24, Upload, 
11-28-2022-16-09-10.664,392521.62923787825, 25, Upload, 
11-28-2022-16-09-10.664,0, 26, Upload, 
11-28-2022-16-09-10.664,0, 27, Upload, 
11-28-2022-16-09-10.664,376166.56135296664, 28, Upload, 
11-28-2022-16-09-10.664,294391.22192840866, 29, Upload, 
11-28-2022-16-09-10.664,866374.5866434451, 30, Upload, 
11-28-2022-16-09-10.664,49040.070942081795, 31, Upload, 
11-28-2022-16-09-10.664,98080.14188416359, 32, Upload, 
11-28-2022-16-09-10.664,98080.14188416359, 33, Upload, 
11-28-2022-16-09-10.664,441360.63847873616, 34, Upload, 
11-28-2022-16-09-10.664,1.0952282510398268e+06, 35, Upload, 
11-28-2022-16-09-10.664,1.0799600312199916e+06, 36, Upload, 
11-28-2022-16-09-10.664,0, 37, Upload, 
11-28-2022-16-09-11.664,2.587949797019703e+06, 0, Download, 
11-28-2022-16-09-11.664,835499.3839593022, 1, Download, 
11-28-2022-16-09-11.664,671733.856818762, 2, Download, 
11-28-2022-16-09-11.664,589815.0937920838, 3, Download, 
11-28-2022-16-09-11.664,786420.1250561117, 4, Download, 
11-28-2022-16-09-11.664,671589.8589931292, 5, Download, 
11-28-2022-16-09-11.664,1.2287814454001745e+06, 6, Download, 
11-28-2022-16-09-11.664,3.4239882977767037e+06, 7, Download, 
11-28-2022-16-09-11.664,917490.145898797, 8, Download, 
11-28-2022-16-09-11.664,606198.8463974195, 9, Download, 
11-28-2022-16-09-11.664,868338.88808279, 10, Download, 
11-28-2022-16-09-11.664,606198.8463974195, 11, Download, 
11-28-2022-16-09-11.664,786348.1261432953, 12, Download, 
11-28-2022-16-09-11.664,2.228046356500017e+06, 13, Download, 
11-28-2022-16-09-11.664,573773.0752701943, 14, Download, 
11-28-2022-16-09-11.664,1.262228723774151e+06, 15, Download, 
11-28-2022-16-09-11.664,1.2786942820307189e+06, 16, Download, 
11-28-2022-16-09-11.664,1.6229581271928353e+06, 17, Download, 
11-28-2022-16-09-11.664,1.3112651894424714e+06, 18, Download, 
11-28-2022-16-09-11.664,770495.2725056895, 19, Download, 
11-28-2022-16-09-11.664,983610.986177476, 20, Download, 
11-28-2022-16-09-11.664,1.16393966697668e+06, 21, Download, 
11-28-2022-16-09-11.664,967145.4279209081, 22, Download, 
11-28-2022-16-09-11.664,1.5408464613708258e+06, 23, Download, 
11-28-2022-16-09-11.664,2.934223316635307e+06, 24, Download, 
11-28-2022-16-09-11.664,770495.2725056895, 25, Download, 
11-28-2022-16-09-11.664,1.4917379538822286e+06, 26, Download, 
11-28-2022-16-09-11.664,1.475416479266214e+06, 27, Download, 
11-28-2022-16-09-11.664,1.8523953154806364e+06, 28, Download, 
11-28-2022-16-09-11.664,7.868383596677871e+06, 29, Download, 
11-28-2022-16-09-11.664,1.0327915354863498e+06, 30, Download, 
11-28-2022-16-09-11.664,557379.558833903, 31, Download, 
11-28-2022-16-09-11.664,3.016190898816763e+06, 32, Download, 
11-28-2022-16-09-11.664,9.163327311504329e+06, 33, Download, 
11-28-2022-16-09-11.664,573773.0752701943, 34, Download, 
11-28-2022-16-09-11.664,4.625797674669388e+06, 35, Download, 
11-28-2022-16-09-11.664,3.1659132272941135e+06, 36, Download, 
11-28-2022-16-09-11.664,1.3615997339023487e+06, 37, Download, 
11-28-2022-16-09-11.664,475739.6660622664, 38, Download, 
11-28-2022-16-09-11.664,573431.3411867481, 0, Upload, 
11-28-2022-16-09-11.664,49151.25781600698, 1, Upload, 
11-28-2022-16-09-11.664,376826.3099227202, 2, Upload, 
11-28-2022-16-09-11.664,442361.3203440628, 3, Upload, 
11-28-2022-16-09-11.664,245756.2890800349, 4, Upload, 
11-28-2022-16-09-11.664,311291.29950137757, 5, Upload, 
11-28-2022-16-09-11.664,557667.4823944455, 6, Upload, 
11-28-2022-16-09-11.664,0, 7, Upload, 
11-28-2022-16-09-11.664,98411.90865784332, 8, Upload, 
11-28-2022-16-09-11.664,541265.4976181382, 9, Upload, 
11-28-2022-16-09-11.664,49205.95432892166, 10, Upload, 
11-28-2022-16-09-11.664,0, 11, Upload, 
11-28-2022-16-09-11.664,98411.90865784332, 12, Upload, 
11-28-2022-16-09-11.664,147617.862986765, 13, Upload, 
11-28-2022-16-09-11.664,49205.95432892166, 14, Upload, 
11-28-2022-16-09-11.664,295235.72597353, 15, Upload, 
11-28-2022-16-09-11.664,0, 16, Upload, 
11-28-2022-16-09-11.664,442853.58896029496, 17, Upload, 
11-28-2022-16-09-11.664,426451.6041839877, 18, Upload, 
11-28-2022-16-09-11.664,459255.57373660215, 19, Upload, 
11-28-2022-16-09-11.664,836501.2235916682, 20, Upload, 
11-28-2022-16-09-11.664,672481.3758285961, 21, Upload, 
11-28-2022-16-09-11.664,0, 22, Upload, 
11-28-2022-16-09-11.664,492144.48213337903, 23, Upload, 
11-28-2022-16-09-11.664,49214.448213337906, 24, Upload, 
11-28-2022-16-09-11.664,393715.58570670325, 25, Upload, 
11-28-2022-16-09-11.664,328096.3214222527, 26, Upload, 
11-28-2022-16-09-11.664,0, 27, Upload, 
11-28-2022-16-09-11.664,0, 28, Upload, 
11-28-2022-16-09-11.664,344501.1374933653, 29, Upload, 
11-28-2022-16-09-11.664,640116.8803157868, 30, Upload, 
11-28-2022-16-09-11.664,49239.760024291296, 31, Upload, 
11-28-2022-16-09-11.664,344678.3201700391, 32, Upload, 
11-28-2022-16-09-11.664,0, 33, Upload, 
11-28-2022-16-09-11.664,1.0340349605101172e+06, 34, Upload, 
11-28-2022-16-09-11.664,229785.54678002605, 35, Upload, 
11-28-2022-16-09-11.664,492397.60024291294, 36, Upload, 
11-28-2022-16-09-11.664,574463.8669500651, 37, Upload, 
11-28-2022-16-09-11.664,426843.14989210287, 38, Upload, 
11-28-2022-16-09-12.665,622043.1713099532, 0, Upload, 
11-28-2022-16-09-12.665,0, 1, Upload, 
11-28-2022-16-09-12.665,343760.6999344478, 2, Upload, 
11-28-2022-16-09-12.665,196434.68567682733, 3, Upload, 
11-28-2022-16-09-12.665,294652.028515241, 4, Upload, 
11-28-2022-16-09-12.665,409238.92849339027, 5, Upload, 
11-28-2022-16-09-12.665,1.0312820998033435e+06, 6, Upload, 
11-28-2022-16-09-12.665,0, 7, Upload, 
11-28-2022-16-09-12.665,392869.37135365466, 8, Upload, 
11-28-2022-16-09-12.665,523825.82847153954, 9, Upload, 
11-28-2022-16-09-12.665,98217.34283841366, 10, Upload, 
11-28-2022-16-09-12.665,98217.34283841366, 11, Upload, 
11-28-2022-16-09-12.665,49108.67141920683, 12, Upload, 
11-28-2022-16-09-12.665,245543.35709603416, 13, Upload, 
11-28-2022-16-09-12.665,0, 14, Upload, 
11-28-2022-16-09-12.665,785738.7427073093, 15, Upload, 
11-28-2022-16-09-12.665,0, 16, Upload, 
11-28-2022-16-09-12.665,605673.6141702177, 17, Upload, 
11-28-2022-16-09-12.665,343760.6999344478, 18, Upload, 
11-28-2022-16-09-12.665,523825.82847153954, 19, Upload, 
11-28-2022-16-09-12.665,343760.6999344478, 20, Upload, 
11-28-2022-16-09-12.665,441978.0427728615, 21, Upload, 
11-28-2022-16-09-12.665,114586.89997814927, 22, Upload, 
11-28-2022-16-09-12.665,441978.0427728615, 23, Upload, 
11-28-2022-16-09-12.665,49108.67141920683, 24, Upload, 
11-28-2022-16-09-12.665,654782.2855894244, 25, Upload, 
11-28-2022-16-09-12.665,556564.9427510108, 26, Upload, 
11-28-2022-16-09-12.665,0, 27, Upload, 
11-28-2022-16-09-12.665,0, 28, Upload, 
11-28-2022-16-09-12.665,294652.028515241, 29, Upload, 
11-28-2022-16-09-12.665,474717.1570523327, 30, Upload, 
11-28-2022-16-09-12.665,294652.028515241, 31, Upload, 
11-28-2022-16-09-12.665,425608.4856331259, 32, Upload, 
11-28-2022-16-09-12.665,0, 33, Upload, 
11-28-2022-16-09-12.665,376499.81421391905, 34, Upload, 
11-28-2022-16-09-12.665,523825.82847153954, 35, Upload, 
11-28-2022-16-09-12.665,294652.028515241, 36, Upload, 
11-28-2022-16-09-12.665,589304.057030482, 37, Upload, 
11-28-2022-16-09-12.665,802108.299847045, 38, Upload, 
11-28-2022-16-09-12.665,687521.3998688956, 39, Upload, 
11-28-2022-16-09-12.665,2.291594126502187e+06, 0, Download, 
11-28-2022-16-09-12.665,834847.4141265162, 1, Download, 
11-28-2022-16-09-12.665,671151.8427291601, 2, Download, 
11-28-2022-16-09-12.665,507456.27133180393, 3, Download, 
11-28-2022-16-09-12.665,769369.1855675738, 4, Download, 
11-28-2022-16-09-12.665,638412.7284496889, 5, Download, 
11-28-2022-16-09-12.665,1.2112033552796368e+06, 6, Download, 
11-28-2022-16-09-12.665,3.077260932679097e+06, 7, Download, 
11-28-2022-16-09-12.665,851001.1616750541, 8, Download, 
11-28-2022-16-09-12.665,671079.9061987608, 9, Download, 
11-28-2022-16-09-12.665,703890.9570086313, 10, Download, 
11-28-2022-16-09-12.665,507312.3982710055, 11, Download, 
11-28-2022-16-09-12.665,834847.4141265162, 12, Download, 
11-28-2022-16-09-12.665,2.0134555281874803e+06, 13, Download, 
11-28-2022-16-09-12.665,572934.4998907464, 14, Download, 
11-28-2022-16-09-12.665,1.2113472283404353e+06, 15, Download, 
11-28-2022-16-09-12.665,1.260168153638045e+06, 16, Download, 
11-28-2022-16-09-12.665,1.587415423371959e+06, 17, Download, 
11-28-2022-16-09-12.665,1.2440144060895073e+06, 18, Download, 
11-28-2022-16-09-12.665,736486.198227304, 19, Download, 
11-28-2022-16-09-12.665,932777.010843333, 20, Download, 
11-28-2022-16-09-12.665,1.0476516569430791e+06, 21, Download, 
11-28-2022-16-09-12.665,933064.7569649299, 22, Download, 
11-28-2022-16-09-12.665,1.3095645711788489e+06, 23, Download, 
11-28-2022-16-09-12.665,2.537137483598221e+06, 24, Download, 
11-28-2022-16-09-12.665,736630.0712881025, 25, Download, 
11-28-2022-16-09-12.665,1.3750427997377913e+06, 26, Download, 
11-28-2022-16-09-12.665,1.2602400901684444e+06, 27, Download, 
11-28-2022-16-09-12.665,1.6204422837730271e+06, 28, Download, 
11-28-2022-16-09-12.665,7.10388424293246e+06, 29, Download, 
11-28-2022-16-09-12.665,1.1293555695809587e+06, 30, Download, 
11-28-2022-16-09-12.665,671151.8427291601, 31, Download, 
11-28-2022-16-09-12.665,2.668022004185707e+06, 32, Download, 
11-28-2022-16-09-12.665,7.545862285705322e+06, 33, Download, 
11-28-2022-16-09-12.665,507456.27133180393, 34, Download, 
11-28-2022-16-09-12.665,4.1084710959520414e+06, 35, Download, 
11-28-2022-16-09-12.665,2.9463044755612123e+06, 36, Download, 
11-28-2022-16-09-12.665,3.044521818399626e+06, 37, Download, 
11-28-2022-16-09-12.665,540195.3856112752, 38, Download, 
11-28-2022-16-09-12.665,1.178608114060964e+06, 39, Download, 
11-28-2022-16-09-13.665,458630.6463309809, 0, Upload, 
11-28-2022-16-09-13.665,49138.99782117652, 1, Upload, 
11-28-2022-16-09-13.665,196555.99128470608, 2, Upload, 
11-28-2022-16-09-13.665,376732.31662902, 3, Upload, 
11-28-2022-16-09-13.665,360352.6506886278, 4, Upload, 
11-28-2022-16-09-13.665,507769.64415215736, 5, Upload, 
11-28-2022-16-09-13.665,376732.31662902, 6, Upload, 
11-28-2022-16-09-13.665,0, 7, Upload, 
11-28-2022-16-09-13.665,49138.99782117652, 8, Upload, 
11-28-2022-16-09-13.665,900881.6267215696, 9, Upload, 
11-28-2022-16-09-13.665,0, 10, Upload, 
11-28-2022-16-09-13.665,49138.99782117652, 11, Upload, 
11-28-2022-16-09-13.665,0, 12, Upload, 
11-28-2022-16-09-13.665,262074.65504627477, 13, Upload, 
11-28-2022-16-09-13.665,98277.99564235304, 14, Upload, 
11-28-2022-16-09-13.665,655186.637615687, 15, Upload, 
11-28-2022-16-09-13.665,0, 16, Upload, 
11-28-2022-16-09-13.665,212935.65722509826, 17, Upload, 
11-28-2022-16-09-13.665,425871.3144501965, 18, Upload, 
11-28-2022-16-09-13.665,360352.6506886278, 19, Upload, 
11-28-2022-16-09-13.665,884501.9607811774, 20, Upload, 
11-28-2022-16-09-13.665,1.0646782861254911e+06, 21, Upload, 
11-28-2022-16-09-13.665,0, 22, Upload, 
11-28-2022-16-09-13.665,343972.9847482356, 23, Upload, 
11-28-2022-16-09-13.665,0, 24, Upload, 
11-28-2022-16-09-13.665,458630.6463309809, 25, Upload, 
11-28-2022-16-09-13.665,0, 26, Upload, 
11-28-2022-16-09-13.665,0, 27, Upload, 
11-28-2022-16-09-13.665,196555.99128470608, 28, Upload, 
11-28-2022-16-09-13.665,507769.64415215736, 29, Upload, 
11-28-2022-16-09-13.665,311213.6528674513, 30, Upload, 
11-28-2022-16-09-13.665,147416.99346352956, 31, Upload, 
11-28-2022-16-09-13.665,343972.9847482356, 32, Upload, 
11-28-2022-16-09-13.665,49138.99782117652, 33, Upload, 
11-28-2022-16-09-13.665,229315.32316549044, 34, Upload, 
11-28-2022-16-09-13.665,442250.9803905887, 35, Upload, 
11-28-2022-16-09-13.665,524149.31009254954, 36, Upload, 
11-28-2022-16-09-13.665,425871.3144501965, 37, Upload, 
11-28-2022-16-09-13.665,556908.6419733339, 38, Upload, 
11-28-2022-16-09-13.665,147416.99346352956, 39, Upload, 
11-28-2022-16-09-13.665,573288.3079137261, 40, Upload, 
11-28-2022-16-09-13.665,2.0473142806413425e+06, 0, Download, 
11-28-2022-16-09-13.665,933640.9586023538, 1, Download, 
11-28-2022-16-09-13.665,867978.332933106, 2, Download, 
11-28-2022-16-09-13.665,491389.9782117652, 3, Download, 
11-28-2022-16-09-13.665,638591.0288137759, 4, Download, 
11-28-2022-16-09-13.665,540528.9760329417, 5, Download, 
11-28-2022-16-09-13.665,1.4905496005756878e+06, 6, Download, 
11-28-2022-16-09-13.665,3.0793771967937285e+06, 7, Download, 
11-28-2022-16-09-13.665,1.097365637052436e+06, 8, Download, 
11-28-2022-16-09-13.665,769844.2991984321, 9, Download, 
11-28-2022-16-09-13.665,818839.3351119295, 10, Download, 
11-28-2022-16-09-13.665,442250.9803905887, 11, Download, 
11-28-2022-16-09-13.665,1.1793359477082365e+06, 12, Download, 
11-28-2022-16-09-13.665,2.080217574429806e+06, 13, Download, 
11-28-2022-16-09-13.665,474866.3503636938, 14, Download, 
11-28-2022-16-09-13.665,933640.9586023538, 15, Download, 
11-28-2022-16-09-13.665,1.2447826305159656e+06, 16, Download, 
11-28-2022-16-09-13.665,1.5232369515026326e+06, 17, Download, 
11-28-2022-16-09-13.665,1.2120952795890209e+06, 18, Download, 
11-28-2022-16-09-13.665,884501.9607811774, 19, Download, 
11-28-2022-16-09-13.665,900809.64576773, 20, Download, 
11-28-2022-16-09-13.665,900881.6267215696, 21, Download, 
11-28-2022-16-09-13.665,1.1137453029928282e+06, 22, Download, 
11-28-2022-16-09-13.665,1.4414106027545112e+06, 23, Download, 
11-28-2022-16-09-13.665,2.980883258289857e+06, 24, Download, 
11-28-2022-16-09-13.665,704325.6354368634, 25, Download, 
11-28-2022-16-09-13.665,1.5724479302776486e+06, 26, Download, 
11-28-2022-16-09-13.665,966400.2904831382, 27, Download, 
11-28-2022-16-09-13.665,1.588755615264201e+06, 28, Download, 
11-28-2022-16-09-13.665,7.157410149274502e+06, 29, Download, 
11-28-2022-16-09-13.665,1.179263966754397e+06, 30, Download, 
11-28-2022-16-09-13.665,671350.3606945602, 31, Download, 
