Time of the generation of the data point., The number of round trips measured by this data point., The duration for this measurement., The underlying connection's RTT at probe time., The underlying connection's congestion window at probe time., The type of the probe., 
11-26-2022-11-58-44.289,3, 0.1140297,0.038106,14415, Foreign,
11-26-2022-11-58-43.279,3, 0.830501,0.038177,6075, Foreign,
11-26-2022-11-58-44.188,3, 0.2570967,0.057721,14415, Foreign,
11-26-2022-11-58-44.390,3, 0.1182612,0.039754,14415, Foreign,
11-26-2022-11-58-44.693,3, 0.1175399,0.036844,14415, Foreign,
11-26-2022-11-58-43.786,3, 1.0687947,0.055709,14415, Foreign,
11-26-2022-11-58-44.794,3, 0.1342132,0.042626,14415, Foreign,
11-26-2022-11-58-44.592,3, 0.3840591,0.039133,14415, Foreign,
11-26-2022-11-58-44.894,3, 0.1917796,0.041153,14415, Foreign,
11-26-2022-11-58-45.296,3, 0.1154265,0.038543,14415, Foreign,
11-26-2022-11-58-43.987,3, 1.1691344,0.04068,6075, Foreign,
11-26-2022-11-58-45.196,3, 0.4280428,0.049408,14415, Foreign,
11-26-2022-11-58-44.490,3, 0.8746102,0.082763,6075, Foreign,
11-26-2022-11-58-45.597,3, 0.1238923,0.036153,14415, Foreign,
11-26-2022-11-58-45.497,3, 0.3094173,0.042924,14415, Foreign,
11-26-2022-11-58-45.698,3, 0.113987,0.040225,14415, Foreign,
11-26-2022-11-58-45.798,3, 0.1604672,0.033834,14415, Foreign,
11-26-2022-11-58-45.898,3, 0.1246547,0.041694,14415, Foreign,
11-26-2022-11-58-45.999,3, 0.1032757,0.037047,14415, Foreign,
11-26-2022-11-58-44.994,3, 0.808747,0.031319,6075, Foreign,
11-26-2022-11-58-46.100,3, 0.1189742,0.039164,14415, Foreign,
11-26-2022-11-58-45.095,3, 0.8336838,0.043385,6075, Foreign,
11-26-2022-11-58-42.074,3, 4.206114,0.043356,14415, Foreign,
11-26-2022-11-58-46.404,3, 0.1133526,0.036186,14415, Foreign,
11-26-2022-11-58-46.504,3, 0.1179145,0.036963,14415, Foreign,
11-26-2022-11-58-46.605,3, 0.1226699,0.036227,14415, Foreign,
11-26-2022-11-58-46.706,3, 0.1427519,0.04074,14415, Foreign,
11-26-2022-11-58-35.219,3, 11.3704126,0.041076,6075, Foreign,
11-26-2022-11-58-46.807,3, 0.1234538,0.038559,14415, Foreign,
11-26-2022-11-58-47.012,3, 0.1121622,0.038016,14415, Foreign,
11-26-2022-11-58-47.113,3, 0.1082966,0.034178,14415, Foreign,
11-26-2022-11-58-46.202,3, 0.811076,0.03347,6075, Foreign,
11-26-2022-11-58-47.213,3, 0.1246742,0.040809,14415, Foreign,
11-26-2022-11-58-46.303,3, 0.8290568,0.036438,6075, Foreign,
11-26-2022-11-58-47.313,3, 0.1206814,0.04171,14415, Foreign,
11-26-2022-11-58-46.907,3, 0.5282883,0.044928,14415, Foreign,
11-26-2022-11-58-47.413,3, 0.3936294,0.036849,14415, Foreign,
11-26-2022-11-58-47.714,3, 0.1284429,0.048587,14415, Foreign,
11-26-2022-11-58-47.514,3, 0.3447152,0.04942,14415, Foreign,
11-26-2022-11-58-47.815,3, 0.105219,0.036763,14415, Foreign,
11-26-2022-11-58-47.915,3, 0.1303157,0.034705,14415, Foreign,
11-26-2022-11-58-47.614,3, 0.445705,0.043687,14446, Foreign,
11-26-2022-11-58-48.015,3, 0.1232666,0.0349,14415, Foreign,
11-26-2022-11-58-48.115,3, 0.1063008,0.03289,14415, Foreign,
11-26-2022-11-58-48.215,3, 0.0918374,0.030202,14415, Foreign,
11-26-2022-11-58-48.316,3, 0.1085709,0.035878,14415, Foreign,
11-26-2022-11-58-48.416,3, 0.1247122,0.041011,14415, Foreign,
11-26-2022-11-58-48.517,3, 0.1121141,0.035909,14415, Foreign,
11-26-2022-11-58-48.926,3, 0.1435726,0.043784,14415, Foreign,
11-26-2022-11-58-48.617,3, 0.4715215,0.039307,14415, Foreign,
11-26-2022-11-58-49.228,3, 0.1159772,0.036703,14415, Foreign,
11-26-2022-11-58-49.026,3, 0.4777023,0.049582,14415, Foreign,
11-26-2022-11-58-45.396,3, 3.9385156,0.039241,1905, Foreign,
11-26-2022-11-58-49.128,3, 0.5317805,0.038396,14415, Foreign,
11-26-2022-11-58-49.631,3, 0.1189167,0.039271,14415, Foreign,
11-26-2022-11-58-49.733,3, 0.1193858,0.035851,14415, Foreign,
11-26-2022-11-58-49.531,3, 0.4276015,0.038948,14415, Foreign,
11-26-2022-11-58-49.933,3, 0.1162751,0.038733,14415, Foreign,
