Time of the generation of the data point., The number of round trips measured by this data point., The duration for this measurement., The underlying connection's RTT at probe time., The underlying connection's congestion window at probe time., The type of the probe., 
11-26-2022-11-31-00.314,3, 0.0987127,0.033144,14415, Foreign,
11-26-2022-11-31-00.014,3, 0.7253328,0.044885,14415, Foreign,
11-26-2022-11-31-00.715,3, 0.1004803,0.031999,14415, Foreign,
11-26-2022-11-31-00.515,3, 0.350945,0.026483,14415, Foreign,
11-26-2022-11-31-00.816,3, 0.1256275,0.042843,14415, Foreign,
11-26-2022-11-31-00.615,3, 0.3562387,0.026096,14415, Foreign,
11-26-2022-11-31-00.415,3, 0.6249729,0.032403,14415, Foreign,
11-26-2022-11-31-01.019,3, 0.1182314,0.04027,14415, Foreign,
11-26-2022-11-31-01.119,3, 0.1115693,0.038271,14415, Foreign,
11-26-2022-11-31-00.114,3, 0.8548552,0.036019,6075, Foreign,
11-26-2022-11-31-00.918,3, 0.5015267,0.03838,14415, Foreign,
11-26-2022-11-31-01.220,3, 0.5252192,0.030565,14415, Foreign,
11-26-2022-11-31-01.621,3, 0.1356799,0.045142,14415, Foreign,
11-26-2022-11-31-01.721,3, 0.173292,0.038499,14415, Foreign,
11-26-2022-11-31-01.822,3, 0.1251754,0.037323,14415, Foreign,
11-26-2022-11-31-02.224,3, 0.1504531,0.031661,14415, Foreign,
11-26-2022-11-31-02.324,3, 0.0879769,0.032078,14415, Foreign,
11-26-2022-11-31-01.320,3, 0.8062532,0.026975,6075, Foreign,
11-26-2022-11-31-01.421,3, 0.8048229,0.033054,6075, Foreign,
11-26-2022-11-31-02.425,3, 0.1065052,0.031701,14415, Foreign,
11-26-2022-11-31-02.627,3, 0.1197862,0.026656,14415, Foreign,
11-26-2022-11-31-01.521,3, 1.0492293,0.025366,6075, Foreign,
11-26-2022-11-31-02.728,3, 0.1903505,0.038604,14415, Foreign,
11-26-2022-11-31-02.828,3, 0.1139022,0.037562,14415, Foreign,
11-26-2022-11-31-01.922,3, 1.0778998,0.034002,14415, Foreign,
11-26-2022-11-31-02.928,3, 0.1575212,0.038096,14415, Foreign,
11-26-2022-11-31-03.029,3, 0.1321322,0.041066,14415, Foreign,
11-26-2022-11-31-02.023,3, 0.8425445,0.046121,6075, Foreign,
11-26-2022-11-31-03.130,3, 0.1160841,0.040631,14415, Foreign,
11-26-2022-11-31-03.432,3, 0.130232,0.029666,14415, Foreign,
11-26-2022-11-31-03.332,3, 0.3719348,0.03363,14415, Foreign,
11-26-2022-11-31-03.231,3, 0.4809023,0.038993,14415, Foreign,
11-26-2022-11-31-03.643,3, 0.1483954,0.034517,14415, Foreign,
11-26-2022-11-31-02.124,3, 1.4874722,0.036553,6075, Foreign,
11-26-2022-11-31-03.844,3, 0.1381533,0.040732,14415, Foreign,
11-26-2022-11-31-03.944,3, 0.4511217,0.045222,14415, Foreign,
11-26-2022-11-31-04.350,3, 0.1163519,0.039031,14415, Foreign,
11-26-2022-11-31-04.450,3, 0.1200228,0.039791,14415, Foreign,
11-26-2022-11-31-04.044,3, 0.6867503,0.046093,14415, Foreign,
11-26-2022-11-31-02.525,3, 1.9194921,0.03555,6075, Foreign,
11-26-2022-11-31-04.651,3, 0.2046014,0.039687,14415, Foreign,
11-26-2022-11-31-03.744,3, 0.831811,0.043327,6075, Foreign,
11-26-2022-11-31-05.054,3, 0.227393,0.037916,14415, Foreign,
11-26-2022-11-31-05.256,3, 0.1245726,0.041771,14415, Foreign,
11-26-2022-11-31-03.533,3, 1.6085194,0.043936,6075, Foreign,
11-26-2022-11-31-05.457,3, 0.1260704,0.039892,14415, Foreign,
11-26-2022-11-31-04.954,3, 0.6973023,0.039506,14415, Foreign,
11-26-2022-11-31-04.250,3, 1.1163249,0.03979,6075, Foreign,
11-26-2022-11-31-04.148,3, 1.5254337,0.038641,14415, Foreign,
11-26-2022-11-31-05.761,3, 0.133556,0.044402,14415, Foreign,
11-26-2022-11-31-04.752,3, 0.849735,0.046467,6075, Foreign,
11-26-2022-11-31-04.853,3, 0.8256638,0.042098,6075, Foreign,
11-26-2022-11-31-05.861,3, 0.1297974,0.04189,14415, Foreign,
11-26-2022-11-31-05.558,3, 0.6158138,0.041945,14415, Foreign,
11-26-2022-11-31-06.061,3, 0.1452329,0.045348,14415, Foreign,
11-26-2022-11-31-04.550,3, 1.4238289,0.066954,6075, Foreign,
