Time of the generation of the data point., Instantaneous throughput (B/s)., Position of connection (ID)., Direction of Throughput., 
11-26-2022-11-41-52.654,49139.89193062829, 2, Upload, 
11-26-2022-11-41-52.654,507778.88328315906, 3, Upload, 
11-26-2022-11-41-52.654,360359.20749127417, 4, Upload, 
11-26-2022-11-41-52.654,851758.1267975571, 5, Upload, 
11-26-2022-11-41-52.654,671578.52305192, 6, Upload, 
11-26-2022-11-41-52.654,950037.9106588137, 7, Upload, 
11-26-2022-11-41-52.654,704338.4510056722, 8, Upload, 
11-26-2022-11-41-52.654,442259.02737565467, 9, Upload, 
11-26-2022-11-41-52.654,966417.8746356898, 10, Upload, 
11-26-2022-11-41-52.654,884518.0547513093, 11, Upload, 
11-26-2022-11-41-52.654,802618.2348669288, 12, Upload, 
11-26-2022-11-41-52.654,327599.27953752194, 13, Upload, 
11-26-2022-11-41-52.654,376739.1714681503, 14, Upload, 
11-26-2022-11-41-52.654,409499.09942190244, 15, Upload, 
11-26-2022-11-41-52.654,49139.89193062829, 16, Upload, 
11-26-2022-11-41-52.654,1.0974575864506986e+06, 17, Upload, 
11-26-2022-11-41-52.654,835378.162820681, 18, Upload, 
11-26-2022-11-41-52.654,687958.4870287961, 19, Upload, 
11-26-2022-11-41-52.654,8.214048058558371e+06, 0, Download, 
11-26-2022-11-41-52.654,1.6878980190939142e+06, 1, Download, 
11-26-2022-11-41-52.654,3.6377057296745833e+06, 2, Download, 
11-26-2022-11-41-52.654,3.604931010857226e+06, 3, Download, 
11-26-2022-11-41-52.654,6.357863361989208e+06, 4, Download, 
11-26-2022-11-41-52.654,3.637633714911557e+06, 5, Download, 
11-26-2022-11-41-52.654,2.6709955540885883e+06, 6, Download, 
11-26-2022-11-41-52.654,2.851328522347081e+06, 7, Download, 
11-26-2022-11-41-52.654,4.899532404142849e+06, 8, Download, 
11-26-2022-11-41-52.654,4.211335323741367e+06, 9, Download, 
11-26-2022-11-41-52.654,2.5071219600018e+06, 10, Download, 
11-26-2022-11-41-52.654,2.3594916957976385e+06, 11, Download, 
11-26-2022-11-41-52.654,1.8844023024720068e+06, 12, Download, 
11-26-2022-11-41-52.654,3.3591926344900704e+06, 13, Download, 
11-26-2022-11-41-52.654,1.6222045519331463e+06, 14, Download, 
11-26-2022-11-41-52.654,1.261826674468266e+06, 15, Download, 
11-26-2022-11-41-52.654,5.907355007776595e+06, 16, Download, 
11-26-2022-11-41-52.654,2.1303567231282415e+06, 17, Download, 
11-26-2022-11-41-52.654,3.3263459009096865e+06, 18, Download, 
11-26-2022-11-41-52.654,2.539752649293105e+06, 19, Download, 
11-26-2022-11-41-53.654,8.602986842316953e+06, 0, Download, 
11-26-2022-11-41-53.654,1.9483016005444904e+06, 1, Download, 
11-26-2022-11-41-53.654,3.5034525789892175e+06, 2, Download, 
11-26-2022-11-41-53.654,3.6343588893428976e+06, 3, Download, 
11-26-2022-11-41-53.654,6.417431044601379e+06, 4, Download, 
11-26-2022-11-41-53.654,3.6016862731343177e+06, 5, Download, 
11-26-2022-11-41-53.654,3.126818136259879e+06, 6, Download, 
11-26-2022-11-41-53.654,2.586532818461827e+06, 7, Download, 
11-26-2022-11-41-53.654,4.649296498496027e+06, 8, Download, 
11-26-2022-11-41-53.654,3.7980817129180646e+06, 9, Download, 
11-26-2022-11-41-53.654,2.357464762469501e+06, 10, Download, 
11-26-2022-11-41-53.654,3.045244518498111e+06, 11, Download, 
11-26-2022-11-41-53.654,2.3247201977544674e+06, 12, Download, 
11-26-2022-11-41-53.654,3.3724743201290835e+06, 13, Download, 
11-26-2022-11-41-53.654,1.5225503107426015e+06, 14, Download, 
11-26-2022-11-41-53.654,1.1460597650261708e+06, 15, Download, 
11-26-2022-11-41-53.654,5.336932357511729e+06, 16, Download, 
11-26-2022-11-41-53.654,2.2588713257921305e+06, 17, Download, 
11-26-2022-11-41-53.654,3.3888466024866e+06, 18, Download, 
11-26-2022-11-41-53.654,2.39013737867808e+06, 19, Download, 
11-26-2022-11-41-53.654,851358.6825908697, 0, Upload, 
11-26-2022-11-41-53.654,343817.92950785125, 1, Upload, 
11-26-2022-11-41-53.654,49116.847072550176, 2, Upload, 
11-26-2022-11-41-53.654,392934.7765804014, 3, Upload, 
11-26-2022-11-41-53.654,491168.4707255018, 4, Upload, 
11-26-2022-11-41-53.654,1.1788043297412042e+06, 5, Upload, 
11-26-2022-11-41-53.654,884103.2473059032, 6, Upload, 
11-26-2022-11-41-53.654,1.1133152003111374e+06, 7, Upload, 
11-26-2022-11-41-53.654,638519.0119431523, 8, Upload, 
11-26-2022-11-41-53.654,392934.7765804014, 9, Upload, 
11-26-2022-11-41-53.654,360190.21186536795, 10, Upload, 
11-26-2022-11-41-53.654,671263.5766581857, 11, Upload, 
11-26-2022-11-41-53.654,933220.0943784533, 12, Upload, 
11-26-2022-11-41-53.654,0, 13, Upload, 
11-26-2022-11-41-53.654,1.3588994356738883e+06, 14, Upload, 
11-26-2022-11-41-53.654,343817.92950785125, 15, Upload, 
11-26-2022-11-41-53.654,196467.3882902007, 16, Upload, 
11-26-2022-11-41-53.654,1.080570635596104e+06, 17, Upload, 
11-26-2022-11-41-53.654,1.3588994356738883e+06, 18, Upload, 
11-26-2022-11-41-53.654,654891.294300669, 19, Upload, 
11-26-2022-11-41-54.655,638699.2516142755, 0, Upload, 
11-26-2022-11-41-54.655,360291.88552600157, 1, Upload, 
11-26-2022-11-41-54.655,409422.5971886381, 2, Upload, 
11-26-2022-11-41-54.655,769714.4827146396, 3, Upload, 
11-26-2022-11-41-54.655,1.2610215993410056e+06, 4, Upload, 
11-26-2022-11-41-54.655,835222.0982648218, 5, Upload, 
11-26-2022-11-41-54.655,867975.9060399128, 6, Upload, 
11-26-2022-11-41-54.655,294784.26997581945, 7, Upload, 
11-26-2022-11-41-54.655,0, 8, Upload, 
11-26-2022-11-41-54.655,900729.7138150039, 9, Upload, 
11-26-2022-11-41-54.655,163769.03887545524, 10, Upload, 
11-26-2022-11-41-54.655,638699.2516142755, 11, Upload, 
11-26-2022-11-41-54.655,867975.9060399128, 12, Upload, 
11-26-2022-11-41-54.655,245653.55831318288, 13, Upload, 
11-26-2022-11-41-54.655,409422.5971886381, 14, Upload, 
11-26-2022-11-41-54.655,867975.9060399128, 15, Upload, 
11-26-2022-11-41-54.655,442176.4049637292, 16, Upload, 
11-26-2022-11-41-54.655,786091.3866021852, 17, Upload, 
11-26-2022-11-41-54.655,1.2446446954534599e+06, 18, Upload, 
11-26-2022-11-41-54.655,0, 19, Upload, 
11-26-2022-11-41-54.655,9.006721387622742e+06, 0, Download, 
11-26-2022-11-41-54.655,2.0301603315283486e+06, 1, Download, 
11-26-2022-11-41-54.655,3.3079186788364598e+06, 2, Download, 
11-26-2022-11-41-54.655,3.1932803516236413e+06, 3, Download, 
11-26-2022-11-41-54.655,6.452140287613377e+06, 4, Download, 
11-26-2022-11-41-54.655,3.1442216087769167e+06, 5, Download, 
11-26-2022-11-41-54.655,3.4390058787527364e+06, 6, Download, 
11-26-2022-11-41-54.655,2.4236378377249134e+06, 7, Download, 
11-26-2022-11-41-54.655,3.684659437065919e+06, 8, Download, 
11-26-2022-11-41-54.655,3.6026309799963674e+06, 9, Download, 
11-26-2022-11-41-54.655,1.8668950743642778e+06, 10, Download, 
11-26-2022-11-41-54.655,2.9310339829751765e+06, 11, Download, 
11-26-2022-11-41-54.655,1.9814614327611844e+06, 12, Download, 
11-26-2022-11-41-54.655,3.242411063286278e+06, 13, Download, 
11-26-2022-11-41-54.655,1.7030540666729105e+06, 14, Download, 
11-26-2022-11-41-54.655,998775.2306925409, 15, Download, 
11-26-2022-11-41-54.655,4.89626244948064e+06, 16, Download, 
11-26-2022-11-41-54.655,2.309143448143919e+06, 17, Download, 
11-26-2022-11-41-54.655,3.438933909936824e+06, 18, Download, 
11-26-2022-11-41-54.655,1.9488515626179175e+06, 19, Download, 
11-26-2022-11-41-55.655,1.3266681894997493e+06, 0, Upload, 
11-26-2022-11-41-55.655,589630.306444333, 1, Upload, 
11-26-2022-11-41-55.655,786173.7419257774, 2, Upload, 
11-26-2022-11-41-55.655,769795.1223023237, 3, Upload, 
11-26-2022-11-41-55.655,949959.9381603143, 4, Upload, 
11-26-2022-11-41-55.655,802492.1943995598, 5, Upload, 
11-26-2022-11-41-55.655,524076.53511807986, 6, Upload, 
11-26-2022-11-41-55.655,180151.30894683994, 7, Upload, 
11-26-2022-11-41-55.655,65509.56688975998, 8, Upload, 
11-26-2022-11-41-55.655,736982.6275097998, 9, Upload, 
11-26-2022-11-41-55.655,556831.3185629599, 10, Upload, 
11-26-2022-11-41-55.655,605963.4937302798, 11, Upload, 
11-26-2022-11-41-55.655,818869.5861219998, 12, Upload, 
11-26-2022-11-41-55.655,196528.70066927993, 13, Upload, 
11-26-2022-11-41-55.655,180151.30894683994, 14, Upload, 
11-26-2022-11-41-55.655,360302.6178936799, 15, Upload, 
11-26-2022-11-41-55.655,655095.6688975998, 16, Upload, 
11-26-2022-11-41-55.655,966266.1116239597, 17, Upload, 
11-26-2022-11-41-55.655,458566.9682283199, 18, Upload, 
11-26-2022-11-41-55.655,524076.53511807986, 19, Upload, 
11-26-2022-11-41-55.655,9.05672886456799e+06, 0, Download, 
11-26-2022-11-41-55.655,1.9816690217263629e+06, 1, Download, 
11-26-2022-11-41-55.655,3.6193870313601983e+06, 2, Download, 
11-26-2022-11-41-55.655,3.2592733287115186e+06, 3, Download, 
11-26-2022-11-41-55.655,7.9266760869054515e+06, 4, Download, 
11-26-2022-11-41-55.655,3.537228728208168e+06, 5, Download, 
11-26-2022-11-41-55.655,3.307945244094008e+06, 6, Download, 
11-26-2022-11-41-55.655,3.062500281136561e+06, 7, Download, 
11-26-2022-11-41-55.655,3.97934633375433e+06, 8, Download, 
11-26-2022-11-41-55.655,3.8811539543794077e+06, 9, Download, 
11-26-2022-11-41-55.655,1.5722296053542395e+06, 10, Download, 
11-26-2022-11-41-55.655,2.767563288213206e+06, 11, Download, 
11-26-2022-11-41-55.655,2.472842208169004e+06, 12, Download, 
11-26-2022-11-41-55.655,3.651870470265248e+06, 13, Download, 
11-26-2022-11-41-55.655,2.063407415108004e+06, 14, Download, 
11-26-2022-11-41-55.655,884379.1530117597, 15, Download, 
11-26-2022-11-41-55.655,5.060326158395087e+06, 16, Download, 
11-26-2022-11-41-55.655,2.0468860814661284e+06, 17, Download, 
11-26-2022-11-41-55.655,3.242507648163966e+06, 18, Download, 
11-26-2022-11-41-55.655,1.7520930304622084e+06, 19, Download, 
11-26-2022-11-41-56.658,1.3239451991493497e+06, 0, Upload, 
11-26-2022-11-41-56.658,653800.0983453578, 1, Upload, 
11-26-2022-11-41-56.658,294210.044255411, 2, Upload, 
11-26-2022-11-41-56.658,621110.09342809, 3, Upload, 
11-26-2022-11-41-56.658,653800.0983453578, 4, Upload, 
11-26-2022-11-41-56.658,997119.7559559615, 5, Upload, 
11-26-2022-11-41-56.658,310578.28464202076, 6, Upload, 
11-26-2022-11-41-56.658,1.3894291681353562e+06, 7, Upload, 
11-26-2022-11-41-56.658,0, 8, Upload, 
11-26-2022-11-41-56.658,277885.83362707123, 9, Upload, 
11-26-2022-11-41-56.658,800965.0498662641, 10, Upload, 
11-26-2022-11-41-56.658,768272.5988513146, 11, Upload, 
11-26-2022-11-41-56.658,441348.088701819, 12, Upload, 
11-26-2022-11-41-56.658,408655.6376868695, 13, Upload, 
11-26-2022-11-41-56.658,490386.76522424334, 14, Upload, 
11-26-2022-11-41-56.658,457694.3142092938, 15, Upload, 
11-26-2022-11-41-56.658,866349.9518961633, 16, Upload, 
11-26-2022-11-41-56.658,980773.5304484867, 17, Upload, 
11-26-2022-11-41-56.658,179808.48058222258, 18, Upload, 
11-26-2022-11-41-56.658,212500.9315971721, 19, Upload, 
11-26-2022-11-41-56.658,8.580551661790136e+06, 0, Download, 
11-26-2022-11-41-56.658,1.7324266033670267e+06, 1, Download, 
11-26-2022-11-41-56.658,1.6017384123220409e+06, 2, Download, 
11-26-2022-11-41-56.658,1.5198697427806996e+06, 3, Download, 
11-26-2022-11-41-56.658,8.580551661790136e+06, 4, Download, 
11-26-2022-11-41-56.658,1.2258950790617962e+06, 5, Download, 
11-26-2022-11-41-56.658,3.612515837151926e+06, 6, Download, 
11-26-2022-11-41-56.658,2.9583076468588742e+06, 7, Download, 
11-26-2022-11-41-56.658,1.3403186576141196e+06, 8, Download, 
11-26-2022-11-41-56.658,2.3865489240913177e+06, 9, Download, 
11-26-2022-11-41-56.658,768057.0968548781, 10, Download, 
11-26-2022-11-41-56.658,1.4057035596440188e+06, 11, Download, 
11-26-2022-11-41-56.658,1.176856402539372e+06, 12, Download, 
11-26-2022-11-41-56.658,1.0624328239870484e+06, 13, Download, 
11-26-2022-11-41-56.658,1.9450571673918744e+06, 14, Download, 
11-26-2022-11-41-56.658,539425.4417466677, 15, Download, 
11-26-2022-11-41-56.658,3.3833813440520307e+06, 16, Download, 
11-26-2022-11-41-56.658,735580.147836365, 17, Download, 
11-26-2022-11-41-56.658,1.111543334508285e+06, 18, Download, 
11-26-2022-11-41-56.658,907215.5156648502, 19, Download, 
11-26-2022-11-41-57.658,1.1296442482368294e+06, 0, Upload, 
11-26-2022-11-41-57.658,540264.6404610923, 1, Upload, 
11-26-2022-11-41-57.658,196459.86925857904, 2, Upload, 
11-26-2022-11-41-57.658,589379.6077757372, 3, Upload, 
11-26-2022-11-41-57.658,1.0150426578359917e+06, 4, Upload, 
11-26-2022-11-41-57.658,294689.8038878686, 5, Upload, 
11-26-2022-11-41-57.658,1.03141431360754e+06, 6, Upload, 
11-26-2022-11-41-57.658,802211.1328058644, 7, Upload, 
11-26-2022-11-41-57.658,0, 8, Upload, 
11-26-2022-11-41-57.658,0, 9, Upload, 
11-26-2022-11-41-57.658,49114.96731464476, 10, Upload, 
11-26-2022-11-41-57.658,540264.6404610923, 11, Upload, 
11-26-2022-11-41-57.658,376548.08274560986, 12, Upload, 
11-26-2022-11-41-57.658,294689.8038878686, 13, Upload, 
11-26-2022-11-41-57.658,49114.96731464476, 14, Upload, 
11-26-2022-11-41-57.658,589379.6077757372, 15, Upload, 
11-26-2022-11-41-57.658,0, 16, Upload, 
11-26-2022-11-41-57.658,1.3261041174954085e+06, 17, Upload, 
11-26-2022-11-41-57.658,671237.8866334785, 18, Upload, 
11-26-2022-11-41-57.658,311061.4596594168, 19, Upload, 
11-26-2022-11-41-57.658,9.347567933777932e+06, 0, Download, 
11-26-2022-11-41-57.658,1.7679949318214068e+06, 1, Download, 
11-26-2022-11-41-57.658,3.1267704151070095e+06, 2, Download, 
11-26-2022-11-41-57.658,2.832080611219141e+06, 3, Download, 
11-26-2022-11-41-57.658,9.167479720290901e+06, 4, Download, 
11-26-2022-11-41-57.658,3.3886449616988795e+06, 5, Download, 
11-26-2022-11-41-57.658,4.403543728029067e+06, 6, Download, 
11-26-2022-11-41-57.658,3.5033184978526193e+06, 7, Download, 
11-26-2022-11-41-57.658,3.094027103563913e+06, 8, Download, 
11-26-2022-11-41-57.658,4.861878143879515e+06, 9, Download, 
11-26-2022-11-41-57.658,1.5225639867539876e+06, 10, Download, 
11-26-2022-11-41-57.658,2.635620741960562e+06, 11, Download, 
11-26-2022-11-41-57.658,2.242916840702111e+06, 12, Download, 
11-26-2022-11-41-57.658,3.1924009296990074e+06, 13, Download, 
11-26-2022-11-41-57.658,2.0626847357092754e+06, 14, Download, 
11-26-2022-11-41-57.658,851182.2086147045, 15, Download, 
11-26-2022-11-41-57.658,5.435029987389509e+06, 16, Download, 
11-26-2022-11-41-57.658,1.8991120694995974e+06, 17, Download, 
11-26-2022-11-41-57.658,2.5864338288930147e+06, 18, Download, 
11-26-2022-11-41-57.658,1.448747644276216e+06, 19, Download, 
11-26-2022-11-41-58.659,8.122929629029108e+06, 0, Download, 
11-26-2022-11-41-58.659,1.9489142054463765e+06, 1, Download, 
11-26-2022-11-41-58.659,2.898696294809431e+06, 2, Download, 
11-26-2022-11-41-58.659,2.8823182596898214e+06, 3, Download, 
11-26-2022-11-41-58.659,9.08916172729892e+06, 4, Download, 
11-26-2022-11-41-58.659,3.1935729007495474e+06, 5, Download, 
11-26-2022-11-41-58.659,3.9962405691847033e+06, 6, Download, 
11-26-2022-11-41-58.659,3.7830382174811936e+06, 7, Download, 
11-26-2022-11-41-58.659,3.0460986108859153e+06, 8, Download, 
11-26-2022-11-41-58.659,6.354245783685582e+06, 9, Download, 
11-26-2022-11-41-58.659,1.7849899066759888e+06, 10, Download, 
11-26-2022-11-41-58.659,2.7513659525200925e+06, 11, Download, 
11-26-2022-11-41-58.659,2.1616127406398593e+06, 12, Download, 
11-26-2022-11-41-58.659,3.01327056685955e+06, 13, Download, 
11-26-2022-11-41-58.659,1.8997801000875481e+06, 14, Download, 
11-26-2022-11-41-58.659,1.0645722827746135e+06, 15, Download, 
11-26-2022-11-41-58.659,5.289745474698115e+06, 16, Download, 
11-26-2022-11-41-58.659,2.0961006001614213e+06, 17, Download, 
11-26-2022-11-41-58.659,2.571135592417242e+06, 18, Download, 
11-26-2022-11-41-58.659,2.0144263459248142e+06, 19, Download, 
11-26-2022-11-41-58.659,1.0154381774157853e+06, 0, Upload, 
11-26-2022-11-41-58.659,917169.9666981286, 1, Upload, 
11-26-2022-11-41-58.659,507719.08870789263, 2, Upload, 
11-26-2022-11-41-58.659,687877.4750235964, 3, Upload, 
11-26-2022-11-41-58.659,704255.5101432059, 4, Upload, 
11-26-2022-11-41-58.659,769767.6506216436, 5, Upload, 
11-26-2022-11-41-58.659,999060.1422961758, 6, Upload, 
11-26-2022-11-41-58.659,376694.8077510171, 7, Upload, 
11-26-2022-11-41-58.659,49134.10535882832, 8, Upload, 
11-26-2022-11-41-58.659,147402.31607648495, 9, Upload, 
11-26-2022-11-41-58.659,49134.10535882832, 10, Upload, 
11-26-2022-11-41-58.659,966304.0720569569, 11, Upload, 
11-26-2022-11-41-58.659,720633.5452628153, 12, Upload, 
11-26-2022-11-41-58.659,671499.439903987, 13, Upload, 
11-26-2022-11-41-58.659,49134.10535882832, 14, Upload, 
11-26-2022-11-41-58.659,458584.9833490643, 15, Upload, 
11-26-2022-11-41-58.659,147402.31607648495, 16, Upload, 
11-26-2022-11-41-58.659,802523.7208608625, 17, Upload, 
11-26-2022-11-41-58.659,1.0481942476550041e+06, 18, Upload, 
11-26-2022-11-41-58.659,802523.7208608625, 19, Upload, 
11-26-2022-11-41-59.660,1.2276825633308562e+06, 0, Upload, 
11-26-2022-11-41-59.660,785716.8405317479, 1, Upload, 
11-26-2022-11-41-59.660,687502.2354652794, 2, Upload, 
11-26-2022-11-41-59.660,0, 3, Upload, 
11-26-2022-11-41-59.660,703871.3363096908, 4, Upload, 
11-26-2022-11-41-59.660,1.0476224540423306e+06, 5, Upload, 
11-26-2022-11-41-59.660,507442.1261767539, 6, Upload, 
11-26-2022-11-41-59.660,654764.0337764566, 7, Upload, 
11-26-2022-11-41-59.660,49107.302533234244, 8, Upload, 
11-26-2022-11-41-59.660,196429.21013293698, 9, Upload, 
11-26-2022-11-41-59.660,392858.42026587395, 10, Upload, 
11-26-2022-11-41-59.660,687502.2354652794, 11, Upload, 
11-26-2022-11-41-59.660,311012.9160438169, 12, Upload, 
11-26-2022-11-41-59.660,589287.630398811, 13, Upload, 
11-26-2022-11-41-59.660,49107.302533234244, 14, Upload, 
11-26-2022-11-41-59.660,720240.4371541023, 15, Upload, 
11-26-2022-11-41-59.660,294643.8151994055, 16, Upload, 
11-26-2022-11-41-59.660,1.4732190759970273e+06, 17, Upload, 
11-26-2022-11-41-59.660,425596.6219546968, 18, Upload, 
11-26-2022-11-41-59.660,261905.61351058265, 19, Upload, 
11-26-2022-11-41-59.660,7.087389058478972e+06, 0, Download, 
11-26-2022-11-41-59.660,1.8986718289013337e+06, 1, Download, 
11-26-2022-11-41-59.660,2.4715903584557334e+06, 2, Download, 
11-26-2022-11-41-59.660,2.8643768441964122e+06, 3, Download, 
11-26-2022-11-41-59.660,8.314927752759438e+06, 4, Download, 
11-26-2022-11-41-59.660,3.0937600595937576e+06, 5, Download, 
11-26-2022-11-41-59.660,3.6496620775769893e+06, 6, Download, 
11-26-2022-11-41-59.660,3.8628200611803136e+06, 7, Download, 
11-26-2022-11-41-59.660,2.815269541663178e+06, 8, Download, 
11-26-2022-11-41-59.660,5.483432979302239e+06, 9, Download, 
11-26-2022-11-41-59.660,2.095101039034271e+06, 10, Download, 
11-26-2022-11-41-59.660,2.504256625619361e+06, 11, Download, 
11-26-2022-11-41-59.660,1.8988156979517243e+06, 12, Download, 
11-26-2022-11-41-59.660,2.815269541663178e+06, 13, Download, 
11-26-2022-11-41-59.660,1.8823027280569223e+06, 14, Download, 
11-26-2022-11-41-59.660,1.260420765019679e+06, 15, Download, 
11-26-2022-11-41-59.660,5.335967202652145e+06, 16, Download, 
11-26-2022-11-41-59.660,2.1605774424119163e+06, 17, Download, 
11-26-2022-11-41-59.660,2.3242684508560305e+06, 18, Download, 
11-26-2022-11-41-59.660,2.0131836002870186e+06, 19, Download, 
11-26-2022-11-42-00.665,5.067006465100797e+06, 0, Download, 
11-26-2022-11-42-00.665,1.8900064671892328e+06, 1, Download, 
11-26-2022-11-42-00.665,1.792315411869853e+06, 2, Download, 
11-26-2022-11-42-00.665,3.2748342602507137e+06, 3, Download, 
11-26-2022-11-42-00.665,7.2991106346825715e+06, 4, Download, 
11-26-2022-11-42-00.665,3.795877089790702e+06, 5, Download, 
11-26-2022-11-42-00.665,3.193365377892993e+06, 6, Download, 
11-26-2022-11-42-00.665,3.323715589665346e+06, 7, Download, 
11-26-2022-11-42-00.665,2.6882583072751253e+06, 8, Download, 
11-26-2022-11-42-00.665,4.1219674297512383e+06, 9, Download, 
11-26-2022-11-42-00.665,1.4662966754192011e+06, 10, Download, 
11-26-2022-11-42-00.665,2.2972792754679513e+06, 11, Download, 
11-26-2022-11-42-00.665,1.938672986074211e+06, 12, Download, 
11-26-2022-11-42-00.665,2.8674898484621104e+06, 13, Download, 
11-26-2022-11-42-00.665,1.4825904518907452e+06, 14, Download, 
11-26-2022-11-42-00.665,1.2055246483646105e+06, 15, Download, 
11-26-2022-11-42-00.665,5.132324778006743e+06, 16, Download, 
11-26-2022-11-42-00.665,1.9062286401508923e+06, 17, Download, 
11-26-2022-11-42-00.665,2.2646917225248627e+06, 18, Download, 
11-26-2022-11-42-00.665,1.906300243660777e+06, 19, Download, 
11-26-2022-11-42-00.665,945039.0353495588, 0, Upload, 
11-26-2022-11-42-00.665,716926.1647479412, 1, Upload, 
11-26-2022-11-42-00.665,668044.8353333088, 2, Upload, 
11-26-2022-11-42-00.665,48881.32941463235, 3, Upload, 
11-26-2022-11-42-00.665,521400.84708941175, 4, Upload, 
11-26-2022-11-42-00.665,342169.3059024265, 5, Upload, 
11-26-2022-11-42-00.665,700632.388276397, 6, Upload, 
11-26-2022-11-42-00.665,374756.8588455147, 7, Upload, 
11-26-2022-11-42-00.665,97762.6588292647, 8, Upload, 
11-26-2022-11-42-00.665,423638.18826014706, 9, Upload, 
11-26-2022-11-42-00.665,439931.9647316912, 10, Upload, 
11-26-2022-11-42-00.665,684338.611804853, 11, Upload, 
11-26-2022-11-42-00.665,977626.588292647, 12, Upload, 
11-26-2022-11-42-00.665,928745.2588780147, 13, Upload, 
11-26-2022-11-42-00.665,48881.32941463235, 14, Upload, 
11-26-2022-11-42-00.665,651751.0588617647, 15, Upload, 
11-26-2022-11-42-00.665,358463.0823739706, 16, Upload, 
11-26-2022-11-42-00.665,749513.7176910294, 17, Upload, 
11-26-2022-11-42-00.665,211819.09413007353, 18, Upload, 
11-26-2022-11-42-00.665,602869.7294471323, 19, Upload, 
11-26-2022-11-42-01.674,5.587731796139367e+06, 0, Download, 
11-26-2022-11-42-01.674,2.128022161609612e+06, 1, Download, 
11-26-2022-11-42-01.674,2.192714390669756e+06, 2, Download, 
11-26-2022-11-42-01.674,3.7359365689362683e+06, 3, Download, 
11-26-2022-11-42-01.674,7.780588960242556e+06, 4, Download, 
11-26-2022-11-42-01.674,4.873047647658962e+06, 5, Download, 
11-26-2022-11-42-01.674,3.68720323699101e+06, 6, Download, 
11-26-2022-11-42-01.674,2.9400302005471e+06, 7, Download, 
11-26-2022-11-42-01.674,3.459923794679905e+06, 8, Download, 
11-26-2022-11-42-01.674,4.1582921124618403e+06, 9, Download, 
11-26-2022-11-42-01.674,1.8355507832213454e+06, 10, Download, 
11-26-2022-11-42-01.674,2.3716174346191864e+06, 11, Download, 
11-26-2022-11-42-01.674,2.2254888255001283e+06, 12, Download, 
11-26-2022-11-42-01.674,3.8658921207902906e+06, 13, Download, 
11-26-2022-11-42-01.674,1.9167016164133926e+06, 14, Download, 
11-26-2022-11-42-01.674,1.3482888504854792e+06, 15, Download, 
11-26-2022-11-42-01.674,4.515527106626968e+06, 16, Download, 
11-26-2022-11-42-01.674,2.0630443856826008e+06, 17, Download, 
11-26-2022-11-42-01.674,2.8750524246200887e+06, 18, Download, 
11-26-2022-11-42-01.674,1.478101628906068e+06, 19, Download, 
11-26-2022-11-42-01.674,1.2183332986314571e+06, 0, Upload, 
11-26-2022-11-42-01.674,519822.2074160884, 1, Upload, 
11-26-2022-11-42-01.674,844711.0870511436, 2, Upload, 
11-26-2022-11-42-01.674,97466.66389051657, 3, Upload, 
11-26-2022-11-42-01.674,471088.87547083007, 4, Upload, 
11-26-2022-11-42-01.674,714755.5351971216, 5, Upload, 
11-26-2022-11-42-01.674,471088.87547083007, 6, Upload, 
11-26-2022-11-42-01.674,1.0558888588139296e+06, 7, Upload, 
11-26-2022-11-42-01.674,0, 8, Upload, 
11-26-2022-11-42-01.674,308644.43565330247, 9, Upload, 
11-26-2022-11-42-01.674,162444.43981752763, 10, Upload, 
11-26-2022-11-42-01.674,292399.99167154974, 11, Upload, 
11-26-2022-11-42-01.674,1.2670666305767153e+06, 12, Upload, 
11-26-2022-11-42-01.674,698511.0912153687, 13, Upload, 
11-26-2022-11-42-01.674,243666.65972629143, 14, Upload, 
11-26-2022-11-42-01.674,601044.4273248522, 15, Upload, 
11-26-2022-11-42-01.674,536066.6513978412, 16, Upload, 
11-26-2022-11-42-01.674,568555.5393613466, 17, Upload, 
11-26-2022-11-42-01.674,1.0071555268686712e+06, 18, Upload, 
11-26-2022-11-42-01.674,893444.418996402, 19, Upload, 
11-26-2022-11-42-02.674,1.228557851247519e+06, 0, Upload, 
11-26-2022-11-42-02.674,343996.1983493053, 1, Upload, 
11-26-2022-11-42-02.674,1.1138924517977505e+06, 2, Upload, 
11-26-2022-11-42-02.674,49142.314049900764, 3, Upload, 
11-26-2022-11-42-02.674,655230.8539986769, 4, Upload, 
11-26-2022-11-42-02.674,917323.1955981476, 5, Upload, 
11-26-2022-11-42-02.674,360376.96969927225, 6, Upload, 
11-26-2022-11-42-02.674,360376.96969927225, 7, Upload, 
11-26-2022-11-42-02.674,0, 8, Upload, 
11-26-2022-11-42-02.674,0, 9, Upload, 
11-26-2022-11-42-02.674,196569.25619960306, 10, Upload, 
11-26-2022-11-42-02.674,294853.88429940457, 11, Upload, 
11-26-2022-11-42-02.674,1.1138924517977505e+06, 12, Upload, 
11-26-2022-11-42-02.674,589707.7685988091, 13, Upload, 
11-26-2022-11-42-02.674,393138.5123992061, 14, Upload, 
11-26-2022-11-42-02.674,655230.8539986769, 15, Upload, 
11-26-2022-11-42-02.674,491423.1404990076, 16, Upload, 
11-26-2022-11-42-02.674,556946.2258988753, 17, Upload, 
11-26-2022-11-42-02.674,720753.9393985445, 18, Upload, 
11-26-2022-11-42-02.674,343996.1983493053, 19, Upload, 
11-26-2022-11-42-02.674,5.683767729380539e+06, 0, Download, 
