Time of the generation of the data point., Instantaneous throughput (B/s)., Position of connection (ID)., Direction of Throughput., 
11-26-2022-11-32-16.422,245678.7785957962, 28, Download, 
11-26-2022-11-32-16.422,0, 29, Download, 
11-26-2022-11-32-16.422,32757.170479439494, 30, Download, 
11-26-2022-11-32-16.422,98271.51143831848, 31, Download, 
11-26-2022-11-32-16.422,163785.85239719748, 32, Download, 
11-26-2022-11-32-16.422,245678.7785957962, 33, Download, 
11-26-2022-11-32-16.422,343950.2900341147, 34, Download, 
11-26-2022-11-32-16.422,32757.170479439494, 35, Download, 
11-26-2022-11-32-16.422,278435.9490752357, 36, Download, 
11-26-2022-11-32-16.422,32757.170479439494, 37, Download, 
11-26-2022-11-32-16.422,311193.1195546752, 38, Download, 
11-26-2022-11-32-16.422,376635.48430888745, 39, Download, 
11-26-2022-11-32-16.422,425771.2400280467, 40, Download, 
11-26-2022-11-32-16.422,2.0471216215919014e+07, 41, Download, 
11-26-2022-11-32-16.422,163785.85239719748, 42, Download, 
11-26-2022-11-32-16.422,131028.68191775797, 43, Download, 
11-26-2022-11-32-16.422,294814.53431495547, 44, Download, 
11-26-2022-11-32-16.422,196543.02287663697, 45, Download, 
11-26-2022-11-32-16.422,229300.19335607646, 46, Download, 
11-26-2022-11-32-16.422,278435.9490752357, 47, Download, 
11-26-2022-11-32-16.422,311193.1195546752, 48, Download, 
11-26-2022-11-32-16.422,229300.19335607646, 49, Download, 
11-26-2022-11-32-16.422,229300.19335607646, 50, Download, 
11-26-2022-11-32-16.422,114650.09667803823, 51, Download, 
11-26-2022-11-32-16.422,180164.43763691722, 52, Download, 
11-26-2022-11-32-16.422,229300.19335607646, 53, Download, 
11-26-2022-11-32-16.422,360328.87527383445, 54, Download, 
11-26-2022-11-32-16.422,163785.85239719748, 55, Download, 
11-26-2022-11-32-16.422,311193.1195546752, 56, Download, 
11-26-2022-11-32-16.422,262057.36383551595, 57, Download, 
11-26-2022-11-32-16.422,311193.1195546752, 58, Download, 
11-26-2022-11-32-16.422,48991.803309825766, 59, Download, 
11-26-2022-11-32-16.422,294814.53431495547, 60, Download, 
11-26-2022-11-32-16.422,278435.9490752357, 61, Download, 
11-26-2022-11-32-16.422,262057.36383551595, 62, Download, 
11-26-2022-11-32-16.422,131028.68191775797, 63, Download, 
11-26-2022-11-32-16.422,278435.9490752357, 64, Download, 
11-26-2022-11-32-16.422,245678.7785957962, 65, Download, 
11-26-2022-11-32-16.422,147407.26715747773, 66, Download, 
11-26-2022-11-32-16.422,212921.6081163567, 67, Download, 
11-26-2022-11-32-16.422,114650.09667803823, 68, Download, 
11-26-2022-11-32-16.422,196543.02287663697, 69, Download, 
11-26-2022-11-32-16.422,229300.19335607646, 70, Download, 
11-26-2022-11-32-16.422,262057.36383551595, 71, Download, 
11-26-2022-11-32-16.422,98271.51143831848, 72, Download, 
11-26-2022-11-32-16.422,311049.16714534175, 73, Download, 
11-26-2022-11-32-16.422,278435.9490752357, 74, Download, 
11-26-2022-11-32-16.422,196543.02287663697, 75, Download, 
11-26-2022-11-32-16.422,98271.51143831848, 76, Download, 
11-26-2022-11-32-16.422,229300.19335607646, 77, Download, 
11-26-2022-11-32-16.422,343950.2900341147, 78, Download, 
11-26-2022-11-32-16.422,409464.6309929937, 79, Download, 
11-26-2022-11-32-16.422,196543.02287663697, 80, Download, 
11-26-2022-11-32-16.422,311193.1195546752, 81, Download, 
11-26-2022-11-32-16.422,0, 82, Download, 
11-26-2022-11-32-16.422,212921.6081163567, 83, Download, 
11-26-2022-11-32-16.422,605935.6776649639, 84, Download, 
11-26-2022-11-32-16.422,376707.46051355416, 85, Download, 
11-26-2022-11-32-16.422,409320.6785836602, 86, Download, 
11-26-2022-11-32-16.422,98271.51143831848, 87, Download, 
11-26-2022-11-32-16.422,229300.19335607646, 88, Download, 
11-26-2022-11-32-16.422,606007.6538696307, 89, Download, 
11-26-2022-11-32-16.422,278435.9490752357, 90, Download, 
11-26-2022-11-32-16.422,393086.04575327394, 91, Download, 
11-26-2022-11-32-16.422,1.1792581372598219e+06, 92, Download, 
11-26-2022-11-32-16.422,278435.9490752357, 93, Download, 
11-26-2022-11-32-16.422,229300.19335607646, 94, Download, 
11-26-2022-11-32-16.422,0, 95, Download, 
11-26-2022-11-32-16.422,900822.1881845861, 96, Download, 
11-26-2022-11-32-16.422,229300.19335607646, 97, Download, 
11-26-2022-11-32-16.422,1.1135998438916095e+06, 98, Download, 
11-26-2022-11-32-16.422,2.068464165746804e+07, 99, Download, 
11-26-2022-11-32-16.422,1.1464289905757157e+06, 100, Download, 
11-26-2022-11-32-16.422,147407.26715747773, 101, Download, 
11-26-2022-11-32-16.422,786100.1153018811, 102, Download, 
11-26-2022-11-32-16.422,966264.5529387983, 103, Download, 
11-26-2022-11-32-16.422,0, 104, Download, 
11-26-2022-11-32-16.422,1.326521452007966e+06, 105, Download, 
11-26-2022-11-32-16.422,0, 106, Download, 
11-26-2022-11-32-16.431,557029.6524974369, 0, Upload, 
11-26-2022-11-32-16.431,0, 1, Upload, 
11-26-2022-11-32-16.431,344047.7265425345, 2, Upload, 
11-26-2022-11-32-16.431,49149.67522036207, 3, Upload, 
11-26-2022-11-32-16.431,0, 4, Upload, 
11-26-2022-11-32-16.431,98299.35044072414, 5, Upload, 
11-26-2022-11-32-16.431,0, 6, Upload, 
11-26-2022-11-32-16.431,0, 7, Upload, 
11-26-2022-11-32-16.431,0, 8, Upload, 
11-26-2022-11-32-16.431,49149.67522036207, 9, Upload, 
11-26-2022-11-32-16.431,0, 10, Upload, 
11-26-2022-11-32-16.431,98299.35044072414, 11, Upload, 
11-26-2022-11-32-16.431,0, 12, Upload, 
11-26-2022-11-32-16.431,0, 13, Upload, 
11-26-2022-11-32-16.431,49149.67522036207, 14, Upload, 
11-26-2022-11-32-16.431,344047.7265425345, 15, Upload, 
11-26-2022-11-32-16.431,49149.67522036207, 16, Upload, 
11-26-2022-11-32-16.431,49149.67522036207, 17, Upload, 
11-26-2022-11-32-16.431,49149.67522036207, 18, Upload, 
11-26-2022-11-32-16.431,0, 19, Upload, 
11-26-2022-11-32-16.431,0, 20, Upload, 
11-26-2022-11-32-16.431,0, 21, Upload, 
11-26-2022-11-32-16.431,409580.6268363506, 22, Upload, 
11-26-2022-11-32-16.431,0, 23, Upload, 
11-26-2022-11-32-16.431,0, 24, Upload, 
11-26-2022-11-32-16.431,819161.2536727012, 25, Upload, 
11-26-2022-11-32-16.431,0, 26, Upload, 
11-26-2022-11-32-16.431,147449.02566108623, 27, Upload, 
11-26-2022-11-32-16.431,49149.67522036207, 28, Upload, 
11-26-2022-11-32-16.431,147449.02566108623, 29, Upload, 
11-26-2022-11-32-16.431,0, 30, Upload, 
11-26-2022-11-32-16.431,245748.37610181037, 31, Upload, 
11-26-2022-11-32-16.431,0, 32, Upload, 
11-26-2022-11-32-16.431,49149.67522036207, 33, Upload, 
11-26-2022-11-32-16.431,0, 34, Upload, 
11-26-2022-11-32-16.431,196598.70088144828, 35, Upload, 
11-26-2022-11-32-16.431,0, 36, Upload, 
11-26-2022-11-32-16.431,0, 37, Upload, 
11-26-2022-11-32-16.431,98299.35044072414, 38, Upload, 
11-26-2022-11-32-16.431,49149.67522036207, 39, Upload, 
11-26-2022-11-32-16.431,98299.35044072414, 40, Upload, 
11-26-2022-11-32-16.431,49149.67522036207, 41, Upload, 
11-26-2022-11-32-16.431,0, 42, Upload, 
11-26-2022-11-32-16.431,0, 43, Upload, 
11-26-2022-11-32-16.431,262131.6011752644, 44, Upload, 
11-26-2022-11-32-16.431,0, 45, Upload, 
11-26-2022-11-32-16.431,49149.67522036207, 46, Upload, 
11-26-2022-11-32-16.431,0, 47, Upload, 
11-26-2022-11-32-16.431,0, 48, Upload, 
11-26-2022-11-32-16.431,0, 49, Upload, 
11-26-2022-11-32-16.431,49149.67522036207, 50, Upload, 
11-26-2022-11-32-16.431,524263.2023505288, 51, Upload, 
11-26-2022-11-32-16.431,49149.67522036207, 52, Upload, 
11-26-2022-11-32-16.431,982993.5044072415, 53, Upload, 
11-26-2022-11-32-16.431,196598.70088144828, 54, Upload, 
11-26-2022-11-32-16.431,0, 55, Upload, 
11-26-2022-11-32-16.431,0, 56, Upload, 
11-26-2022-11-32-16.431,0, 57, Upload, 
11-26-2022-11-32-16.431,0, 58, Upload, 
11-26-2022-11-32-16.431,0, 59, Upload, 
11-26-2022-11-32-16.431,0, 60, Upload, 
11-26-2022-11-32-16.431,573412.8775708908, 61, Upload, 
11-26-2022-11-32-16.431,0, 62, Upload, 
11-26-2022-11-32-16.431,606179.3277177989, 63, Upload, 
11-26-2022-11-32-16.431,98299.35044072414, 64, Upload, 
11-26-2022-11-32-16.431,0, 65, Upload, 
11-26-2022-11-32-16.431,0, 66, Upload, 
11-26-2022-11-32-16.431,49149.67522036207, 67, Upload, 
11-26-2022-11-32-16.431,0, 68, Upload, 
11-26-2022-11-32-16.431,0, 69, Upload, 
11-26-2022-11-32-16.431,0, 70, Upload, 
11-26-2022-11-32-16.431,0, 71, Upload, 
11-26-2022-11-32-16.431,344047.7265425345, 72, Upload, 
11-26-2022-11-32-16.431,49149.67522036207, 73, Upload, 
11-26-2022-11-32-16.431,688095.453085069, 74, Upload, 
11-26-2022-11-32-16.431,49149.67522036207, 75, Upload, 
11-26-2022-11-32-16.431,0, 76, Upload, 
11-26-2022-11-32-16.431,49149.67522036207, 77, Upload, 
11-26-2022-11-32-16.431,0, 78, Upload, 
11-26-2022-11-32-16.431,0, 79, Upload, 
11-26-2022-11-32-16.431,0, 80, Upload, 
11-26-2022-11-32-16.431,655329.002938161, 81, Upload, 
11-26-2022-11-32-16.431,245748.37610181037, 82, Upload, 
11-26-2022-11-32-16.431,0, 83, Upload, 
11-26-2022-11-32-16.431,147449.02566108623, 84, Upload, 
11-26-2022-11-32-16.431,196598.70088144828, 85, Upload, 
11-26-2022-11-32-16.431,0, 86, Upload, 
11-26-2022-11-32-16.431,0, 87, Upload, 
11-26-2022-11-32-16.431,0, 88, Upload, 
11-26-2022-11-32-16.431,0, 89, Upload, 
11-26-2022-11-32-16.431,0, 90, Upload, 
11-26-2022-11-32-16.431,0, 91, Upload, 
11-26-2022-11-32-16.431,0, 92, Upload, 
11-26-2022-11-32-16.431,229365.15102835634, 93, Upload, 
11-26-2022-11-32-16.431,245748.37610181037, 94, Upload, 
11-26-2022-11-32-16.431,0, 95, Upload, 
11-26-2022-11-32-16.431,0, 96, Upload, 
11-26-2022-11-32-16.431,0, 97, Upload, 
11-26-2022-11-32-16.431,0, 98, Upload, 
11-26-2022-11-32-16.431,0, 99, Upload, 
11-26-2022-11-32-16.431,294898.05132217245, 100, Upload, 
11-26-2022-11-32-16.431,704478.678158523, 101, Upload, 
11-26-2022-11-32-16.431,98299.35044072414, 102, Upload, 
11-26-2022-11-32-16.431,540646.4274239828, 103, Upload, 
11-26-2022-11-32-16.431,524263.2023505288, 104, Upload, 
11-26-2022-11-32-16.431,65532.9002938161, 105, Upload, 
11-26-2022-11-32-16.431,442347.07698325865, 106, Upload, 
11-26-2022-11-32-17.423,310988.1217594581, 0, Download, 
11-26-2022-11-32-17.423,376459.3052877651, 1, Download, 
11-26-2022-11-32-17.423,278252.52999530465, 2, Download, 
11-26-2022-11-32-17.423,360091.5094056883, 3, Download, 
11-26-2022-11-32-17.423,310988.1217594581, 4, Download, 
11-26-2022-11-32-17.423,229149.14234907442, 5, Download, 
11-26-2022-11-32-17.423,114574.57117453721, 6, Download, 
11-26-2022-11-32-17.423,98206.77529246046, 7, Download, 
11-26-2022-11-32-17.423,147310.1629386907, 8, Download, 
11-26-2022-11-32-17.423,327355.9176415349, 9, Download, 
11-26-2022-11-32-17.423,376459.3052877651, 10, Download, 
11-26-2022-11-32-17.423,229149.14234907442, 11, Download, 
11-26-2022-11-32-17.423,294620.3258773814, 12, Download, 
11-26-2022-11-32-17.423,130942.36705661395, 13, Download, 
11-26-2022-11-32-17.423,458298.28469814884, 14, Download, 
11-26-2022-11-32-17.423,229149.14234907442, 15, Download, 
11-26-2022-11-32-17.423,278252.52999530465, 16, Download, 
11-26-2022-11-32-17.423,212709.41767650025, 17, Download, 
11-26-2022-11-32-17.423,507185.8859728868, 18, Download, 
11-26-2022-11-32-17.423,65471.183528306974, 19, Download, 
11-26-2022-11-32-17.423,278252.52999530465, 20, Download, 
11-26-2022-11-32-17.423,229149.14234907442, 21, Download, 
11-26-2022-11-32-17.423,540137.2641085326, 22, Download, 
11-26-2022-11-32-17.423,114574.57117453721, 23, Download, 
11-26-2022-11-32-17.423,409122.9682614212, 24, Download, 
11-26-2022-11-32-17.423,196413.55058492091, 25, Download, 
11-26-2022-11-32-17.423,196413.55058492091, 26, Download, 
11-26-2022-11-32-17.423,294620.3258773814, 27, Download, 
11-26-2022-11-32-17.423,229149.14234907442, 28, Download, 
11-26-2022-11-32-17.423,0, 29, Download, 
11-26-2022-11-32-17.423,0, 30, Download, 
11-26-2022-11-32-17.423,180045.75470284416, 31, Download, 
11-26-2022-11-32-17.423,180045.75470284416, 32, Download, 
11-26-2022-11-32-17.423,229149.14234907442, 33, Download, 
11-26-2022-11-32-17.423,278252.52999530465, 34, Download, 
11-26-2022-11-32-17.423,294404.5395058892, 35, Download, 
11-26-2022-11-32-17.423,343723.7135236116, 36, Download, 
11-26-2022-11-32-17.423,229149.14234907442, 37, Download, 
11-26-2022-11-32-17.423,327283.98885103746, 38, Download, 
11-26-2022-11-32-17.423,425562.69293399533, 39, Download, 
11-26-2022-11-32-17.423,409194.89705191855, 40, Download, 
11-26-2022-11-32-17.423,1.155487267605071e+07, 41, Download, 
11-26-2022-11-32-17.423,196413.55058492091, 42, Download, 
11-26-2022-11-32-17.423,163677.95882076744, 43, Download, 
11-26-2022-11-32-17.423,310988.1217594581, 44, Download, 
11-26-2022-11-32-17.423,180045.75470284416, 45, Download, 
11-26-2022-11-32-17.423,212781.34646699767, 46, Download, 
11-26-2022-11-32-17.423,327355.9176415349, 47, Download, 
11-26-2022-11-32-17.423,294620.3258773814, 48, Download, 
11-26-2022-11-32-17.423,261812.80532273048, 49, Download, 
11-26-2022-11-32-17.423,310988.1217594581, 50, Download, 
11-26-2022-11-32-17.423,147310.1629386907, 51, Download, 
11-26-2022-11-32-17.423,196413.55058492091, 52, Download, 
11-26-2022-11-32-17.423,245516.93823115114, 53, Download, 
11-26-2022-11-32-17.423,310988.1217594581, 54, Download, 
11-26-2022-11-32-17.423,196413.55058492091, 55, Download, 
11-26-2022-11-32-17.423,294620.3258773814, 56, Download, 
11-26-2022-11-32-17.423,196413.55058492091, 57, Download, 
11-26-2022-11-32-17.423,294620.3258773814, 58, Download, 
11-26-2022-11-32-17.423,114574.57117453721, 59, Download, 
11-26-2022-11-32-17.423,310916.19296896074, 60, Download, 
11-26-2022-11-32-17.423,245516.93823115114, 61, Download, 
11-26-2022-11-32-17.423,278252.52999530465, 62, Download, 
11-26-2022-11-32-17.423,196413.55058492091, 63, Download, 
11-26-2022-11-32-17.423,229149.14234907442, 64, Download, 
11-26-2022-11-32-17.423,245373.08065015633, 65, Download, 
11-26-2022-11-32-17.423,229149.14234907442, 66, Download, 
11-26-2022-11-32-17.423,229149.14234907442, 67, Download, 
11-26-2022-11-32-17.423,163677.95882076744, 68, Download, 
11-26-2022-11-32-17.423,163677.95882076744, 69, Download, 
11-26-2022-11-32-17.423,261884.7341132279, 70, Download, 
11-26-2022-11-32-17.423,343579.8559426168, 71, Download, 
11-26-2022-11-32-17.423,196413.55058492091, 72, Download, 
11-26-2022-11-32-17.423,261884.7341132279, 73, Download, 
11-26-2022-11-32-17.423,294476.4682963866, 74, Download, 
11-26-2022-11-32-17.423,163677.95882076744, 75, Download, 
11-26-2022-11-32-17.423,163677.95882076744, 76, Download, 
11-26-2022-11-32-17.423,212781.34646699767, 77, Download, 
11-26-2022-11-32-17.423,294620.3258773814, 78, Download, 
11-26-2022-11-32-17.423,310988.1217594581, 79, Download, 
11-26-2022-11-32-17.423,229149.14234907442, 80, Download, 
11-26-2022-11-32-17.423,196413.55058492091, 81, Download, 
11-26-2022-11-32-17.423,0, 82, Download, 
11-26-2022-11-32-17.423,294620.3258773814, 83, Download, 
11-26-2022-11-32-17.423,540137.2641085326, 84, Download, 
11-26-2022-11-32-17.423,343723.7135236116, 85, Download, 
11-26-2022-11-32-17.423,425562.69293399533, 86, Download, 
11-26-2022-11-32-17.423,163677.95882076744, 87, Download, 
11-26-2022-11-32-17.423,163677.95882076744, 88, Download, 
11-26-2022-11-32-17.423,671079.6311651465, 89, Download, 
11-26-2022-11-32-17.423,196413.55058492091, 90, Download, 
11-26-2022-11-32-17.423,343723.7135236116, 91, Download, 
11-26-2022-11-32-17.423,654711.8352830698, 92, Download, 
11-26-2022-11-32-17.423,229149.14234907442, 93, Download, 
11-26-2022-11-32-17.423,180045.75470284416, 94, Download, 
11-26-2022-11-32-17.423,245516.93823115114, 95, Download, 
11-26-2022-11-32-17.423,752774.7529945354, 96, Download, 
11-26-2022-11-32-17.423,196413.55058492091, 97, Download, 
11-26-2022-11-32-17.423,851053.4570774932, 98, Download, 
11-26-2022-11-32-17.423,1.8854406137923457e+07, 99, Download, 
11-26-2022-11-32-17.423,1.0802745282170651e+06, 100, Download, 
11-26-2022-11-32-17.423,163677.95882076744, 101, Download, 
11-26-2022-11-32-17.423,687447.4270472232, 102, Download, 
11-26-2022-11-32-17.423,736550.8146934535, 103, Download, 
11-26-2022-11-32-17.423,0, 104, Download, 
11-26-2022-11-32-17.423,1.1947771706011049e+06, 105, Download, 
11-26-2022-11-32-17.423,261884.7341132279, 106, Download, 
11-26-2022-11-32-17.423,834757.589985914, 107, Download, 
11-26-2022-11-32-17.432,523754.45134041953, 0, Upload, 
11-26-2022-11-32-17.432,0, 1, Upload, 
11-26-2022-11-32-17.432,98203.95962632867, 2, Upload, 
11-26-2022-11-32-17.432,49101.97981316433, 3, Upload, 
11-26-2022-11-32-17.432,0, 4, Upload, 
11-26-2022-11-32-17.432,147305.939439493, 5, Upload, 
11-26-2022-11-32-17.432,0, 6, Upload, 
11-26-2022-11-32-17.432,49101.97981316433, 7, Upload, 
11-26-2022-11-32-17.432,0, 8, Upload, 
11-26-2022-11-32-17.432,0, 9, Upload, 
11-26-2022-11-32-17.432,425550.49171409087, 10, Upload, 
11-26-2022-11-32-17.432,0, 11, Upload, 
11-26-2022-11-32-17.432,0, 12, Upload, 
11-26-2022-11-32-17.432,147305.939439493, 13, Upload, 
11-26-2022-11-32-17.432,98203.95962632867, 14, Upload, 
11-26-2022-11-32-17.432,425550.49171409087, 15, Upload, 
11-26-2022-11-32-17.432,98203.95962632867, 16, Upload, 
11-26-2022-11-32-17.432,0, 17, Upload, 
11-26-2022-11-32-17.432,98203.95962632867, 18, Upload, 
11-26-2022-11-32-17.432,0, 19, Upload, 
11-26-2022-11-32-17.432,49101.97981316433, 20, Upload, 
11-26-2022-11-32-17.432,0, 21, Upload, 
11-26-2022-11-32-17.432,392815.83850531466, 22, Upload, 
11-26-2022-11-32-17.432,49101.97981316433, 23, Upload, 
11-26-2022-11-32-17.432,0, 24, Upload, 
11-26-2022-11-32-17.432,474652.4715272552, 25, Upload, 
11-26-2022-11-32-17.432,0, 26, Upload, 
11-26-2022-11-32-17.432,392815.83850531466, 27, Upload, 
11-26-2022-11-32-17.432,49101.97981316433, 28, Upload, 
11-26-2022-11-32-17.432,245509.89906582166, 29, Upload, 
11-26-2022-11-32-17.432,0, 30, Upload, 
11-26-2022-11-32-17.432,0, 31, Upload, 
11-26-2022-11-32-17.432,0, 32, Upload, 
11-26-2022-11-32-17.432,1.0802435558896153e+06, 33, Upload, 
11-26-2022-11-32-17.432,0, 34, Upload, 
11-26-2022-11-32-17.432,49101.97981316433, 35, Upload, 
11-26-2022-11-32-17.432,49101.97981316433, 36, Upload, 
11-26-2022-11-32-17.432,49101.97981316433, 37, Upload, 
11-26-2022-11-32-17.432,98203.95962632867, 38, Upload, 
11-26-2022-11-32-17.432,0, 39, Upload, 
11-26-2022-11-32-17.432,0, 40, Upload, 
11-26-2022-11-32-17.432,0, 41, Upload, 
11-26-2022-11-32-17.432,0, 42, Upload, 
11-26-2022-11-32-17.432,0, 43, Upload, 
11-26-2022-11-32-17.432,196407.91925265733, 44, Upload, 
11-26-2022-11-32-17.432,0, 45, Upload, 
11-26-2022-11-32-17.432,49101.97981316433, 46, Upload, 
11-26-2022-11-32-17.432,0, 47, Upload, 
11-26-2022-11-32-17.432,0, 48, Upload, 
11-26-2022-11-32-17.432,0, 49, Upload, 
11-26-2022-11-32-17.432,49101.97981316433, 50, Upload, 
11-26-2022-11-32-17.432,851100.9834281817, 51, Upload, 
11-26-2022-11-32-17.432,0, 52, Upload, 
11-26-2022-11-32-17.432,65469.30641755244, 53, Upload, 
11-26-2022-11-32-17.432,163673.2660438811, 54, Upload, 
11-26-2022-11-32-17.432,0, 55, Upload, 
11-26-2022-11-32-17.432,0, 56, Upload, 
11-26-2022-11-32-17.432,0, 57, Upload, 
11-26-2022-11-32-17.432,49101.97981316433, 58, Upload, 
11-26-2022-11-32-17.432,0, 59, Upload, 
11-26-2022-11-32-17.432,0, 60, Upload, 
11-26-2022-11-32-17.432,523754.45134041953, 61, Upload, 
11-26-2022-11-32-17.432,0, 62, Upload, 
11-26-2022-11-32-17.432,278244.55227459787, 63, Upload, 
11-26-2022-11-32-17.432,360081.18529653846, 64, Upload, 
11-26-2022-11-32-17.432,98203.95962632867, 65, Upload, 
11-26-2022-11-32-17.432,0, 66, Upload, 
11-26-2022-11-32-17.432,147305.939439493, 67, Upload, 
11-26-2022-11-32-17.432,0, 68, Upload, 
11-26-2022-11-32-17.432,0, 69, Upload, 
11-26-2022-11-32-17.432,0, 70, Upload, 
11-26-2022-11-32-17.432,0, 71, Upload, 
11-26-2022-11-32-17.432,540121.7779448077, 72, Upload, 
11-26-2022-11-32-17.432,0, 73, Upload, 
11-26-2022-11-32-17.432,0, 74, Upload, 
11-26-2022-11-32-17.432,0, 75, Upload, 
11-26-2022-11-32-17.432,0, 76, Upload, 
11-26-2022-11-32-17.432,196407.91925265733, 77, Upload, 
11-26-2022-11-32-17.432,49101.97981316433, 78, Upload, 
11-26-2022-11-32-17.432,49101.97981316433, 79, Upload, 
11-26-2022-11-32-17.432,0, 80, Upload, 
11-26-2022-11-32-17.432,49101.97981316433, 81, Upload, 
11-26-2022-11-32-17.432,196407.91925265733, 82, Upload, 
11-26-2022-11-32-17.432,0, 83, Upload, 
11-26-2022-11-32-17.432,245509.89906582166, 84, Upload, 
11-26-2022-11-32-17.432,0, 85, Upload, 
11-26-2022-11-32-17.432,98203.95962632867, 86, Upload, 
11-26-2022-11-32-17.432,0, 87, Upload, 
11-26-2022-11-32-17.432,49101.97981316433, 88, Upload, 
11-26-2022-11-32-17.432,98203.95962632867, 89, Upload, 
11-26-2022-11-32-17.432,0, 90, Upload, 
11-26-2022-11-32-17.432,0, 91, Upload, 
11-26-2022-11-32-17.432,49101.97981316433, 92, Upload, 
11-26-2022-11-32-17.432,180040.59264826923, 93, Upload, 
11-26-2022-11-32-17.432,49101.97981316433, 94, Upload, 
11-26-2022-11-32-17.432,0, 95, Upload, 
11-26-2022-11-32-17.432,49101.97981316433, 96, Upload, 
11-26-2022-11-32-17.432,49101.97981316433, 97, Upload, 
11-26-2022-11-32-17.432,0, 98, Upload, 
11-26-2022-11-32-17.432,49101.97981316433, 99, Upload, 
11-26-2022-11-32-17.432,867468.3100325699, 100, Upload, 
11-26-2022-11-32-17.432,556489.1045491957, 101, Upload, 
11-26-2022-11-32-17.432,98203.95962632867, 102, Upload, 
11-26-2022-11-32-17.432,851100.9834281817, 103, Upload, 
11-26-2022-11-32-17.432,785631.6770106293, 104, Upload, 
11-26-2022-11-32-17.432,0, 105, Upload, 
11-26-2022-11-32-17.432,212775.24585704543, 106, Upload, 
11-26-2022-11-32-17.432,65469.30641755244, 107, Upload, 
11-26-2022-11-32-18.422,327744.3034323334, 0, Download, 
11-26-2022-11-32-18.422,360518.73377556674, 1, Download, 
11-26-2022-11-32-18.422,327600.2751739891, 2, Download, 
11-26-2022-11-32-18.422,327744.3034323334, 3, Download, 
11-26-2022-11-32-18.422,360518.73377556674, 4, Download, 
11-26-2022-11-32-18.422,180259.36688778337, 5, Download, 
11-26-2022-11-32-18.422,163872.1517161667, 6, Download, 
11-26-2022-11-32-18.422,98323.29102970002, 7, Download, 
11-26-2022-11-32-18.422,98323.29102970002, 8, Download, 
11-26-2022-11-32-18.422,245808.22757425005, 9, Download, 
11-26-2022-11-32-18.422,360446.7196463946, 10, Download, 
11-26-2022-11-32-18.422,409680.3792904168, 11, Download, 
11-26-2022-11-32-18.422,311357.08826071676, 12, Download, 
11-26-2022-11-32-18.422,229421.01240263338, 13, Download, 
11-26-2022-11-32-18.422,376761.92068883916, 14, Download, 
11-26-2022-11-32-18.422,229421.01240263338, 15, Download, 
11-26-2022-11-32-18.422,262195.4427458667, 16, Download, 
11-26-2022-11-32-18.422,196646.58205940004, 17, Download, 
11-26-2022-11-32-18.422,344131.5186039501, 18, Download, 
11-26-2022-11-32-18.422,114710.50620131669, 19, Download, 
11-26-2022-11-32-18.422,327744.3034323334, 20, Download, 
11-26-2022-11-32-18.422,311357.08826071676, 21, Download, 
11-26-2022-11-32-18.422,327744.3034323334, 22, Download, 
11-26-2022-11-32-18.422,180259.36688778337, 23, Download, 
11-26-2022-11-32-18.422,426067.5944620334, 24, Download, 
11-26-2022-11-32-18.422,196646.58205940004, 25, Download, 
11-26-2022-11-32-18.422,180259.36688778337, 26, Download, 
11-26-2022-11-32-18.422,245808.22757425005, 27, Download, 
11-26-2022-11-32-18.422,344131.5186039501, 28, Download, 
11-26-2022-11-32-18.422,0, 29, Download, 
11-26-2022-11-32-18.422,32774.43034323334, 30, Download, 
11-26-2022-11-32-18.422,98323.29102970002, 31, Download, 
11-26-2022-11-32-18.422,163872.1517161667, 32, Download, 
11-26-2022-11-32-18.422,245808.22757425005, 33, Download, 
11-26-2022-11-32-18.422,294969.87308910006, 34, Download, 
11-26-2022-11-32-18.422,278582.6579174834, 35, Download, 
11-26-2022-11-32-18.422,262051.41448752244, 36, Download, 
11-26-2022-11-32-18.422,180259.36688778337, 37, Download, 
11-26-2022-11-32-18.422,311357.08826071676, 38, Download, 
11-26-2022-11-32-18.422,475229.23997688346, 39, Download, 
11-26-2022-11-32-18.422,360518.73377556674, 40, Download, 
11-26-2022-11-32-18.422,1.968003722330321e+07, 41, Download, 
11-26-2022-11-32-18.422,180259.36688778337, 42, Download, 
11-26-2022-11-32-18.422,213033.7972310167, 43, Download, 
11-26-2022-11-32-18.422,262195.4427458667, 44, Download, 
11-26-2022-11-32-18.422,98323.29102970002, 45, Download, 
11-26-2022-11-32-18.422,163872.1517161667, 46, Download, 
11-26-2022-11-32-18.422,376905.94894718344, 47, Download, 
11-26-2022-11-32-18.422,163728.12345782242, 48, Download, 
11-26-2022-11-32-18.422,311357.08826071676, 49, Download, 
11-26-2022-11-32-18.422,327744.3034323334, 50, Download, 
11-26-2022-11-32-18.422,131097.72137293336, 51, Download, 
11-26-2022-11-32-18.422,163872.1517161667, 52, Download, 
11-26-2022-11-32-18.422,131097.72137293336, 53, Download, 
11-26-2022-11-32-18.422,294969.87308910006, 54, Download, 
11-26-2022-11-32-18.422,131097.72137293336, 55, Download, 
11-26-2022-11-32-18.422,131097.72137293336, 56, Download, 
11-26-2022-11-32-18.422,196646.58205940004, 57, Download, 
11-26-2022-11-32-18.422,196646.58205940004, 58, Download, 
11-26-2022-11-32-18.422,131097.72137293336, 59, Download, 
11-26-2022-11-32-18.422,229421.01240263338, 60, Download, 
11-26-2022-11-32-18.422,196646.58205940004, 61, Download, 
