Time of the generation of the data point., The number of round trips measured by this data point., The duration for this measurement., The underlying connection's RTT at probe time., The underlying connection's congestion window at probe time., The type of the probe., 
11-26-2022-11-19-56.655,1, 0.4144539,0.036179,819302, SelfUp,
11-26-2022-11-19-56.962,1, 0.1213702,0.037036,125731, SelfDown,
11-26-2022-11-19-56.962,1, 0.1420439,0.035226,819674, SelfUp,
11-26-2022-11-19-56.858,1, 0.2461316,0.035226,819674, SelfUp,
11-26-2022-11-19-57.065,1, 0.039663,0.035226,819674, SelfUp,
11-26-2022-11-19-56.755,1, 0.3488084,0.035226,819674, SelfUp,
11-26-2022-11-19-57.065,1, 0.0840422,0.043667,125739, SelfDown,
11-26-2022-11-19-57.165,1, 0.085302,0.04182,820941, SelfUp,
11-26-2022-11-19-57.265,1, 0.0365353,0.040565,821366, SelfUp,
11-26-2022-11-19-57.165,1, 0.2049046,0.041045,125745, SelfDown,
11-26-2022-11-19-57.368,1, 0.0629868,0.038011,821822, SelfUp,
11-26-2022-11-19-57.265,1, 0.1729086,0.037655,125749, SelfDown,
11-26-2022-11-19-57.368,1, 0.0749644,0.037655,125749, SelfDown,
11-26-2022-11-19-57.468,1, 0.0390027,0.035207,823021, SelfUp,
11-26-2022-11-19-57.468,1, 0.2450876,0.039455,88057, SelfDown,
11-26-2022-11-19-57.570,1, 0.1711798,0.051817,824231, SelfUp,
11-26-2022-11-19-57.671,1, 0.0703168,0.051817,824231, SelfUp,
11-26-2022-11-19-57.570,1, 0.2383678,0.038149,88060, SelfDown,
11-26-2022-11-19-57.771,1, 0.0819629,0.042292,825852, SelfUp,
11-26-2022-11-19-57.671,1, 0.2094223,0.037655,88063, SelfDown,
11-26-2022-11-19-57.874,1, 0.0408041,0.042326,826243, SelfUp,
11-26-2022-11-19-57.771,1, 0.1445652,0.037234,88064, SelfDown,
11-26-2022-11-19-57.874,1, 0.0533438,0.037842,88065, SelfDown,
11-26-2022-11-19-57.974,1, 0.0429523,0.039013,829233, SelfUp,
11-26-2022-11-19-58.074,1, 0.1277105,0.040569,829864, SelfUp,
11-26-2022-11-19-57.974,1, 0.254797,0.03751,88241, SelfDown,
11-26-2022-11-19-58.074,1, 0.1545864,0.03751,88241, SelfDown,
11-26-2022-11-19-58.179,1, 0.1117358,0.036589,88440, SelfDown,
11-26-2022-11-19-58.179,1, 0.1244947,0.039813,830095, SelfUp,
11-26-2022-11-19-58.281,1, 0.0977511,0.034362,62108, SelfDown,
11-26-2022-11-19-58.281,1, 0.2007667,0.056769,833077, SelfUp,
11-26-2022-11-19-58.381,1, 0.1006025,0.056769,833077, SelfUp,
11-26-2022-11-19-58.381,1, 0.1214064,0.036299,62119, SelfDown,
11-26-2022-11-19-58.482,1, 0.0780297,0.042387,62123, SelfDown,
11-26-2022-11-19-58.482,1, 0.0786378,0.055965,833346, SelfUp,
11-26-2022-11-19-58.582,1, 0.053473,0.05391,833624, SelfUp,
11-26-2022-11-19-58.582,1, 0.0710196,0.043582,62134, SelfDown,
11-26-2022-11-19-58.683,1, 0.0827741,0.049921,834481, SelfUp,
11-26-2022-11-19-58.683,1, 0.0916712,0.037299,62143, SelfDown,
11-26-2022-11-19-58.784,1, 0.0368909,0.048115,835077, SelfUp,
11-26-2022-11-19-58.784,1, 0.1849499,0.039342,62417, SelfDown,
11-26-2022-11-19-58.887,1, 0.0932644,0.04258,837203, SelfUp,
11-26-2022-11-19-58.887,1, 0.1215658,0.039263,62476, SelfDown,
11-26-2022-11-19-58.989,1, 0.0399358,0.040952,839079, SelfUp,
11-26-2022-11-19-58.989,1, 0.0907343,0.037424,66033, SelfDown,
11-26-2022-11-19-59.089,1, 0.0461652,0.042261,840035, SelfUp,
11-26-2022-11-19-59.189,1, 0.0456095,0.041268,842305, SelfUp,
11-26-2022-11-19-59.089,1, 0.1848151,0.039972,67883, SelfDown,
11-26-2022-11-19-59.291,1, 0.0439504,0.039024,844292, SelfUp,
11-26-2022-11-19-59.189,1, 0.1575479,0.039515,70166, SelfDown,
11-26-2022-11-19-59.391,1, 0.0813671,0.039587,845301, SelfUp,
11-26-2022-11-19-59.492,1, 0.0355159,0.040081,845995, SelfUp,
11-26-2022-11-19-59.291,1, 0.246625,0.037185,74682, SelfDown,
11-26-2022-11-19-59.391,1, 0.1999358,0.035823,76890, SelfDown,
11-26-2022-11-19-59.492,1, 0.0985508,0.035823,76890, SelfDown,
11-26-2022-11-19-59.592,1, 0.037556,0.040511,847052, SelfUp,
11-26-2022-11-19-59.693,1, 0.04319,0.0375,851306, SelfUp,
11-26-2022-11-19-59.592,1, 0.1456161,0.036328,79398, SelfDown,
11-26-2022-11-19-59.693,1, 0.1625925,0.037621,80802, SelfDown,
11-26-2022-11-19-59.795,1, 0.1281133,0.036322,82993, SelfDown,
11-26-2022-11-19-59.795,1, 0.1646942,0.037083,852031, SelfUp,
11-26-2022-11-19-59.898,1, 0.0617164,0.037083,852031, SelfUp,
11-26-2022-11-19-59.898,1, 0.0706733,0.036365,83747, SelfDown,
11-26-2022-11-19-59.998,1, 0.0890258,0.036462,853530, SelfUp,
11-26-2022-11-19-59.998,1, 0.1231949,0.035879,86209, SelfDown,
11-26-2022-11-20-00.098,1, 0.0542292,0.038851,854290, SelfUp,
11-26-2022-11-20-00.098,1, 0.1393328,0.038539,87051, SelfDown,
11-26-2022-11-20-00.205,1, 0.0597845,0.038539,87051, SelfDown,
11-26-2022-11-20-00.205,1, 0.0697798,0.038414,855823, SelfUp,
11-26-2022-11-20-00.305,1, 0.0423097,0.035687,857373, SelfUp,
11-26-2022-11-20-00.305,1, 0.0527881,0.02406,111502, SelfDown,
11-26-2022-11-20-00.405,1, 0.0463834,0.035,860092, SelfUp,
11-26-2022-11-20-00.405,1, 0.0568619,0.032983,112487, SelfDown,
11-26-2022-11-20-00.505,1, 0.0414859,0.038462,862814, SelfUp,
11-26-2022-11-20-00.505,1, 0.0620933,0.039524,78831, SelfDown,
11-26-2022-11-20-00.626,1, 0.0223862,0.037938,865544, SelfUp,
11-26-2022-11-20-00.626,1, 0.0538078,0.039786,80451, SelfDown,
11-26-2022-11-20-00.726,1, 0.0315621,0.034739,871725, SelfUp,
11-26-2022-11-20-00.726,1, 0.042367,0.033451,82560, SelfDown,
11-26-2022-11-20-00.826,1, 0.0394328,0.034601,874780, SelfUp,
11-26-2022-11-20-00.826,1, 0.2373509,0.038403,85217, SelfDown,
11-26-2022-11-20-00.927,1, 0.1751282,0.03468,875173, SelfUp,
11-26-2022-11-20-01.028,1, 0.07438,0.03468,875173, SelfUp,
11-26-2022-11-20-00.927,1, 0.2342974,0.038606,85493, SelfDown,
11-26-2022-11-20-01.128,1, 0.0381902,0.041968,878322, SelfUp,
11-26-2022-11-20-01.028,1, 0.2685991,0.038768,86270, SelfDown,
11-26-2022-11-20-01.239,1, 0.0674217,0.039591,879888, SelfUp,
11-26-2022-11-20-01.128,1, 0.2162914,0.038768,60389, SelfDown,
11-26-2022-11-20-01.341,1, 0.0394265,0.041332,881861, SelfUp,
11-26-2022-11-20-01.443,1, 0.0370542,0.039193,885780, SelfUp,
11-26-2022-11-20-01.239,1, 0.2658814,0.038365,60391, SelfDown,
11-26-2022-11-20-01.544,1, 0.0821454,0.038134,888113, SelfUp,
11-26-2022-11-20-01.645,1, 0.0422274,0.038603,889676, SelfUp,
11-26-2022-11-20-01.341,1, 0.3648694,0.041045,60397, SelfDown,
11-26-2022-11-20-01.443,1, 0.2626712,0.041045,60397, SelfDown,
11-26-2022-11-20-01.544,1, 0.1619098,0.041045,60397, SelfDown,
11-26-2022-11-20-01.645,1, 0.2116983,0.037065,60406, SelfDown,
11-26-2022-11-20-01.744,1, 0.1137057,0.037065,60406, SelfDown,
11-26-2022-11-20-01.744,1, 0.1804702,0.049977,891244, SelfUp,
11-26-2022-11-20-01.847,1, 0.0776844,0.049977,891244, SelfUp,
11-26-2022-11-20-01.947,1, 0.0466995,0.04376,893216, SelfUp,
11-26-2022-11-20-01.847,1, 0.1795557,0.038379,60798, SelfDown,
11-26-2022-11-20-01.947,1, 0.0968287,0.038379,60798, SelfDown,
11-26-2022-11-20-02.048,1, 0.0337743,0.03892,896349, SelfUp,
11-26-2022-11-20-02.152,1, 0.0399761,0.037379,901370, SelfUp,
11-26-2022-11-20-02.048,1, 0.1906389,0.037426,65905, SelfDown,
