Time of the generation of the data point., Instantaneous throughput (B/s)., Position of connection (ID)., Direction of Throughput., 
11-26-2022-11-40-10.104,229315.82752685694, 3, Upload, 
11-26-2022-11-40-10.104,753466.2904453871, 4, Upload, 
11-26-2022-11-40-10.104,966402.4160060401, 5, Upload, 
11-26-2022-11-40-10.104,950022.714039836, 6, Upload, 
11-26-2022-11-40-10.104,933643.0120736319, 7, Upload, 
11-26-2022-11-40-10.104,900883.6081412238, 8, Upload, 
11-26-2022-11-40-10.104,851744.5022426115, 9, Upload, 
11-26-2022-11-40-10.104,687947.4825805709, 10, Upload, 
11-26-2022-11-40-10.104,655188.0786481628, 11, Upload, 
11-26-2022-11-40-10.104,917263.3101074278, 12, Upload, 
11-26-2022-11-40-10.104,884503.9061750197, 13, Upload, 
11-26-2022-11-40-10.104,802605.3963439993, 14, Upload, 
11-26-2022-11-40-10.104,671567.7806143668, 15, Upload, 
11-26-2022-11-40-10.104,622428.6747157546, 16, Upload, 
11-26-2022-11-40-10.104,507770.7609523261, 17, Upload, 
11-26-2022-11-40-10.104,884503.9061750197, 18, Upload, 
11-26-2022-11-40-10.104,753466.2904453871, 19, Upload, 
11-26-2022-11-40-11.098,736983.9635415594, 0, Download, 
11-26-2022-11-40-11.098,1.211996377193437e+06, 1, Download, 
11-26-2022-11-40-11.098,1.392416783537308e+06, 2, Download, 
11-26-2022-11-40-11.098,1.9165758598616193e+06, 3, Download, 
11-26-2022-11-40-11.098,8.174152287061626e+06, 4, Download, 
11-26-2022-11-40-11.098,524231.0685059603, 5, Download, 
11-26-2022-11-40-11.098,933786.5907762417, 6, Download, 
11-26-2022-11-40-11.098,491466.6267243378, 7, Download, 
11-26-2022-11-40-11.098,6.863646607978374e+06, 8, Download, 
11-26-2022-11-40-11.098,2.6177277147701763e+07, 9, Download, 
11-26-2022-11-40-11.098,6.6998963912519105e+06, 10, Download, 
11-26-2022-11-40-11.098,1.130373241465977e+06, 11, Download, 
11-26-2022-11-40-11.098,1.3432701208648742e+06, 12, Download, 
11-26-2022-11-40-11.098,868257.7072129968, 13, Download, 
11-26-2022-11-40-11.098,638906.6147416391, 14, Download, 
11-26-2022-11-40-11.098,638906.6147416391, 15, Download, 
11-26-2022-11-40-11.098,7.71552209430056e+06, 16, Download, 
11-26-2022-11-40-11.098,622524.3938508278, 17, Download, 
11-26-2022-11-40-11.098,950168.811667053, 18, Download, 
11-26-2022-11-40-11.098,1.5070203375913377e+06, 19, Download, 
11-26-2022-11-40-11.105,1.572663328159327e+06, 0, Upload, 
11-26-2022-11-40-11.105,49145.729004978966, 1, Upload, 
11-26-2022-11-40-11.105,409547.7417081581, 2, Upload, 
11-26-2022-11-40-11.105,0, 3, Upload, 
11-26-2022-11-40-11.105,262110.55469322117, 4, Upload, 
11-26-2022-11-40-11.105,868241.2124212951, 5, Upload, 
11-26-2022-11-40-11.105,49145.729004978966, 6, Upload, 
11-26-2022-11-40-11.105,688040.2060697055, 7, Upload, 
11-26-2022-11-40-11.105,1.11396985744619e+06, 8, Upload, 
11-26-2022-11-40-11.105,0, 9, Upload, 
11-26-2022-11-40-11.105,671658.2964013793, 10, Upload, 
11-26-2022-11-40-11.105,606130.657728074, 11, Upload, 
11-26-2022-11-40-11.105,901005.0317579478, 12, Upload, 
11-26-2022-11-40-11.105,147437.1870149369, 13, Upload, 
11-26-2022-11-40-11.105,278492.4643615475, 14, Upload, 
11-26-2022-11-40-11.105,769949.7544113372, 15, Upload, 
11-26-2022-11-40-11.105,360402.0127031791, 16, Upload, 
11-26-2022-11-40-11.105,1.0812060381095374e+06, 17, Upload, 
11-26-2022-11-40-11.105,1.1631155864511689e+06, 18, Upload, 
11-26-2022-11-40-11.105,425929.6513764844, 19, Upload, 
11-26-2022-11-40-12.098,638937.9831900002, 0, Download, 
11-26-2022-11-40-12.098,901066.3865500002, 1, Download, 
11-26-2022-11-40-12.098,1.1795058194037455e+06, 2, Download, 
11-26-2022-11-40-12.098,1.3761741176400003e+06, 3, Download, 
11-26-2022-11-40-12.098,5.8811460718087265e+06, 4, Download, 
11-26-2022-11-40-12.098,376809.57983000006, 5, Download, 
11-26-2022-11-40-12.098,950071.4707474904, 6, Download, 
11-26-2022-11-40-12.098,392976.61789123545, 7, Download, 
11-26-2022-11-40-12.098,5.340506239878727e+06, 8, Download, 
11-26-2022-11-40-12.098,2.421216737604112e+07, 9, Download, 
11-26-2022-11-40-12.098,5.324051218952471e+06, 10, Download, 
11-26-2022-11-40-12.098,1.2449659245274905e+06, 11, Download, 
11-26-2022-11-40-12.098,1.2614209454537453e+06, 12, Download, 
11-26-2022-11-40-12.098,1.2778759663800003e+06, 13, Download, 
11-26-2022-11-40-12.098,474891.7439412355, 14, Download, 
11-26-2022-11-40-12.098,475107.7310900001, 15, Download, 
11-26-2022-11-40-12.098,5.5044084876949815e+06, 16, Download, 
11-26-2022-11-40-12.098,606171.9327700001, 17, Download, 
11-26-2022-11-40-12.098,950215.4621800001, 18, Download, 
11-26-2022-11-40-12.098,1.1468117647000002e+06, 19, Download, 
11-26-2022-11-40-12.106,507113.61272320955, 0, Upload, 
11-26-2022-11-40-12.106,49075.5109086977, 1, Upload, 
11-26-2022-11-40-12.106,294453.0654521862, 2, Upload, 
11-26-2022-11-40-12.106,0, 3, Upload, 
11-26-2022-11-40-12.106,376245.58363334904, 4, Upload, 
11-26-2022-11-40-12.106,1.0142272254464191e+06, 5, Upload, 
11-26-2022-11-40-12.106,343528.5763608839, 6, Upload, 
11-26-2022-11-40-12.106,654340.1454493026, 7, Upload, 
11-26-2022-11-40-12.106,49075.5109086977, 8, Upload, 
11-26-2022-11-40-12.106,0, 9, Upload, 
11-26-2022-11-40-12.106,359887.07999711647, 10, Upload, 
11-26-2022-11-40-12.106,458038.1018145119, 11, Upload, 
11-26-2022-11-40-12.106,670698.6490855352, 12, Upload, 
11-26-2022-11-40-12.106,392604.0872695816, 13, Upload, 
11-26-2022-11-40-12.106,359887.07999711647, 14, Upload, 
11-26-2022-11-40-12.106,621623.1381768376, 15, Upload, 
11-26-2022-11-40-12.106,605264.634540605, 16, Upload, 
11-26-2022-11-40-12.106,1.1287367509000471e+06, 17, Upload, 
11-26-2022-11-40-12.106,1.0469442327188842e+06, 18, Upload, 
11-26-2022-11-40-12.106,965151.7145377215, 19, Upload, 
11-26-2022-11-40-13.098,671639.425741412, 0, Download, 
11-26-2022-11-40-13.098,1.064794211541263e+06, 1, Download, 
11-26-2022-11-40-13.098,1.4088046491161324e+06, 2, Download, 
11-26-2022-11-40-13.098,1.6379289744586765e+06, 3, Download, 
11-26-2022-11-40-13.098,6.765178661682376e+06, 4, Download, 
11-26-2022-11-40-13.098,1.1137225933922087e+06, 5, Download, 
11-26-2022-11-40-13.098,1.6216915026330398e+06, 6, Download, 
11-26-2022-11-40-13.098,442299.1340248323, 7, Download, 
11-26-2022-11-40-13.098,6.404642797116488e+06, 8, Download, 
11-26-2022-11-40-13.098,2.4521374022064764e+07, 9, Download, 
11-26-2022-11-40-13.098,6.191755943599581e+06, 10, Download, 
11-26-2022-11-40-13.098,1.7526711091083116e+06, 11, Download, 
11-26-2022-11-40-13.098,1.4742584579580957e+06, 12, Download, 
11-26-2022-11-40-13.098,1.555949738625696e+06, 13, Download, 
11-26-2022-11-40-13.098,540587.8304747951, 14, Download, 
11-26-2022-11-40-13.098,606113.6281081035, 15, Download, 
11-26-2022-11-40-13.098,7.1581174811081905e+06, 16, Download, 
11-26-2022-11-40-13.098,638732.5493420673, 17, Download, 
11-26-2022-11-40-13.098,966505.5150913002, 18, Download, 
11-26-2022-11-40-13.098,1.3758977727167879e+06, 19, Download, 
11-26-2022-11-40-13.107,868001.7612893197, 0, Upload, 
11-26-2022-11-40-13.107,0, 1, Upload, 
11-26-2022-11-40-13.107,212906.09239171995, 2, Upload, 
11-26-2022-11-40-13.107,0, 3, Upload, 
11-26-2022-11-40-13.107,540453.9268405199, 4, Upload, 
11-26-2022-11-40-13.107,1.2938139460727596e+06, 5, Upload, 
11-26-2022-11-40-13.107,1.0481530702361597e+06, 6, Upload, 
11-26-2022-11-40-13.107,622340.8854527199, 7, Upload, 
11-26-2022-11-40-13.107,229283.48411415995, 8, Upload, 
11-26-2022-11-40-13.107,49132.17516731998, 9, Upload, 
11-26-2022-11-40-13.107,98264.35033463997, 10, Upload, 
11-26-2022-11-40-13.107,622340.8854527199, 11, Upload, 
11-26-2022-11-40-13.107,1.3593235129625197e+06, 12, Upload, 
11-26-2022-11-40-13.107,786114.8026771197, 13, Upload, 
11-26-2022-11-40-13.107,900756.5447341998, 14, Upload, 
11-26-2022-11-40-13.107,311170.44272635994, 15, Upload, 
11-26-2022-11-40-13.107,966266.1116239597, 16, Upload, 
11-26-2022-11-40-13.107,982643.5033463998, 17, Upload, 
11-26-2022-11-40-13.107,1.3429461212400796e+06, 18, Upload, 
11-26-2022-11-40-13.107,671473.0606200398, 19, Upload, 
11-26-2022-11-40-14.098,737039.079361064, 0, Download, 
11-26-2022-11-40-14.098,917239.3830211328, 1, Download, 
11-26-2022-11-40-14.098,1.3594772287444202e+06, 2, Download, 
11-26-2022-11-40-14.098,1.392384901385468e+06, 3, Download, 
11-26-2022-11-40-14.098,6.028015315985948e+06, 4, Download, 
11-26-2022-11-40-14.098,1.2285664435126781e+06, 5, Download, 
11-26-2022-11-40-14.098,1.5561313687250128e+06, 6, Download, 
11-26-2022-11-40-14.098,409474.15414872946, 7, Download, 
11-26-2022-11-40-14.098,5.962631913903322e+06, 8, Download, 
11-26-2022-11-40-14.098,2.8649832547020067e+07, 9, Download, 
11-26-2022-11-40-14.098,5.782431610243253e+06, 10, Download, 
11-26-2022-11-40-14.098,1.91653197604515e+06, 11, Download, 
11-26-2022-11-40-14.098,1.408694756639502e+06, 12, Download, 
11-26-2022-11-40-14.098,1.35962120981091e+06, 13, Download, 
11-26-2022-11-40-14.098,458691.68204381125, 14, Download, 
11-26-2022-11-40-14.098,671655.6772784379, 15, Download, 
11-26-2022-11-40-14.098,6.486706998029759e+06, 16, Download, 
11-26-2022-11-40-14.098,638891.98570388, 17, Download, 
11-26-2022-11-40-14.098,900785.5467006089, 18, Download, 
11-26-2022-11-40-14.098,1.4415304387473047e+06, 19, Download, 
11-26-2022-11-40-14.107,851874.1234715935, 0, Upload, 
11-26-2022-11-40-14.107,0, 1, Upload, 
11-26-2022-11-40-14.107,475083.64578223485, 2, Upload, 
11-26-2022-11-40-14.107,0, 3, Upload, 
11-26-2022-11-40-14.107,376790.47768935864, 4, Upload, 
11-26-2022-11-40-14.107,49146.58404643808, 5, Upload, 
11-26-2022-11-40-14.107,720816.5660144252, 6, Upload, 
11-26-2022-11-40-14.107,688052.1766501332, 7, Upload, 
11-26-2022-11-40-14.107,540612.4245108189, 8, Upload, 
11-26-2022-11-40-14.107,344026.0883250666, 9, Upload, 
11-26-2022-11-40-14.107,344026.0883250666, 10, Upload, 
11-26-2022-11-40-14.107,999313.8756109077, 11, Upload, 
11-26-2022-11-40-14.107,737198.7606965713, 12, Upload, 
11-26-2022-11-40-14.107,671669.9819679871, 13, Upload, 
11-26-2022-11-40-14.107,933785.0968823236, 14, Upload, 
11-26-2022-11-40-14.107,704434.3713322792, 15, Upload, 
11-26-2022-11-40-14.107,245732.92023219043, 16, Upload, 
11-26-2022-11-40-14.107,737198.7606965713, 17, Upload, 
11-26-2022-11-40-14.107,966549.4862466156, 18, Upload, 
11-26-2022-11-40-14.107,393172.67237150465, 19, Upload, 
11-26-2022-11-40-15.098,1.1465682480933433e+06, 0, Download, 
11-26-2022-11-40-15.098,933634.1448760083, 1, Download, 
11-26-2022-11-40-15.098,1.2776046193040113e+06, 2, Download, 
11-26-2022-11-40-15.098,1.3921174832563025e+06, 3, Download, 
11-26-2022-11-40-15.098,5.584993440283587e+06, 4, Download, 
11-26-2022-11-40-15.098,1.0973576284608215e+06, 5, Download, 
11-26-2022-11-40-15.098,1.474159176120013e+06, 6, Download, 
11-26-2022-11-40-15.098,704320.4952573396, 7, Download, 
11-26-2022-11-40-15.098,4.716949461441434e+06, 8, Download, 
11-26-2022-11-40-15.098,2.5435708030986376e+07, 9, Download, 
11-26-2022-11-40-15.098,5.40489041029744e+06, 10, Download, 
11-26-2022-11-40-15.098,1.8345091969493495e+06, 11, Download, 
11-26-2022-11-40-15.098,1.3103637121066782e+06, 12, Download, 
11-26-2022-11-40-15.098,1.3431228049093452e+06, 13, Download, 
11-26-2022-11-40-15.098,507765.9384413378, 14, Download, 
11-26-2022-11-40-15.098,638586.3683664412, 15, Download, 
11-26-2022-11-40-15.098,6.272934389139593e+06, 16, Download, 
11-26-2022-11-40-15.098,933562.1644474867, 17, Download, 
11-26-2022-11-40-15.098,835356.8664680073, 18, Download, 
11-26-2022-11-40-15.098,1.9326425145003074e+06, 19, Download, 
11-26-2022-11-40-15.108,1.2765698578149439e+06, 0, Upload, 
11-26-2022-11-40-15.108,49098.840685190145, 1, Upload, 
11-26-2022-11-40-15.108,441889.56616671133, 2, Upload, 
11-26-2022-11-40-15.108,98197.68137038029, 3, Upload, 
11-26-2022-11-40-15.108,916511.6927902161, 4, Upload, 
11-26-2022-11-40-15.108,294593.0441111409, 5, Upload, 
11-26-2022-11-40-15.108,687383.769592662, 6, Upload, 
11-26-2022-11-40-15.108,1.0801744950741832e+06, 7, Upload, 
11-26-2022-11-40-15.108,736482.6102778522, 8, Upload, 
11-26-2022-11-40-15.108,556453.5277654884, 9, Upload, 
11-26-2022-11-40-15.108,490988.40685190144, 10, Upload, 
11-26-2022-11-40-15.108,261860.48365434745, 11, Upload, 
11-26-2022-11-40-15.108,1.440232660098911e+06, 12, Upload, 
11-26-2022-11-40-15.108,1.031075654388993e+06, 13, Upload, 
11-26-2022-11-40-15.108,654651.2091358686, 14, Upload, 
11-26-2022-11-40-15.108,998343.0939321996, 15, Upload, 
11-26-2022-11-40-15.108,572819.807993885, 16, Upload, 
11-26-2022-11-40-15.108,1.3256686985001338e+06, 17, Upload, 
11-26-2022-11-40-15.108,556453.5277654884, 18, Upload, 
11-26-2022-11-40-15.108,1.2438372973581504e+06, 19, Upload, 
11-26-2022-11-40-16.099,1.6378628151019586e+06, 0, Download, 
11-26-2022-11-40-16.099,933560.9287018817, 1, Download, 
11-26-2022-11-40-16.099,1.212178291836971e+06, 2, Download, 
11-26-2022-11-40-16.099,1.3104630182021307e+06, 3, Download, 
11-26-2022-11-40-16.099,5.175968992480575e+06, 4, Download, 
11-26-2022-11-40-16.099,1.0811319900167577e+06, 5, Download, 
11-26-2022-11-40-16.099,1.3923669568397638e+06, 6, Download, 
11-26-2022-11-40-16.099,966394.4900405031, 7, Download, 
11-26-2022-11-40-16.099,4.520809469263078e+06, 8, Download, 
11-26-2022-11-40-16.099,2.9499783092535555e+07, 9, Download, 
11-26-2022-11-40-16.099,5.356301629250504e+06, 10, Download, 
11-26-2022-11-40-16.099,1.65445956048019e+06, 11, Download, 
11-26-2022-11-40-16.099,1.3104630182021307e+06, 12, Download, 
11-26-2022-11-40-16.099,1.212178291836971e+06, 13, Download, 
11-26-2022-11-40-16.099,524041.23551371583, 14, Download, 
11-26-2022-11-40-16.099,589708.3581909589, 15, Download, 
11-26-2022-11-40-16.099,6.4044560861615045e+06, 16, Download, 
11-26-2022-11-40-16.099,1.0483704145617045e+06, 17, Download, 
11-26-2022-11-40-16.099,720754.6600111718, 18, Download, 
11-26-2022-11-40-16.099,2.4569741873618583e+06, 19, Download, 
11-26-2022-11-40-16.109,752949.4509710284, 0, Upload, 
11-26-2022-11-40-16.109,98210.79795274284, 1, Upload, 
11-26-2022-11-40-16.109,147316.19692911426, 2, Upload, 
11-26-2022-11-40-16.109,98210.79795274284, 3, Upload, 
11-26-2022-11-40-16.109,212790.06223094283, 4, Upload, 
11-26-2022-11-40-16.109,0, 5, Upload, 
11-26-2022-11-40-16.109,360106.25916005706, 6, Upload, 
11-26-2022-11-40-16.109,752949.4509710284, 7, Upload, 
11-26-2022-11-40-16.109,769317.9172964855, 8, Upload, 
11-26-2022-11-40-16.109,360106.25916005706, 9, Upload, 
11-26-2022-11-40-16.109,540159.3887400856, 10, Upload, 
11-26-2022-11-40-16.109,49105.39897637142, 11, Upload, 
11-26-2022-11-40-16.109,736580.9846455713, 12, Upload, 
11-26-2022-11-40-16.109,180053.12958002853, 13, Upload, 
11-26-2022-11-40-16.109,65473.86530182856, 14, Upload, 
11-26-2022-11-40-16.109,1.0148449121783427e+06, 15, Upload, 
11-26-2022-11-40-16.109,703844.051994657, 16, Upload, 
11-26-2022-11-40-16.109,1.1130557101310855e+06, 17, Upload, 
11-26-2022-11-40-16.109,671107.1193437427, 18, Upload, 
11-26-2022-11-40-16.109,834791.7825983141, 19, Upload, 
11-26-2022-11-40-17.099,1.3101936248509018e+06, 0, Download, 
11-26-2022-11-40-17.099,982627.2248784122, 1, Download, 
11-26-2022-11-40-17.099,1.3591846347686623e+06, 2, Download, 
11-26-2022-11-40-17.099,1.4575265297994656e+06, 3, Download, 
11-26-2022-11-40-17.099,3.930652849591762e+06, 4, Download, 
11-26-2022-11-40-17.099,900663.6498462333, 5, Download, 
11-26-2022-11-40-17.099,949942.5599202197, 6, Download, 
11-26-2022-11-40-17.099,1.2774369848536528e+06, 7, Download, 
11-26-2022-11-40-17.099,4.176183699493016e+06, 8, Download, 
11-26-2022-11-40-17.099,3.124767530620381e+07, 9, Download, 
11-26-2022-11-40-17.099,4.290616014366218e+06, 10, Download, 
11-26-2022-11-40-17.099,1.8340839396897156e+06, 11, Download, 
11-26-2022-11-40-17.099,933348.3148044258, 12, Download, 
11-26-2022-11-40-17.099,1.2936713547741643e+06, 13, Download, 
11-26-2022-11-40-17.099,655132.7999449791, 14, Download, 
11-26-2022-11-40-17.099,949942.5599202197, 15, Download, 
11-26-2022-11-40-17.099,4.89690175447155e+06, 16, Download, 
11-26-2022-11-40-17.099,1.097203489829727e+06, 17, Download, 
11-26-2022-11-40-17.099,818915.9999312239, 18, Download, 
11-26-2022-11-40-17.099,1.9652544497568244e+06, 19, Download, 
11-26-2022-11-40-17.109,1.2775355234193653e+06, 0, Upload, 
11-26-2022-11-40-17.109,589631.7800397071, 1, Upload, 
11-26-2022-11-40-17.109,343951.8716898291, 2, Upload, 
11-26-2022-11-40-17.109,245679.90834987792, 3, Upload, 
11-26-2022-11-40-17.109,442223.8350297803, 4, Upload, 
11-26-2022-11-40-17.109,0, 5, Upload, 
11-26-2022-11-40-17.109,606010.4405963656, 6, Upload, 
11-26-2022-11-40-17.109,786175.7067196093, 7, Upload, 
11-26-2022-11-40-17.109,1.4085648078726334e+06, 8, Upload, 
11-26-2022-11-40-17.109,851690.3489462435, 9, Upload, 
11-26-2022-11-40-17.109,425845.17447312176, 10, Upload, 
11-26-2022-11-40-17.109,294815.89001985354, 11, Upload, 
11-26-2022-11-40-17.109,999098.2939561702, 12, Upload, 
11-26-2022-11-40-17.109,294815.89001985354, 13, Upload, 
11-26-2022-11-40-17.109,327573.2111331706, 14, Upload, 
11-26-2022-11-40-17.109,851690.3489462435, 15, Upload, 
11-26-2022-11-40-17.109,720661.0644929752, 16, Upload, 
11-26-2022-11-40-17.109,442223.8350297803, 17, Upload, 
11-26-2022-11-40-17.109,687903.7433796582, 18, Upload, 
11-26-2022-11-40-17.109,704282.4039363167, 19, Upload, 
11-26-2022-11-40-18.100,1.3093751407928916e+06, 0, Download, 
11-26-2022-11-40-18.100,1.1784376267136026e+06, 1, Download, 
11-26-2022-11-40-18.100,1.358404782447948e+06, 2, Download, 
11-26-2022-11-40-18.100,1.5056375596624708e+06, 3, Download, 
11-26-2022-11-40-18.100,3.927693865630611e+06, 4, Download, 
11-26-2022-11-40-18.100,981959.4294699915, 5, Download, 
11-26-2022-11-40-18.100,1.0635076712708378e+06, 6, Download, 
11-26-2022-11-40-18.100,1.4894142226519142e+06, 7, Download, 
11-26-2022-11-40-18.100,4.795226822530579e+06, 8, Download, 
11-26-2022-11-40-18.100,2.9920621428291205e+07, 9, Download, 
11-26-2022-11-40-18.100,3.9250990198193374e+06, 10, Download, 
11-26-2022-11-40-18.100,2.1423519524301575e+06, 11, Download, 
11-26-2022-11-40-18.100,932262.227900764, 12, Download, 
11-26-2022-11-40-18.100,1.3900718536943425e+06, 13, Download, 
11-26-2022-11-40-18.100,834057.4871481624, 14, Download, 
11-26-2022-11-40-18.100,997540.3893150735, 15, Download, 
11-26-2022-11-40-18.100,4.873572976087002e+06, 16, Download, 
11-26-2022-11-40-18.100,1.27565538457484e+06, 17, Download, 
11-26-2022-11-40-18.100,899335.648562472, 18, Download, 
11-26-2022-11-40-18.100,1.7171814073437334e+06, 19, Download, 
11-26-2022-11-40-18.109,720773.5405754562, 0, Upload, 
11-26-2022-11-40-18.109,409530.42078150925, 1, Upload, 
11-26-2022-11-40-18.109,507817.7217690715, 2, Upload, 
11-26-2022-11-40-18.109,196574.60197512445, 3, Upload, 
11-26-2022-11-40-18.109,589723.8059253733, 4, Upload, 
11-26-2022-11-40-18.109,0, 5, Upload, 
11-26-2022-11-40-18.109,688011.1069129355, 6, Upload, 
11-26-2022-11-40-18.109,1.0483978772006637e+06, 7, Upload, 
11-26-2022-11-40-18.109,720773.5405754562, 8, Upload, 
11-26-2022-11-40-18.109,1.015635443538143e+06, 9, Upload, 
11-26-2022-11-40-18.109,638867.4564191544, 10, Upload, 
11-26-2022-11-40-18.109,344005.55345646775, 11, Upload, 
11-26-2022-11-40-18.109,982873.0098756222, 12, Upload, 
11-26-2022-11-40-18.109,1.0320166603694033e+06, 13, Upload, 
11-26-2022-11-40-18.109,0, 14, Upload, 
11-26-2022-11-40-18.109,688011.1069129355, 15, Upload, 
11-26-2022-11-40-18.109,98287.30098756222, 16, Upload, 
11-26-2022-11-40-18.109,704392.3237441959, 17, Upload, 
11-26-2022-11-40-18.109,1.0483978772006637e+06, 18, Upload, 
11-26-2022-11-40-18.109,769917.1910692374, 19, Upload, 
11-26-2022-11-40-19.100,1.342807011476111e+06, 0, Download, 
11-26-2022-11-40-19.100,1.359184462133593e+06, 1, Download, 
11-26-2022-11-40-19.100,1.7522432779131627e+06, 2, Download, 
11-26-2022-11-40-19.100,1.6049901644332432e+06, 3, Download, 
11-26-2022-11-40-19.100,3.70108793493482e+06, 4, Download, 
11-26-2022-11-40-19.100,1.2283087993111557e+06, 5, Download, 
11-26-2022-11-40-19.100,1.064534292736335e+06, 6, Download, 
11-26-2022-11-40-19.100,1.293602688284955e+06, 7, Download, 
11-26-2022-11-40-19.100,4.2087889053167645e+06, 8, Download, 
11-26-2022-11-40-19.100,2.888364922844049e+07, 9, Download, 
11-26-2022-11-40-19.100,3.9004120405756584e+06, 10, Download, 
11-26-2022-11-40-19.100,2.3107322710566977e+06, 11, Download, 
11-26-2022-11-40-19.100,1.0323751596881051e+06, 12, Download, 
11-26-2022-11-40-19.100,1.999337590082297e+06, 13, Download, 
11-26-2022-11-40-19.100,901405.6554522128, 14, Download, 
11-26-2022-11-40-19.100,1.1636327552201292e+06, 15, Download, 
11-26-2022-11-40-19.100,5.60474414341905e+06, 16, Download, 
11-26-2022-11-40-19.100,1.770032923433436e+06, 17, Download, 
11-26-2022-11-40-19.100,1.114465174013645e+06, 18, Download, 
11-26-2022-11-40-19.100,2.507330573058602e+06, 19, Download, 
11-26-2022-11-40-19.110,327251.85639627674, 0, Upload, 
11-26-2022-11-40-19.110,294526.67075664905, 1, Upload, 
11-26-2022-11-40-19.110,310889.2635764629, 2, Upload, 
11-26-2022-11-40-19.110,98175.55691888303, 3, Upload, 
11-26-2022-11-40-19.110,1.0308433476482717e+06, 4, Upload, 
11-26-2022-11-40-19.110,98175.55691888303, 5, Upload, 
11-26-2022-11-40-19.110,801767.048170878, 6, Upload, 
11-26-2022-11-40-19.110,949030.3835492026, 7, Upload, 
11-26-2022-11-40-19.110,899942.6050897611, 8, Upload, 
11-26-2022-11-40-19.110,1.3580952040445486e+06, 9, Upload, 
11-26-2022-11-40-19.110,343614.44921609055, 10, Upload, 
11-26-2022-11-40-19.110,703591.491251995, 11, Upload, 
11-26-2022-11-40-19.110,523602.9702340428, 12, Upload, 
11-26-2022-11-40-19.110,441790.0061349736, 13, Upload, 
11-26-2022-11-40-19.110,147263.33537832453, 14, Upload, 
11-26-2022-11-40-19.110,1.2435570543058517e+06, 15, Upload, 
11-26-2022-11-40-19.110,1.0472059404680856e+06, 16, Upload, 
11-26-2022-11-40-19.110,261669.77586519948, 17, Upload, 
11-26-2022-11-40-19.110,964907.2985029231, 18, Upload, 
11-26-2022-11-40-19.110,948552.937511348, 19, Upload, 
11-26-2022-11-40-20.101,1.539515959733288e+06, 0, Download, 
11-26-2022-11-40-20.101,1.228322653524337e+06, 1, Download, 
11-26-2022-11-40-20.101,1.8344026471264483e+06, 2, Download, 
11-26-2022-11-40-20.101,1.6048863874921277e+06, 3, Download, 
11-26-2022-11-40-20.101,4.094360860915898e+06, 4, Download, 
11-26-2022-11-40-20.101,1.359279437785531e+06, 5, Download, 
11-26-2022-11-40-20.101,1.4413163655993524e+06, 6, Download, 
11-26-2022-11-40-20.101,1.293837033778853e+06, 7, Download, 
11-26-2022-11-40-20.101,4.569268141513301e+06, 8, Download, 
11-26-2022-11-40-20.101,2.7465032539262045e+07, 9, Download, 
11-26-2022-11-40-20.101,3.6031469615027043e+06, 10, Download, 
11-26-2022-11-40-20.101,2.374752331730529e+06, 11, Download, 
11-26-2022-11-40-20.101,1.1956374396449171e+06, 12, Download, 
11-26-2022-11-40-20.101,1.8342586946307719e+06, 13, Download, 
11-26-2022-11-40-20.101,999094.2988813692, 14, Download, 
11-26-2022-11-40-20.101,1.3100716763468056e+06, 15, Download, 
11-26-2022-11-40-20.101,6.141469315126008e+06, 16, Download, 
11-26-2022-11-40-20.101,1.9490528125718513e+06, 17, Download, 
11-26-2022-11-40-20.101,1.2118001059650315e+06, 18, Download, 
11-26-2022-11-40-20.101,2.3748243079783674e+06, 19, Download, 
11-26-2022-11-40-20.111,491037.60465718474, 0, Upload, 
11-26-2022-11-40-20.111,507405.52481242426, 1, Upload, 
11-26-2022-11-40-20.111,1.2112260914877225e+06, 2, Upload, 
11-26-2022-11-40-20.111,147215.99376536434, 3, Upload, 
11-26-2022-11-40-20.111,425290.64865549695, 4, Upload, 
11-26-2022-11-40-20.111,49071.99792178811, 5, Upload, 
11-26-2022-11-40-20.111,866938.62995159, 6, Upload, 
11-26-2022-11-40-20.111,932367.9605139741, 7, Upload, 
11-26-2022-11-40-20.111,441647.98129609297, 8, Upload, 
11-26-2022-11-40-20.111,736079.9688268217, 9, Upload, 
11-26-2022-11-40-20.111,1.0305119563575503e+06, 10, Upload, 
11-26-2022-11-40-20.111,261717.32224953658, 11, Upload, 
11-26-2022-11-40-20.111,490719.9792178811, 12, Upload, 
11-26-2022-11-40-20.111,965082.6257951661, 13, Upload, 
11-26-2022-11-40-20.111,245359.98960894055, 14, Upload, 
11-26-2022-11-40-20.111,408933.3160149009, 15, Upload, 
11-26-2022-11-40-20.111,948725.2931545702, 16, Upload, 
11-26-2022-11-40-20.111,867375.075452518, 17, Upload, 
11-26-2022-11-40-20.111,343676.9166887335, 18, Upload, 
11-26-2022-11-40-20.111,1.0473963175275688e+06, 19, Upload, 
11-26-2022-11-40-21.101,1.834031793821461e+06, 0, Download, 
11-26-2022-11-40-21.101,1.3427874146166414e+06, 1, Download, 
11-26-2022-11-40-21.101,2.2597673264431893e+06, 2, Download, 
11-26-2022-11-40-21.101,2.1617919372420134e+06, 3, Download, 
11-26-2022-11-40-21.101,4.66714546820343e+06, 4, Download, 
11-26-2022-11-40-21.101,1.555691166011688e+06, 5, Download, 
11-26-2022-11-40-21.101,1.6046788606122762e+06, 6, Download, 
