Time of the generation of the data point., The number of round trips measured by this data point., The duration for this measurement., The underlying connection's RTT at probe time., The underlying connection's congestion window at probe time., The type of the probe., 
11-16-2022-14-47-24.358,1, 0.2399921,0.038523,128607, SelfDown,
11-16-2022-14-47-24.563,1, 0.0480429,0.039447,1297408, SelfUp,
11-16-2022-14-47-24.458,1, 0.1526181,0.039447,1297408, SelfUp,
11-16-2022-14-47-24.458,1, 0.2032312,0.03678,131736, SelfDown,
11-16-2022-14-47-24.563,1, 0.1064152,0.03678,131736, SelfDown,
11-16-2022-14-47-24.663,1, 0.0418119,0.037625,1297408, SelfUp,
11-16-2022-14-47-24.764,1, 0.0364302,0.037784,1297408, SelfUp,
11-16-2022-14-47-24.864,1, 0.0318229,0.035187,1297408, SelfUp,
11-16-2022-14-47-24.663,1, 0.2726849,0.037019,136468, SelfDown,
11-16-2022-14-47-24.764,1, 0.1724665,0.037019,136468, SelfDown,
11-16-2022-14-47-24.864,1, 0.1440281,0.036888,137762, SelfDown,
11-16-2022-14-47-24.965,1, 0.0728872,0.03622,1297408, SelfUp,
11-16-2022-14-47-25.065,1, 0.0699698,0.036369,1297408, SelfUp,
11-16-2022-14-47-25.166,1, 0.0385728,0.036778,1297408, SelfUp,
11-16-2022-14-47-25.269,1, 0.0482591,0.039727,1297408, SelfUp,
11-16-2022-14-47-25.369,1, 0.0861002,0.037437,1297408, SelfUp,
11-16-2022-14-47-24.965,1, 0.5112112,0.036784,147399, SelfDown,
11-16-2022-14-47-25.065,1, 0.4121134,0.036784,147399, SelfDown,
11-16-2022-14-47-25.166,1, 0.3531362,0.036825,149687, SelfDown,
11-16-2022-14-47-25.269,1, 0.2513221,0.036825,149687, SelfDown,
11-16-2022-14-47-25.472,1, 0.0947682,0.037989,1297408, SelfUp,
11-16-2022-14-47-25.575,1, 0.0967798,0.035581,1297408, SelfUp,
11-16-2022-14-47-25.369,1, 0.3294598,0.035956,151580, SelfDown,
11-16-2022-14-47-25.472,1, 0.2283064,0.035956,151580, SelfDown,
11-16-2022-14-47-25.675,1, 0.150605,0.045517,1297408, SelfUp,
11-16-2022-14-47-25.782,1, 0.0785448,0.045517,1297408, SelfUp,
11-16-2022-14-47-25.575,1, 0.3520954,0.03555,159958, SelfDown,
11-16-2022-14-47-25.675,1, 0.2534464,0.03555,159958, SelfDown,
11-16-2022-14-47-25.782,1, 0.1467003,0.03555,159958, SelfDown,
11-16-2022-14-47-25.884,1, 0.0844012,0.040269,1297408, SelfUp,
11-16-2022-14-47-25.986,1, 0.0395223,0.040541,1297408, SelfUp,
11-16-2022-14-47-25.884,1, 0.3072866,0.036841,162146, SelfDown,
11-16-2022-14-47-25.986,1, 0.2061671,0.036841,162146, SelfDown,
11-16-2022-14-47-26.089,1, 0.1506629,0.048109,1297408, SelfUp,
11-16-2022-14-47-26.190,1, 0.1192318,0.039369,1297408, SelfUp,
11-16-2022-14-47-26.291,1, 0.0945158,0.038945,1297408, SelfUp,
11-16-2022-14-47-26.089,1, 0.330604,0.035726,168330, SelfDown,
11-16-2022-14-47-26.190,1, 0.2293872,0.035726,168330, SelfDown,
11-16-2022-14-47-26.392,1, 0.1102654,0.03929,1297408, SelfUp,
11-16-2022-14-47-26.493,1, 0.0407087,0.039455,1297408, SelfUp,
11-16-2022-14-47-26.291,1, 0.3756812,0.035694,174796, SelfDown,
11-16-2022-14-47-26.392,1, 0.2846311,0.035694,174796, SelfDown,
11-16-2022-14-47-26.493,1, 0.1847653,0.035694,174796, SelfDown,
11-16-2022-14-47-26.594,1, 0.1003308,0.044569,1297408, SelfUp,
11-16-2022-14-47-26.594,1, 0.11811,0.034975,123437, SelfDown,
11-16-2022-14-47-26.695,1, 0.0605479,0.052388,1297408, SelfUp,
11-16-2022-14-47-26.695,1, 0.1009594,0.03699,86476, SelfDown,
11-16-2022-14-47-26.795,1, 0.0507685,0.049947,1297408, SelfUp,
11-16-2022-14-47-26.795,1, 0.3087982,0.038438,86486, SelfDown,
11-16-2022-14-47-26.896,1, 0.2081076,0.038438,86486, SelfDown,
11-16-2022-14-47-26.996,1, 0.28034,0.036934,86493, SelfDown,
11-16-2022-14-47-27.100,1, 0.1867713,0.036934,86493, SelfDown,
11-16-2022-14-47-27.201,1, 0.1576838,0.039033,86497, SelfDown,
11-16-2022-14-47-27.302,1, 0.2565724,0.037264,86664, SelfDown,
11-16-2022-14-47-27.402,1, 0.1602948,0.037264,86664, SelfDown,
11-16-2022-14-47-27.503,1, 0.2032346,0.037376,87370, SelfDown,
11-16-2022-14-47-26.896,1, 0.8193406,0.042081,1297408, SelfUp,
11-16-2022-14-47-26.996,1, 0.7602095,0.043412,1297408, SelfUp,
11-16-2022-14-47-27.100,1, 0.656214,0.043412,1297408, SelfUp,
11-16-2022-14-47-27.202,1, 0.5544277,0.043412,1297408, SelfUp,
11-16-2022-14-47-27.402,1, 0.3538391,0.043412,1297408, SelfUp,
11-16-2022-14-47-27.503,1, 0.2530952,0.043412,1297408, SelfUp,
11-16-2022-14-47-27.302,1, 0.4539235,0.043412,1297408, SelfUp,
11-16-2022-14-47-27.703,1, 0.0528244,0.043412,1297408, SelfUp,
11-16-2022-14-47-27.603,1, 0.1529938,0.043412,1297408, SelfUp,
11-16-2022-14-47-27.603,1, 0.2351113,0.040839,87629, SelfDown,
11-16-2022-14-47-27.804,1, 0.0383376,0.048191,1297408, SelfUp,
11-16-2022-14-47-27.703,1, 0.2046029,0.039299,88038, SelfDown,
11-16-2022-14-47-27.804,1, 0.1399798,0.039299,88038, SelfDown,
11-16-2022-14-47-27.904,1, 0.1293763,0.041661,88716, SelfDown,
11-16-2022-14-47-27.904,1, 0.3318848,0.04877,1297408, SelfUp,
11-16-2022-14-47-28.008,1, 0.37071,0.038423,101994, SelfDown,
11-16-2022-14-47-28.108,1, 0.4208898,0.038294,103961, SelfDown,
11-16-2022-14-47-28.210,1, 0.3191658,0.038294,103961, SelfDown,
11-16-2022-14-47-28.008,1, 0.5475025,0.045758,1297408, SelfUp,
11-16-2022-14-47-28.210,1, 0.3455437,0.045758,1297408, SelfUp,
11-16-2022-14-47-28.108,1, 0.4472677,0.045758,1297408, SelfUp,
11-16-2022-14-47-28.411,1, 0.1776426,0.045758,1297408, SelfUp,
11-16-2022-14-47-28.311,1, 0.2779776,0.045758,1297408, SelfUp,
11-16-2022-14-47-28.512,1, 0.0772339,0.045758,1297408, SelfUp,
11-16-2022-14-47-28.311,1, 0.2893594,0.037691,107093, SelfDown,
11-16-2022-14-47-28.411,1, 0.2096162,0.037691,107093, SelfDown,
11-16-2022-14-47-28.612,1, 0.0439235,0.040795,1297408, SelfUp,
11-16-2022-14-47-28.512,1, 0.1478057,0.038426,107916, SelfDown,
11-16-2022-14-47-28.715,1, 0.0907541,0.039019,1297408, SelfUp,
11-16-2022-14-47-28.816,1, 0.0698273,0.038253,1297408, SelfUp,
11-16-2022-14-47-28.612,1, 0.2894358,0.037916,111674, SelfDown,
11-16-2022-14-47-28.715,1, 0.2218406,0.037916,111674, SelfDown,
11-16-2022-14-47-28.917,1, 0.0454436,0.041945,1297408, SelfUp,
11-16-2022-14-47-28.816,1, 0.2042209,0.040148,112721, SelfDown,
11-16-2022-14-47-29.016,1, 0.0811474,0.041564,1297408, SelfUp,
11-16-2022-14-47-28.917,1, 0.1889283,0.039841,114597, SelfDown,
11-16-2022-14-47-29.118,1, 0.0511231,0.044567,1297408, SelfUp,
11-16-2022-14-47-29.016,1, 0.216363,0.041327,115151, SelfDown,
11-16-2022-14-47-29.118,1, 0.2310309,0.040856,117482, SelfDown,
11-16-2022-14-47-29.219,1, 0.232403,0.038791,122791, SelfDown,
11-16-2022-14-47-29.321,1, 0.1850201,0.039333,123914, SelfDown,
11-16-2022-14-47-29.219,1, 0.3384769,0.06019,1297408, SelfUp,
11-16-2022-14-47-29.321,1, 0.2781646,0.057909,1297408, SelfUp,
11-16-2022-14-47-29.522,1, 0.0775537,0.057909,1297408, SelfUp,
11-16-2022-14-47-29.421,1, 0.1780667,0.057909,1297408, SelfUp,
11-16-2022-14-47-29.421,1, 0.2017517,0.039739,124444, SelfDown,
11-16-2022-14-47-29.622,1, 0.0353094,0.055062,1297408, SelfUp,
11-16-2022-14-47-29.522,1, 0.1604147,0.039469,125805, SelfDown,
11-16-2022-14-47-29.622,1, 0.1968797,0.038758,129284, SelfDown,
11-16-2022-14-47-29.726,1, 0.2879129,0.037556,134777, SelfDown,
11-16-2022-14-47-29.826,1, 0.188228,0.037556,134777, SelfDown,
11-16-2022-14-47-29.928,1, 0.1032572,0.037556,134777, SelfDown,
11-16-2022-14-47-29.726,1, 0.3636218,0.04984,1297408, SelfUp,
11-16-2022-14-47-29.826,1, 0.3084362,0.04984,1297408, SelfUp,
11-16-2022-14-47-29.928,1, 0.2067721,0.04984,1297408, SelfUp,
11-16-2022-14-47-30.028,1, 0.1066743,0.04984,1297408, SelfUp,
11-16-2022-14-47-30.028,1, 0.271663,0.040018,100162, SelfDown,
11-16-2022-14-47-30.128,1, 0.1859121,0.040018,100162, SelfDown,
11-16-2022-14-47-30.229,1, 0.1852726,0.041468,101535, SelfDown,
11-16-2022-14-47-30.128,1, 0.2861956,0.05497,1297408, SelfUp,
11-16-2022-14-47-30.229,1, 0.1863358,0.05497,1297408, SelfUp,
11-16-2022-14-47-30.330,1, 0.0852148,0.05497,1297408, SelfUp,
11-16-2022-14-47-30.431,1, 0.0470727,0.045563,1297408, SelfUp,
11-16-2022-14-47-30.330,1, 0.1874048,0.042215,102228, SelfDown,
11-16-2022-14-47-30.531,1, 0.1397472,0.045346,908269, SelfUp,
11-16-2022-14-47-30.634,1, 0.0380087,0.045346,908269, SelfUp,
11-16-2022-14-47-30.431,1, 0.3450128,0.046384,103960, SelfDown,
11-16-2022-14-47-30.735,1, 0.0857745,0.041685,908917, SelfUp,
11-16-2022-14-47-30.531,1, 0.3288979,0.04372,104433, SelfDown,
11-16-2022-14-47-30.634,1, 0.2260182,0.04372,104433, SelfDown,
11-16-2022-14-47-30.835,1, 0.0647732,0.044021,909620, SelfUp,
11-16-2022-14-47-30.735,1, 0.402483,0.044907,73275, SelfDown,
11-16-2022-14-47-30.835,1, 0.3022273,0.044907,73275, SelfDown,
11-16-2022-14-47-31.039,1, 0.3370668,0.04037,73281, SelfDown,
11-16-2022-14-47-30.937,1, 0.4398241,0.04037,73281, SelfDown,
11-16-2022-14-47-31.140,1, 0.275039,0.039692,73282, SelfDown,
11-16-2022-14-47-30.937,1, 0.5026487,0.0432,35055, SelfUp,
11-16-2022-14-47-31.039,1, 0.3998914,0.0432,35055, SelfUp,
11-16-2022-14-47-31.240,1, 0.1988124,0.0432,35055, SelfUp,
11-16-2022-14-47-31.140,1, 0.2991273,0.0432,35055, SelfUp,
11-16-2022-14-47-31.341,1, 0.1089876,0.0432,35055, SelfUp,
11-16-2022-14-47-31.442,1, 0.0579578,0.040287,73701, SelfUp,
11-16-2022-14-47-31.240,1, 0.3337829,0.038862,73284, SelfDown,
11-16-2022-14-47-31.341,1, 0.2334063,0.038862,73284, SelfDown,
11-16-2022-14-47-31.544,1, 0.0471838,0.03964,96997, SelfUp,
11-16-2022-14-47-31.442,1, 0.2099134,0.037903,73351, SelfDown,
11-16-2022-14-47-31.544,1, 0.1571787,0.040413,73490, SelfDown,
11-16-2022-14-47-31.646,1, 0.191685,0.039898,73692, SelfDown,
11-16-2022-14-47-31.748,1, 0.2334758,0.037878,79209, SelfDown,
11-16-2022-14-47-31.646,1, 0.4289881,0.03798,132086, SelfUp,
11-16-2022-14-47-31.855,1, 0.2280166,0.040174,80209, SelfDown,
11-16-2022-14-47-31.748,1, 0.3730948,0.039724,132158, SelfUp,
11-16-2022-14-47-31.855,1, 0.2667827,0.040555,136526, SelfUp,
11-16-2022-14-47-31.956,1, 0.1657424,0.040555,136526, SelfUp,
11-16-2022-14-47-32.057,1, 0.1264199,0.045457,184667, SelfUp,
11-16-2022-14-47-32.159,1, 0.0631657,0.04437,184704, SelfUp,
11-16-2022-14-47-31.956,1, 0.2996968,0.04076,82237, SelfDown,
11-16-2022-14-47-32.057,1, 0.1987811,0.04076,82237, SelfDown,
11-16-2022-14-47-32.260,1, 0.0775136,0.045003,196389, SelfUp,
11-16-2022-14-47-32.159,1, 0.1891821,0.038366,84969, SelfDown,
11-16-2022-14-47-32.360,1, 0.031996,0.04117,225960, SelfUp,
11-16-2022-14-47-32.260,1, 0.1337496,0.035565,88897, SelfDown,
11-16-2022-14-47-32.360,1, 0.1254651,0.037142,90458, SelfDown,
11-16-2022-14-47-32.460,1, 0.0429749,0.037159,299540, SelfUp,
11-16-2022-14-47-32.460,1, 0.1727838,0.049802,90472, SelfDown,
11-16-2022-14-47-32.560,1, 0.2322618,0.045857,90476, SelfDown,
11-16-2022-14-47-32.661,1, 0.171594,0.043989,91316, SelfDown,
11-16-2022-14-47-32.560,1, 0.3959076,0.03901,223201, SelfUp,
11-16-2022-14-47-32.762,1, 0.1941989,0.03901,223201, SelfUp,
11-16-2022-14-47-32.661,1, 0.2954614,0.03901,223201, SelfUp,
11-16-2022-14-47-32.862,1, 0.0939817,0.03901,223201, SelfUp,
11-16-2022-14-47-32.762,1, 0.2241575,0.041513,94842, SelfDown,
11-16-2022-14-47-32.862,1, 0.1303643,0.041513,94842, SelfDown,
11-16-2022-14-47-32.963,1, 0.0517313,0.041444,223205, SelfUp,
11-16-2022-14-47-32.963,1, 0.133015,0.040754,97843, SelfDown,
11-16-2022-14-47-33.063,1, 0.0636572,0.040766,223213, SelfUp,
11-16-2022-14-47-33.164,1, 0.0353364,0.040075,223215, SelfUp,
11-16-2022-14-47-33.063,1, 0.1371045,0.042959,98345, SelfDown,
11-16-2022-14-47-33.264,1, 0.0388621,0.044727,223225, SelfUp,
11-16-2022-14-47-33.164,1, 0.1465484,0.042378,100174, SelfDown,
11-16-2022-14-47-33.364,1, 0.0448399,0.042813,223233, SelfUp,
11-16-2022-14-47-33.465,1, 0.0422897,0.043163,223239, SelfUp,
11-16-2022-14-47-33.264,1, 0.2546998,0.041931,104780, SelfDown,
11-16-2022-14-47-33.364,1, 0.166409,0.041931,104780, SelfDown,
11-16-2022-14-47-33.465,1, 0.1391251,0.040521,107568, SelfDown,
11-16-2022-14-47-33.565,1, 0.1166816,0.042837,223259, SelfUp,
11-16-2022-14-47-33.565,1, 0.15176,0.038139,75660, SelfDown,
11-16-2022-14-47-33.666,1, 0.0606058,0.045068,223292, SelfUp,
11-16-2022-14-47-33.666,1, 0.10235,0.0398,53100, SelfDown,
11-16-2022-14-47-33.766,1, 0.1251161,0.049577,156568, SelfUp,
11-16-2022-14-47-33.866,1, 0.0461805,0.049094,156569, SelfUp,
11-16-2022-14-47-33.968,1, 0.0431115,0.047023,156579, SelfUp,
11-16-2022-14-47-34.068,1, 0.0361964,0.044732,156585, SelfUp,
11-16-2022-14-47-34.169,1, 0.0715828,0.040685,156591, SelfUp,
11-16-2022-14-47-34.269,1, 0.0340703,0.037897,156599, SelfUp,
11-16-2022-14-47-33.866,1, 0.4431915,0.037899,5528, SelfDown,
11-16-2022-14-47-33.968,1, 0.3418776,0.037899,5528, SelfDown,
11-16-2022-14-47-34.068,1, 0.2416915,0.037899,5528, SelfDown,
11-16-2022-14-47-34.169,1, 0.1720379,0.037899,5528, SelfDown,
11-16-2022-14-47-33.766,1, 0.5935053,0.037881,6858, SelfDown,
11-16-2022-14-47-34.269,1, 0.0972615,0.037881,6858, SelfDown,
11-16-2022-14-47-34.370,1, 0.0430008,0.03683,156617, SelfUp,
11-16-2022-14-47-34.370,1, 0.0999207,0.038994,8085, SelfDown,
11-16-2022-14-47-34.470,1, 0.1169322,0.041954,14569, SelfDown,
11-16-2022-14-47-34.570,1, 0.0852678,0.040764,14575, SelfDown,
11-16-2022-14-47-34.570,1, 0.2548176,0.038201,109662, SelfUp,
11-16-2022-14-47-34.470,1, 0.3549593,0.038201,109662, SelfUp,
11-16-2022-14-47-34.772,1, 0.0535643,0.038201,109662, SelfUp,
11-16-2022-14-47-34.670,1, 0.1547957,0.038201,109662, SelfUp,
11-16-2022-14-47-34.874,1, 0.0431961,0.040938,109674, SelfUp,
11-16-2022-14-47-34.670,1, 0.2486439,0.041832,14589, SelfDown,
11-16-2022-14-47-34.974,1, 0.0765102,0.039089,109682, SelfUp,
11-16-2022-14-47-34.772,1, 0.3498668,0.041297,15548, SelfDown,
11-16-2022-14-47-34.874,1, 0.2475712,0.041297,15548, SelfDown,
11-16-2022-14-47-34.974,1, 0.1872145,0.040471,16608, SelfDown,
11-16-2022-14-47-35.075,1, 0.0875479,0.038,109691, SelfUp,
11-16-2022-14-47-35.177,1, 0.0370098,0.03687,109699, SelfUp,
11-16-2022-14-47-35.075,1, 0.2037875,0.03939,17914, SelfDown,
11-16-2022-14-47-35.177,1, 0.1827158,0.03912,20596, SelfDown,
11-16-2022-14-47-35.278,1, 0.1085448,0.03766,109761, SelfUp,
11-16-2022-14-47-35.278,1, 0.2076536,0.041788,21714, SelfDown,
11-16-2022-14-47-35.378,1, 0.1492632,0.040097,23252, SelfDown,
11-16-2022-14-47-35.378,1, 0.2603816,0.039577,110000, SelfUp,
11-16-2022-14-47-35.579,1, 0.0599315,0.039577,110000, SelfUp,
11-16-2022-14-47-35.478,1, 0.1602763,0.039577,110000, SelfUp,
11-16-2022-14-47-35.478,1, 0.1668445,0.040466,24970, SelfDown,
11-16-2022-14-47-35.579,1, 0.1168963,0.041316,26240, SelfDown,
11-16-2022-14-47-35.679,1, 0.04699,0.042544,111075, SelfUp,
11-16-2022-14-47-35.679,1, 0.1126472,0.040212,18968, SelfDown,
11-16-2022-14-47-35.780,1, 0.0501881,0.049388,111711, SelfUp,
11-16-2022-14-47-35.880,1, 0.0446378,0.050014,112292, SelfUp,
11-16-2022-14-47-35.780,1, 0.1643358,0.04773,20106, SelfDown,
11-16-2022-14-47-35.980,1, 0.0376801,0.041683,113787, SelfUp,
11-16-2022-14-47-35.880,1, 0.265496,0.043046,23908, SelfDown,
11-16-2022-14-47-36.081,1, 0.0845496,0.039397,114386, SelfUp,
11-16-2022-14-47-36.181,1, 0.0439621,0.041813,115062, SelfUp,
11-16-2022-14-47-35.980,1, 0.2650236,0.04524,25702, SelfDown,
11-16-2022-14-47-36.282,1, 0.0966648,0.04224,115739, SelfUp,
11-16-2022-14-47-36.081,1, 0.3838594,0.044171,28939, SelfDown,
11-16-2022-14-47-36.383,1, 0.1855951,0.041213,116118, SelfUp,
11-16-2022-14-47-36.485,1, 0.083801,0.041213,116118, SelfUp,
11-16-2022-14-47-36.589,1, 0.05143,0.037365,129086, SelfUp,
11-16-2022-14-47-36.181,1, 0.5009646,0.041038,33528, SelfDown,
11-16-2022-14-47-36.383,1, 0.2991013,0.041038,33528, SelfDown,
11-16-2022-14-47-36.282,1, 0.4061873,0.041038,33528, SelfDown,
11-16-2022-14-47-36.485,1, 0.3708317,0.038789,38210, SelfDown,
11-16-2022-14-47-36.589,1, 0.2689856,0.038789,38210, SelfDown,
11-16-2022-14-47-36.689,1, 0.2504313,0.038162,40099, SelfDown,
11-16-2022-14-47-36.689,1, 0.3226639,0.040925,131818, SelfUp,
11-16-2022-14-47-36.792,1, 0.2570295,0.037623,42951, SelfDown,
11-16-2022-14-47-36.892,1, 0.1808631,0.040077,133812, SelfUp,
11-16-2022-14-47-36.792,1, 0.281184,0.040077,133812, SelfUp,
11-16-2022-14-47-36.992,1, 0.080583,0.040077,133812, SelfUp,
11-16-2022-14-47-37.093,1, 0.0471825,0.039353,136547, SelfUp,
11-16-2022-14-47-36.892,1, 0.2721349,0.036596,45342, SelfDown,
11-16-2022-14-47-36.992,1, 0.1823015,0.036596,45342, SelfDown,
11-16-2022-14-47-37.195,1, 0.0694621,0.038349,139449, SelfUp,
11-16-2022-14-47-37.093,1, 0.1906483,0.037772,46672, SelfDown,
11-16-2022-14-47-37.295,1, 0.0365866,0.037919,142152, SelfUp,
11-16-2022-14-47-37.195,1, 0.2102751,0.038212,47891, SelfDown,
11-16-2022-14-47-37.396,1, 0.0470413,0.041907,144328, SelfUp,
11-16-2022-14-47-37.295,1, 0.1848449,0.038606,50134, SelfDown,
11-16-2022-14-47-37.396,1, 0.1990536,0.041256,50136, SelfDown,
11-16-2022-14-47-37.497,1, 0.1166662,0.053492,144346, SelfUp,
11-16-2022-14-47-37.497,1, 0.1368663,0.040345,51858, SelfDown,
11-16-2022-14-47-37.597,1, 0.1957833,0.039168,37410, SelfDown,
11-16-2022-14-47-37.698,1, 0.1307468,0.03857,37549, SelfDown,
11-16-2022-14-47-37.597,1, 0.3903082,0.053492,13104, SelfUp,
11-16-2022-14-47-37.698,1, 0.2900673,0.053492,13104, SelfUp,
11-16-2022-14-47-37.798,1, 0.1899503,0.053492,13104, SelfUp,
11-16-2022-14-47-37.898,1, 0.089887,0.053492,13104, SelfUp,
11-16-2022-14-47-37.798,1, 0.2043626,0.036801,38683, SelfDown,
11-16-2022-14-47-37.898,1, 0.1898012,0.03786,39477, SelfDown,
11-16-2022-14-47-37.998,1, 0.1051084,0.03786,39477, SelfDown,
11-16-2022-14-47-37.998,1, 0.106422,0.041965,70729, SelfUp,
11-16-2022-14-47-38.099,1, 0.0446114,0.041787,70734, SelfUp,
11-16-2022-14-47-38.099,1, 0.1010584,0.038771,45272, SelfDown,
11-16-2022-14-47-38.199,1, 0.0448279,0.037858,70744, SelfUp,
11-16-2022-14-47-38.199,1, 0.0955955,0.04115,32670, SelfDown,
11-16-2022-14-47-38.299,1, 0.1914346,0.04428,16012, SelfDown,
11-16-2022-14-47-38.399,1, 0.2023954,0.042882,16019, SelfDown,
11-16-2022-14-47-38.500,1, 0.2298213,0.040323,17939, SelfDown,
11-16-2022-14-47-38.602,1, 0.2176946,0.039141,19586, SelfDown,
11-16-2022-14-47-38.602,1, 0.2557018,0.049684,49648, SelfUp,
11-16-2022-14-47-38.399,1, 0.4580972,0.049684,49648, SelfUp,
11-16-2022-14-47-38.299,1, 0.558496,0.049684,49648, SelfUp,
11-16-2022-14-47-38.500,1, 0.3571423,0.049684,49648, SelfUp,
11-16-2022-14-47-38.702,1, 0.1548084,0.049684,49648, SelfUp,
11-16-2022-14-47-38.803,1, 0.0892175,0.049684,49648, SelfUp,
11-16-2022-14-47-38.702,1, 0.2316151,0.038535,21439, SelfDown,
11-16-2022-14-47-38.903,1, 0.0561102,0.050568,50325, SelfUp,
11-16-2022-14-47-38.803,1, 0.1872544,0.038304,23269, SelfDown,
11-16-2022-14-47-38.903,1, 0.2190295,0.03826,25729, SelfDown,
11-16-2022-14-47-39.004,1, 0.1588083,0.037965,26653, SelfDown,
11-16-2022-14-47-39.104,1, 0.1577404,0.03783,28674, SelfDown,
11-16-2022-14-47-39.204,1, 0.2221605,0.037816,30878, SelfDown,
11-16-2022-14-47-39.305,1, 0.230557,0.037863,34235, SelfDown,
11-16-2022-14-47-39.406,1, 0.2150336,0.037516,35691, SelfDown,
11-16-2022-14-47-39.506,1, 0.2144562,0.037774,38099, SelfDown,
11-16-2022-14-47-39.004,1, 0.8337117,0.04206,65684, SelfUp,
11-16-2022-14-47-39.104,1, 0.7680627,0.044603,67048, SelfUp,
11-16-2022-14-47-39.204,1, 0.667955,0.044603,67048, SelfUp,
11-16-2022-14-47-39.406,1, 0.4659021,0.044603,67048, SelfUp,
11-16-2022-14-47-39.506,1, 0.3657793,0.044603,67048, SelfUp,
11-16-2022-14-47-39.607,1, 0.2657498,0.044603,67048, SelfUp,
11-16-2022-14-47-39.305,1, 0.5675069,0.044603,67048, SelfUp,
11-16-2022-14-47-39.708,1, 0.164301,0.044603,67048, SelfUp,
11-16-2022-14-47-39.810,1, 0.062646,0.044603,67048, SelfUp,
11-16-2022-14-47-39.910,1, 0.0742178,0.041037,69709, SelfUp,
11-16-2022-14-47-39.607,1, 0.4571679,0.037645,44629, SelfDown,
11-16-2022-14-47-39.708,1, 0.3558412,0.037645,44629, SelfDown,
11-16-2022-14-47-39.810,1, 0.2536807,0.037645,44629, SelfDown,
11-16-2022-14-47-39.910,1, 0.2585421,0.037688,46631, SelfDown,
11-16-2022-14-47-40.010,1, 0.189569,0.037688,46631, SelfDown,
11-16-2022-14-47-40.111,1, 0.1546595,0.041769,75279, SelfUp,
11-16-2022-14-47-40.010,1, 0.2561478,0.041769,75279, SelfUp,
11-16-2022-14-47-40.212,1, 0.0540026,0.041769,75279, SelfUp,
11-16-2022-14-47-40.315,1, 0.0442904,0.042568,76355, SelfUp,
11-16-2022-14-47-40.111,1, 0.275401,0.040105,47843, SelfDown,
11-16-2022-14-47-40.212,1, 0.1784502,0.040105,47843, SelfDown,
11-16-2022-14-47-40.415,1, 0.0461397,0.04628,76437, SelfUp,
11-16-2022-14-47-40.516,1, 0.1790537,0.04628,78710, SelfUp,
11-16-2022-14-47-40.624,1, 0.1627586,0.04861,80023, SelfUp,
11-16-2022-14-47-40.315,1, 0.5158735,0.041882,34527, SelfDown,
11-16-2022-14-47-40.415,1, 0.416204,0.041882,34527, SelfDown,
11-16-2022-14-47-40.516,1, 0.3152859,0.041882,34527, SelfDown,
11-16-2022-14-47-40.624,1, 0.2066145,0.041882,34527, SelfDown,
11-16-2022-14-47-40.725,1, 0.2816183,0.043558,42495, SelfDown,
11-16-2022-14-47-40.825,1, 0.1931762,0.043558,42495, SelfDown,
11-16-2022-14-47-40.926,1, 0.1292017,0.042651,43931, SelfDown,
11-16-2022-14-47-40.725,1, 0.398384,0.051263,81645, SelfUp,
11-16-2022-14-47-40.825,1, 0.3361685,0.051263,81645, SelfUp,
11-16-2022-14-47-40.926,1, 0.2356354,0.051263,81645, SelfUp,
11-16-2022-14-47-41.027,1, 0.1346838,0.051263,81645, SelfUp,
11-16-2022-14-47-41.129,1, 0.0388724,0.049609,84409, SelfUp,
11-16-2022-14-47-41.027,1, 0.351521,0.041929,44911, SelfDown,
11-16-2022-14-47-41.230,1, 0.1723324,0.050598,87446, SelfUp,
11-16-2022-14-47-41.332,1, 0.101937,0.050598,87446, SelfUp,
11-16-2022-14-47-41.433,1, 0.0390522,0.046287,91555, SelfUp,
11-16-2022-14-47-41.332,1, 0.1636461,0.040605,52494, SelfDown,
11-16-2022-14-47-41.230,1, 0.4046436,0.043591,52884, SelfDown,
11-16-2022-14-47-41.129,1, 0.5052615,0.043591,52884, SelfDown,
11-16-2022-14-47-41.433,1, 0.2070476,0.043591,52884, SelfDown,
11-16-2022-14-47-41.533,1, 0.305482,0.044641,53908, SelfDown,
11-16-2022-14-47-41.533,1, 0.3092588,0.044637,67645, SelfUp,
11-16-2022-14-47-41.634,1, 0.2773899,0.044641,37735, SelfDown,
11-16-2022-14-47-41.634,1, 0.3021859,0.043161,67732, SelfUp,
11-16-2022-14-47-41.835,1, 0.1006215,0.043161,67732, SelfUp,
11-16-2022-14-47-41.735,1, 0.2007193,0.043161,67732, SelfUp,
11-16-2022-14-47-41.936,1, 0.0327744,0.039911,67993, SelfUp,
11-16-2022-14-47-42.038,1, 0.067486,0.037896,68593, SelfUp,
11-16-2022-14-47-41.835,1, 0.3779929,0.03909,38580, SelfDown,
11-16-2022-14-47-41.735,1, 0.4780907,0.03909,38580, SelfDown,
11-16-2022-14-47-41.936,1, 0.3558602,0.038916,44651, SelfDown,
11-16-2022-14-47-42.038,1, 0.2544785,0.038916,44651, SelfDown,
11-16-2022-14-47-42.138,1, 0.1623815,0.039676,69545, SelfUp,
11-16-2022-14-47-42.239,1, 0.0617063,0.039676,69545, SelfUp,
11-16-2022-14-47-42.138,1, 0.2243,0.038452,45802, SelfDown,
11-16-2022-14-47-42.340,1, 0.0349717,0.036353,71206, SelfUp,
11-16-2022-14-47-42.239,1, 0.1967122,0.036646,48467, SelfDown,
